"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Westminster","AA/AO","AO","45","45","24540","24330"
"In post","2022","Finance","Westminster","EO","EO","205","200","28990","29000"
"In post","2022","Finance","Westminster","G6/G7","G6","250","245","69200","68790"
"In post","2022","Finance","Westminster","G6/G7","G7","505","495","57070","56600"
"In post","2022","Finance","Westminster","SCS level","SCS level","150","145","88380","80590"
"In post","2022","Finance","Westminster","SEO/HEO","HEO","400","390","35930","35060"
"In post","2022","Finance","Westminster","SEO/HEO","SEO","530","515","43460","42550"
"In post","2022","Finance","Wiltshire","AA/AO","AO","25","25","21110","21170"
"In post","2022","Finance","Wiltshire","EO","EO","130","125","26490","26670"
"In post","2022","Finance","Wiltshire","G6/G7","G6","15","15","66000","66500"
"In post","2022","Finance","Wiltshire","G6/G7","G7","40","40","54610","54540"
"In post","2022","Finance","Wiltshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wiltshire","SEO/HEO","HEO","140","140","33550","33300"
"In post","2022","Finance","Wiltshire","SEO/HEO","SEO","90","85","42680","40580"
"In post","2022","Finance","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Finance","York","AA/AO","AO","10","10","21590","21400"
"In post","2022","Finance","York","EO","EO","15","15","26130","26350"
"In post","2022","Finance","York","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Finance","York","G6/G7","G7","20","20","52730","52070"
"In post","2022","Finance","York","SEO/HEO","HEO","25","25","31930","31420"
"In post","2022","Finance","York","SEO/HEO","SEO","30","30","39150","38180"
"In post","2022","Geography","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Devon CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Lincolnshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Somerset CC","AA/AO","AO","60","60","20500","20420"
"In post","2022","Geography","Somerset CC","EO","EO","145","135","27540","26740"
"In post","2022","Geography","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Somerset CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Geography","Somerset CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Somerset CC","SEO/HEO","HEO","165","155","33480","33290"
"In post","2022","Geography","Somerset CC","SEO/HEO","SEO","50","50","43020","42510"
"In post","2022","Geography","South Ayrshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Staffordshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Geography","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Suffolk CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Suffolk CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wiltshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Angus and Dundee City","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Angus and Dundee City","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barking & Dagenham and Havering","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barking & Dagenham and Havering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnet","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Barnet","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnet","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Barnet","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnet","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","95","80","21460","21170"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","85","80","24800","26350"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","20","20","68300","65810"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","40","40","53830","54000"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","95","90","31370","33000"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","75","70","38150","39920"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","30","25","43030","43470"
"In post","2022","Human Resources","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bedford","EO","EO","10","10","30920","31780"
"In post","2022","Human Resources","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bedford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Berkshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Human Resources","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Berkshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Human Resources","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Berkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Berkshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Birmingham","EO","EO","15","15","26420","26900"
"In post","2022","Human Resources","Birmingham","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Human Resources","Birmingham","G6/G7","G7","25","25","52550","52500"
"In post","2022","Human Resources","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Birmingham","SEO/HEO","HEO","45","45","33190","32000"
"In post","2022","Human Resources","Birmingham","SEO/HEO","SEO","30","30","41080","39850"
"In post","2022","Human Resources","Blackburn with Darwen","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Blackburn with Darwen","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Blackpool","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Blackpool","EO","EO","20","20","27510","27570"
"In post","2022","Human Resources","Blackpool","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Human Resources","Blackpool","G6/G7","G7","25","20","50220","49170"
"In post","2022","Human Resources","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Blackpool","SEO/HEO","HEO","30","25","32510","31990"
"In post","2022","Human Resources","Blackpool","SEO/HEO","SEO","20","20","37250","36310"
"In post","2022","Human Resources","Bournemouth, Christchurch and Poole","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bournemouth, Christchurch and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Breckland and South Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bridgend and Neath Port Talbot","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","EO","EO","10","10","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","G6/G7","G6","15","15","65430","64840"
"In post","2022","Human Resources","Bristol, City of","G6/G7","G7","30","30","51680","50430"
"In post","2022","Human Resources","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","SEO/HEO","HEO","40","40","31600","32010"
"In post","2022","Human Resources","Bristol, City of","SEO/HEO","SEO","50","45","39500","39090"
"In post","2022","Human Resources","Bromley","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","AA/AO","AO","15","15","23310","23170"
"In post","2022","Human Resources","Buckinghamshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cambridgeshire CC","AA/AO","AO","10","10","21350","21170"
"In post","2022","Human Resources","Cambridgeshire CC","EO","EO","10","10","26550","26670"
"In post","2022","Human Resources","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cambridgeshire CC","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Human Resources","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cambridgeshire CC","SEO/HEO","HEO","20","15","32840","33300"
"In post","2022","Human Resources","Cambridgeshire CC","SEO/HEO","SEO","20","20","41660","40000"
"In post","2022","Human Resources","Camden and City of London","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
