"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","HEO","10","[c]","30650","32000"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Buckinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Buckinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Croydon","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Falkirk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","EO","30","[c]","24400","23850"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","G7","20","[c]","51160","49700"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","HEO","45","[c]","31070","32000"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Glasgow City","Outside London","SEO","15","[c]","37600","37300"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","G7","15","[c]","61640","61710"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","HEO","20","[c]","29050","28000"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Greater Manchester South West","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","G7","20","[c]","64340","65000"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","HEO","20","[c]","28200","28000"
"New entrant CS","2022","Cabinet Office","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Lewisham and Southwark","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Lewisham and Southwark","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Liverpool","Outside London","AO","10","[c]","19900","20330"
"New entrant CS","2022","Cabinet Office","Liverpool","Outside London","EO","20","[c]","25660","25520"
"New entrant CS","2022","Cabinet Office","Liverpool","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Liverpool","Outside London","HEO","20","[c]","30280","30420"
"New entrant CS","2022","Cabinet Office","Liverpool","Outside London","SEO","10","[c]","39980","40000"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","G7","15","[c]","53000","49700"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","HEO","10","[c]","30940","32000"
"New entrant CS","2022","Cabinet Office","Manchester","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Monmouthshire and Newport","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Monmouthshire and Newport","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Monmouthshire and Newport","Outside London","HEO","15","[c]","29590","30420"
"New entrant CS","2022","Cabinet Office","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Norwich and East Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Norwich and East Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Peterborough","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Portsmouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Swindon","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","AO","25","[c]","20880","18450"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","EO","25","[c]","27040","27500"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","G6","10","[c]","65310","64500"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","G7","55","[c]","55380","54700"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","HEO","40","[c]","31540","32000"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Tower Hamlets","London","SEO","15","[c]","40510","40600"
"New entrant CS","2022","Cabinet Office","Tyneside","Outside London","AO","50","[c]","21050","21050"
"New entrant CS","2022","Cabinet Office","Tyneside","Outside London","EO","10","[c]","23930","23850"
"New entrant CS","2022","Cabinet Office","Tyneside","Outside London","HEO","20","[c]","29000","28000"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","EO","30","[c]","26000","27500"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","G7","35","[c]","56620","54700"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","HEO","90","[c]","29680","28000"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","SEO","10","[c]","39070","40250"
"New entrant CS","2022","Cabinet Office","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Westminster","London","AO","40","[c]","20550","18450"
"New entrant CS","2022","Cabinet Office","Westminster","London","EO","100","[c]","26620","27500"
"New entrant CS","2022","Cabinet Office","Westminster","London","G6","25","[c]","77860","75000"
"New entrant CS","2022","Cabinet Office","Westminster","London","G7","105","[c]","60640","57840"
"New entrant CS","2022","Cabinet Office","Westminster","London","HEO","450","[c]","29120","28000"
"New entrant CS","2022","Cabinet Office","Westminster","London","SCS level","25","[c]","105480","107500"
"New entrant CS","2022","Cabinet Office","Westminster","London","SEO","60","[c]","40260","40600"
"New entrant CS","2022","Cabinet Office","Wolverhampton","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wolverhampton","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","York","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","York","Outside London","EO","30","[c]","24340","23850"
"New entrant CS","2022","Cabinet Office","York","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","York","Outside London","G7","15","[c]","54150","49700"
"New entrant CS","2022","Cabinet Office","York","Outside London","HEO","25","[c]","31540","32000"
"New entrant CS","2022","Cabinet Office","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","York","Outside London","SEO","10","[c]","37550","37300"
"New entrant CS","2022","Chancellor's other departments","Camden and City of London","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
