"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
