"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","AO","40","[c]","20740","20970"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","EO","95","[c]","26020","26500"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","G6","40","[c]","68540","66230"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","G7","80","[c]","51950","50890"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","HEO","130","[c]","31530","31370"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","SEO","80","[c]","38270","37200"
"Leaver Dept.","2022","White","West Yorkshire","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Wakefield","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","West Yorkshire","Wakefield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Derby","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Derby","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","AO","50","[c]","21210","21250"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","EO","45","[c]","26530","26590"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Torbay","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Dorset and Somerset","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
