"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North Yorkshire","North Yorkshire CC","25","25","36440","36970"
"In post","2022","Animal and Plant Health Agency","Veterinarian","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Shropshire","10","10","47280","48320"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Southern Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","West Surrey","20","20","48280","50780"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","West Wales and The Valleys","Gwynedd","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Veterinarian","West Wales and The Valleys","South West Wales","25","20","41270","37910"
"In post","2022","Attorney General's Office","Communications","Inner London - West","Westminster","10","10","45010","38590"
"In post","2022","Attorney General's Office","Legal","Inner London - West","Westminster","15","15","69960","65180"
"In post","2022","Attorney General's Office","Other","Inner London - West","Westminster","10","10","35120","30950"
"In post","2022","Attorney General's Office","Policy","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester","Greater Manchester South West","10","10","37300","37300"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other","Inner London - West","Westminster","15","15","47280","47650"
"In post","2022","Cabinet Office (excl. agencies)","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Policy","Inner London - East","Tower Hamlets","10","10","59920","57880"
"In post","2022","Cabinet Office (excl. agencies)","Policy","Inner London - West","Westminster","15","15","50490","40620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","35","35","36480","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","10","52830","60920"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","90","85","34410","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","Nottingham","35","35","50910","35910"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Devon","Plymouth","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Dorset and Somerset","Dorset","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Anglia","Cambridgeshire CC","15","15","47460","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Anglia","Norwich and East Norfolk","65","60","51020","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Anglia","Peterborough","10","10","63300","68150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Wales","Cardiff and Vale of Glamorgan","50","45","43110","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Wales","Monmouthshire and Newport","30","30","39700","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Eastern Scotland","City of Edinburgh","30","30","35390","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","50","50","55290","45140"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","110","105","49480","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","60","55","66730","62880"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Greater Manchester South East","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Greater Manchester South West","230","230","44040","37620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester","Manchester","135","135","47610","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","Central Hampshire","45","40","64070","64750"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","North Hampshire","25","25","45390","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","Portsmouth","15","15","44500","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inner London - East","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inner London - East","Tower Hamlets","1000","985","51880","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inner London - West","Camden and City of London","70","70","56280","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inner London - West","Westminster","5260","5200","49540","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Lancashire","Blackpool","40","35","56170","58210"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Merseyside","Liverpool","85","85","50630","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","North Yorkshire CC","15","15","45630","45150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North Yorkshire","York","545","520","32540","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","Tyneside","460","435","29460","25550"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Outer London - South","Croydon","20","20","62640","65320"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Shropshire and Staffordshire","Telford and Wrekin","20","20","69660","64500"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South Yorkshire","Sheffield","85","80","50450","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Southern Scotland","South Lanarkshire","10","10","70310","64860"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Tees Valley and Durham","Darlington","15","15","62900","62010"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","475","475","37420","32000"
