"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Operational Research","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Operational Research","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Eastern Scotland","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Other","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Greater Manchester","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Other","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Inner London - East","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Other","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Inner London - East","Unknown","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Other","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Merseyside","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northumberland, and Tyne and Wear","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Northumberland, and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Outer London - South","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Other","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Outer London - South","Undeclared","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Outer London - South","Unknown","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","Surrey, East and West Sussex","Unknown","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Central Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Midlands","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Other","West Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Derbyshire and Nottinghamshire","Heterosexual / straight","85","80","43510","40520"
"In post","2022","Counter Fraud","Tax","Derbyshire and Nottinghamshire","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Derbyshire and Nottinghamshire","Undeclared","20","15","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Derbyshire and Nottinghamshire","Unknown","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Anglia","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Wales","Heterosexual / straight","60","55","41670","40180"
"In post","2022","Counter Fraud","Tax","East Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Wales","Undeclared","15","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","East Wales","Unknown","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Eastern Scotland","Heterosexual / straight","80","75","35180","33370"
"In post","2022","Counter Fraud","Tax","Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Eastern Scotland","Unknown","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","65","65","47190","54160"
"In post","2022","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","20","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Greater Manchester","Heterosexual / straight","120","115","43000","40180"
"In post","2022","Counter Fraud","Tax","Greater Manchester","LGBO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Greater Manchester","Undeclared","20","20","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Greater Manchester","Unknown","45","40","40210","33430"
"In post","2022","Counter Fraud","Tax","Hampshire and Isle of Wight","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Hampshire and Isle of Wight","Unknown","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Inner London - East","Heterosexual / straight","125","115","46820","43430"
"In post","2022","Counter Fraud","Tax","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Inner London - East","Undeclared","30","30","47810","40910"
"In post","2022","Counter Fraud","Tax","Inner London - East","Unknown","55","50","41250","38470"
"In post","2022","Counter Fraud","Tax","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Merseyside","Heterosexual / straight","90","85","43350","40520"
"In post","2022","Counter Fraud","Tax","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Merseyside","Undeclared","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Merseyside","Unknown","30","30","40990","33370"
"In post","2022","Counter Fraud","Tax","Northern Ireland","Heterosexual / straight","45","40","43720","40520"
"In post","2022","Counter Fraud","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Northumberland, and Tyne and Wear","Heterosexual / straight","65","60","42360","40180"
"In post","2022","Counter Fraud","Tax","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Northumberland, and Tyne and Wear","Undeclared","15","15","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Northumberland, and Tyne and Wear","Unknown","35","35","38000","33370"
"In post","2022","Counter Fraud","Tax","Outer London - South","Heterosexual / straight","95","95","48270","43810"
"In post","2022","Counter Fraud","Tax","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Outer London - South","Undeclared","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Outer London - South","Unknown","35","30","39800","33440"
"In post","2022","Counter Fraud","Tax","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tax","Southern Scotland","Heterosexual / straight","35","25","34350","28920"
