"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Crown Commercial Service","North West (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","North West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","AA/AO","55","50","22080","21050"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Scotland","SEO/HEO","55","50","45100","41750"
"In post","2022","Declared disabled","Crown Prosecution Service","East Midlands (England)","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Midlands (England)","G6/G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East of England","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East of England","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East of England","G6/G7","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","London","AA/AO","40","35","23350","23770"
"In post","2022","Declared disabled","Crown Prosecution Service","London","EO","40","35","29260","30110"
"In post","2022","Declared disabled","Crown Prosecution Service","London","G6/G7","95","90","63810","62590"
"In post","2022","Declared disabled","Crown Prosecution Service","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North East (England)","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North East (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North West (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North West (England)","EO","35","30","27610","28430"
"In post","2022","Declared disabled","Crown Prosecution Service","North West (England)","G6/G7","55","50","55990","55610"
"In post","2022","Declared disabled","Crown Prosecution Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","North West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South East (England)","AA/AO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South East (England)","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South East (England)","G6/G7","35","35","59250","62150"
"In post","2022","Declared disabled","Crown Prosecution Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South West (England)","AA/AO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Wales","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Wales","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Wales","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands (England)","G6/G7","35","35","55670","54910"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","30","30","57160","55610"
"In post","2022","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Wales","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","East of England","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","London","EO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Scotland","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South East (England)","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South West (England)","EO","190","180","23430","23370"
"In post","2022","Declared disabled","Defence Equipment and Support","South West (England)","G6/G7","135","130","55250","54520"
"In post","2022","Declared disabled","Defence Equipment and Support","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","South West (England)","SEO/HEO","545","525","35590","35400"
"In post","2022","Declared disabled","Defence Equipment and Support","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Defence Equipment and Support","Wales","EO","[c]","[c]","[c]","[c]"
