"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Female","175","170","51560","48860"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Male","100","100","52250","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Female","1055","1000","49280","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Male","500","495","51670","51360"
"In post","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","335","325","46910","40810"
"In post","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","405","400","50040","46160"
"In post","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","285","280","36600","31720"
"In post","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","320","320","37780","31720"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","180","170","42880","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","110","110","47450","46660"
"In post","2022","Office of Rail and Road","Office of Rail and Road","London","Female","90","85","51930","55000"
"In post","2022","Office of Rail and Road","Office of Rail and Road","London","Male","115","110","58900","55430"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Female","60","55","48040","48240"
"In post","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Male","85","80","53920","52500"
"In post","2022","Office of the Public Guardian","Ministry of Justice","London","Female","5","5","[c]","[c]"
"In post","2022","Office of the Public Guardian","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Female","790","710","23830","20970"
"In post","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Male","635","600","24010","20970"
"In post","2022","Office of the Public Guardian","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Female","25","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Female","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","Female","5","5","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","London","Male","20","15","[c]","[c]"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outside London","Female","360","320","39810","34860"
"In post","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outside London","Male","420","390","45010","47660"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","Female","15","15","[c]","[c]"
"In post","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","Male","30","30","41650","37730"
"In post","2022","Registers of Scotland","Scottish Government","Outside London","Female","595","560","33760","30840"
"In post","2022","Registers of Scotland","Scottish Government","Outside London","Male","585","575","34080","30840"
"In post","2022","Revenue Scotland","Scottish Government","Outside London","Female","45","45","39700","36130"
"In post","2022","Revenue Scotland","Scottish Government","Outside London","Male","35","35","39240","36130"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","170","170","32470","32400"
"In post","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","1590","1590","37990","34460"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","1470","1295","25750","21300"
"In post","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","1090","1060","26590","24920"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","1310","1175","28300","23780"
"In post","2022","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","610","575","29210","23780"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","Scottish Government","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Scottish Forestry","Scottish Government","Outside London","Female","100","90","31910","30540"
"In post","2022","Scottish Forestry","Scottish Government","Outside London","Male","90","90","40660","39050"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","London","Female","5","5","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","London","Male","5","5","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Outside London","Female","4940","4655","43570","39660"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Outside London","Male","3875","3810","44660","40130"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Scottish Government","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scottish Government","Outside London","Female","35","30","50950","47490"
"In post","2022","Scottish Housing Regulator","Scottish Government","Outside London","Male","20","20","[c]","[c]"
