"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Darlington","Outside London","5","5","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Glasgow City","Outside London","20","20","40340","36460"
"In post","2022","Internal Audit","West Midlands","Birmingham","Outside London","20","15","49420","45100"
"In post","2022","Internal Audit","West Midlands","Coventry","Outside London","10","10","63980","53940"
"In post","2022","Internal Audit","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Swansea","Outside London","15","15","48340","48780"
"In post","2022","Internal Audit","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Leeds","Outside London","30","30","46560","45390"
"In post","2022","Internal Audit","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","180","160","43360","40000"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","125","115","43110","40000"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","50","35","48370","53430"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Cheshire","Warrington","Outside London","25","20","50770","54790"
"In post","2022","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","30","25","38460","34480"
"In post","2022","Legal","Cumbria","East Cumbria","Outside London","30","25","37670","31460"
"In post","2022","Legal","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Nottingham","Outside London","380","350","37300","33370"
"In post","2022","Legal","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Devon","Devon CC","Outside London","105","100","40580","39030"
"In post","2022","Legal","Devon","Plymouth","Outside London","15","15","46250","38550"
"In post","2022","Legal","Dorset and Somerset","Dorset","Outside London","15","10","50860","60520"
"In post","2022","Legal","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","Cambridgeshire CC","Outside London","15","15","41840","38000"
"In post","2022","Legal","East Anglia","Norwich and East Norfolk","Outside London","75","65","34140","26090"
"In post","2022","Legal","East Anglia","Peterborough","Outside London","15","15","48510","48830"
"In post","2022","Legal","East Anglia","Suffolk CC","Outside London","35","30","39670","34050"
"In post","2022","Legal","East Wales","Cardiff and Vale of Glamorgan","Outside London","270","250","39970","36880"
"In post","2022","Legal","East Wales","Flintshire and Wrexham","Outside London","70","65","40530","43130"
"In post","2022","Legal","East Wales","Monmouthshire and Newport","Outside London","50","45","47810","41950"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","85","75","42000","48080"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Angus and Dundee City","Outside London","35","30","53410","53490"
"In post","2022","Legal","Eastern Scotland","City of Edinburgh","Outside London","215","205","53180","53490"
"In post","2022","Legal","Eastern Scotland","Clackmannanshire and Fife","Outside London","25","25","50730","41750"
"In post","2022","Legal","Eastern Scotland","Falkirk","Outside London","25","25","49210","41750"
"In post","2022","Legal","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","20","20","47690","46100"
"In post","2022","Legal","Eastern Scotland","West Lothian","Outside London","10","10","42180","41750"
"In post","2022","Legal","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex","Heart of Essex","Outside London","195","180","41800","39750"
"In post","2022","Legal","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","45","56430","53850"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","235","220","44020","48080"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","40","35","39500","33840"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","10","35850","34480"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","15","15","52740","46650"
"In post","2022","Legal","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Greater Manchester South West","Outside London","165","155","44380","40520"
"In post","2022","Legal","Greater Manchester","Manchester","Outside London","450","415","40640","38000"
"In post","2022","Legal","Hampshire and Isle of Wight","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","Portsmouth","Outside London","130","125","40810","33430"
"In post","2022","Legal","Hampshire and Isle of Wight","South Hampshire","Outside London","150","140","43660","39750"
"In post","2022","Legal","Hampshire and Isle of Wight","Southampton","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","30","25","53590","53490"
"In post","2022","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inner London - East","Hackney and Newham","London","450","430","52170","55260"
"In post","2022","Legal","Inner London - East","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2022","Legal","Inner London - East","Lambeth","London","50","50","55400","60960"
"In post","2022","Legal","Inner London - East","Lewisham and Southwark","London","15","15","31230","24590"
"In post","2022","Legal","Inner London - East","Tower Hamlets","London","245","235","65080","64500"
"In post","2022","Legal","Inner London - West","Camden and City of London","London","15","15","61390","65000"
"In post","2022","Legal","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Inner London - West","Westminster","London","4150","3885","52130","52390"
"In post","2022","Legal","Kent","East Kent","Outside London","125","115","39420","30110"
"In post","2022","Legal","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent","Mid Kent","Outside London","10","10","[c]","[c]"
"In post","2022","Legal","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lancashire","Mid Lancashire","Outside London","280","255","37580","29970"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","140","130","40090","38000"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","15","15","43510","48080"
"In post","2022","Legal","Lincolnshire","Lincolnshire CC","Outside London","20","20","46480","54910"
"In post","2022","Legal","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","Liverpool","Outside London","330","310","37890","30930"
"In post","2022","Legal","Merseyside","Sefton","Outside London","30","25","48110","51070"
"In post","2022","Legal","Merseyside","Wirral","Outside London","25","25","46190","33840"
"In post","2022","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","40","35","50750","53000"
"In post","2022","Legal","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
