"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scotland","EO","Unknown","405","[c]","29800","28980"
"Leaver CS","2022","Scotland","G6","Heterosexual / straight","50","[c]","75510","75340"
"Leaver CS","2022","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","G6","Unknown","35","[c]","72680","75340"
"Leaver CS","2022","Scotland","G7","Heterosexual / straight","70","[c]","57300","56350"
"Leaver CS","2022","Scotland","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","G7","Unknown","70","[c]","56550","57190"
"Leaver CS","2022","Scotland","HEO","Heterosexual / straight","180","[c]","35160","34290"
"Leaver CS","2022","Scotland","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","HEO","Unknown","180","[c]","34940","36130"
"Leaver CS","2022","Scotland","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SEO","Heterosexual / straight","150","[c]","44630","43000"
"Leaver CS","2022","Scotland","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","SEO","Unknown","130","[c]","44930","46020"
"Leaver CS","2022","Scotland","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","AA","Heterosexual / straight","295","[c]","19290","19050"
"Leaver CS","2022","South East (England)","AA","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","AA","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","AA","Unknown","135","[c]","19500","19130"
"Leaver CS","2022","South East (England)","AO","Heterosexual / straight","1040","[c]","22560","21260"
"Leaver CS","2022","South East (England)","AO","LGBO","95","[c]","23080","21580"
"Leaver CS","2022","South East (England)","AO","Undeclared","105","[c]","23060","21430"
"Leaver CS","2022","South East (England)","AO","Unknown","455","[c]","23410","21490"
"Leaver CS","2022","South East (England)","EO","Heterosexual / straight","765","[c]","27950","27570"
"Leaver CS","2022","South East (England)","EO","LGBO","65","[c]","27770","27570"
"Leaver CS","2022","South East (England)","EO","Undeclared","115","[c]","28230","27570"
"Leaver CS","2022","South East (England)","EO","Unknown","205","[c]","26320","27570"
"Leaver CS","2022","South East (England)","G6","Heterosexual / straight","30","[c]","69330","65330"
"Leaver CS","2022","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G7","Heterosexual / straight","105","[c]","55950","54540"
"Leaver CS","2022","South East (England)","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","G7","Unknown","55","[c]","55230","54020"
"Leaver CS","2022","South East (England)","HEO","Heterosexual / straight","285","[c]","33590","33300"
"Leaver CS","2022","South East (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","HEO","Undeclared","35","[c]","34620","33900"
"Leaver CS","2022","South East (England)","HEO","Unknown","95","[c]","32830","31940"
"Leaver CS","2022","South East (England)","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SEO","Heterosexual / straight","220","[c]","43010","40800"
"Leaver CS","2022","South East (England)","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","SEO","Undeclared","35","[c]","42360","41100"
"Leaver CS","2022","South East (England)","SEO","Unknown","50","[c]","41160","40090"
"Leaver CS","2022","South East (England)","Unknown","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","AA","Heterosexual / straight","185","[c]","19180","19100"
"Leaver CS","2022","South West (England)","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","AA","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","AA","Unknown","70","[c]","19630","18760"
"Leaver CS","2022","South West (England)","AO","Heterosexual / straight","615","[c]","22230","21170"
"Leaver CS","2022","South West (England)","AO","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","AO","Undeclared","70","[c]","23400","21260"
"Leaver CS","2022","South West (England)","AO","Unknown","230","[c]","21420","21170"
"Leaver CS","2022","South West (England)","EO","Heterosexual / straight","580","[c]","26110","27080"
"Leaver CS","2022","South West (England)","EO","LGBO","50","[c]","26040","27570"
"Leaver CS","2022","South West (England)","EO","Undeclared","85","[c]","26830","26780"
"Leaver CS","2022","South West (England)","EO","Unknown","215","[c]","24480","26130"
"Leaver CS","2022","South West (England)","G6","Heterosexual / straight","60","[c]","70330","67190"
"Leaver CS","2022","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","G7","Heterosexual / straight","175","[c]","54080","54360"
"Leaver CS","2022","South West (England)","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","G7","Undeclared","35","[c]","53640","53050"
"Leaver CS","2022","South West (England)","G7","Unknown","50","[c]","53840","53840"
"Leaver CS","2022","South West (England)","HEO","Heterosexual / straight","420","[c]","32200","32800"
"Leaver CS","2022","South West (England)","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","HEO","Undeclared","80","[c]","33850","33430"
"Leaver CS","2022","South West (England)","HEO","Unknown","135","[c]","32450","33040"
"Leaver CS","2022","South West (England)","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SEO","Heterosexual / straight","375","[c]","41450","40580"
"Leaver CS","2022","South West (England)","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","SEO","Undeclared","75","[c]","41300","40820"
"Leaver CS","2022","South West (England)","SEO","Unknown","95","[c]","40420","40070"
"Leaver CS","2022","South West (England)","Unknown","Heterosexual / straight","180","[c]","38980","39860"
"Leaver CS","2022","South West (England)","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Heterosexual / straight","45","[c]","18580","18310"
"Leaver CS","2022","Unknown","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA","Unknown","40","[c]","18410","18310"
"Leaver CS","2022","Unknown","AO","Heterosexual / straight","135","[c]","21800","21840"
"Leaver CS","2022","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AO","Undeclared","50","[c]","21770","21840"
"Leaver CS","2022","Unknown","AO","Unknown","75","[c]","21980","21840"
"Leaver CS","2022","Unknown","EO","Heterosexual / straight","70","[c]","27190","27570"
"Leaver CS","2022","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","430","[c]","36010","33270"
"Leaver CS","2022","Wales","AA","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AO","Heterosexual / straight","485","[c]","21280","21260"
"Leaver CS","2022","Wales","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Wales","AO","Undeclared","35","[c]","21110","21080"
"Leaver CS","2022","Wales","AO","Unknown","410","[c]","20740","21010"
"Leaver CS","2022","Wales","EO","Heterosexual / straight","245","[c]","27240","27570"
"Leaver CS","2022","Wales","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Wales","EO","Unknown","185","[c]","26160","26720"
"Leaver CS","2022","Wales","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Heterosexual / straight","65","[c]","57520","60790"
"Leaver CS","2022","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Heterosexual / straight","130","[c]","33800","34290"
"Leaver CS","2022","Wales","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","HEO","Unknown","80","[c]","32140","31730"
"Leaver CS","2022","Wales","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Heterosexual / straight","100","[c]","41650","41140"
"Leaver CS","2022","Wales","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Heterosexual / straight","80","[c]","19100","19050"
"Leaver CS","2022","West Midlands (England)","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AA","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Heterosexual / straight","525","[c]","21490","21170"
"Leaver CS","2022","West Midlands (England)","AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","AO","Undeclared","60","[c]","22210","21010"
"Leaver CS","2022","West Midlands (England)","AO","Unknown","410","[c]","21060","20970"
"Leaver CS","2022","West Midlands (England)","EO","Heterosexual / straight","450","[c]","27210","27570"
"Leaver CS","2022","West Midlands (England)","EO","LGBO","35","[c]","27000","27570"
"Leaver CS","2022","West Midlands (England)","EO","Undeclared","65","[c]","26650","27570"
"Leaver CS","2022","West Midlands (England)","EO","Unknown","215","[c]","26800","27570"
"Leaver CS","2022","West Midlands (England)","G6","Heterosexual / straight","30","[c]","68590","67910"
"Leaver CS","2022","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G6","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Heterosexual / straight","70","[c]","55770","53500"
"Leaver CS","2022","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","G7","Unknown","45","[c]","53170","51380"
"Leaver CS","2022","West Midlands (England)","HEO","Heterosexual / straight","130","[c]","33030","33000"
"Leaver CS","2022","West Midlands (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","HEO","Unknown","85","[c]","34900","34060"
"Leaver CS","2022","West Midlands (England)","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Heterosexual / straight","115","[c]","42050","38700"
"Leaver CS","2022","West Midlands (England)","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","SEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Heterosexual / straight","130","[c]","18870","19050"
"Leaver CS","2022","Yorkshire and The Humber","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AA","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","AO","Heterosexual / straight","660","[c]","21730","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","LGBO","60","[c]","21580","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Undeclared","75","[c]","23090","21260"
"Leaver CS","2022","Yorkshire and The Humber","AO","Unknown","470","[c]","21340","21260"
"Leaver CS","2022","Yorkshire and The Humber","EO","Heterosexual / straight","545","[c]","27080","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","LGBO","40","[c]","26750","27570"
"Leaver CS","2022","Yorkshire and The Humber","EO","Undeclared","80","[c]","26730","26780"
"Leaver CS","2022","Yorkshire and The Humber","EO","Unknown","270","[c]","26880","27570"
"Leaver CS","2022","Yorkshire and The Humber","G6","Heterosexual / straight","40","[c]","67910","67040"
"Leaver CS","2022","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G6","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Heterosexual / straight","95","[c]","56030","54120"
"Leaver CS","2022","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","G7","Unknown","60","[c]","55490","53310"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Heterosexual / straight","185","[c]","33150","33090"
"Leaver CS","2022","Yorkshire and The Humber","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HEO","Unknown","90","[c]","32850","33000"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Heterosexual / straight","165","[c]","39760","39070"
"Leaver CS","2022","Yorkshire and The Humber","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","SEO","Unknown","55","[c]","38250","38180"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Heterosexual / straight","105","[c]","20630","20970"
"Leaver Dept.","2022","East Midlands (England)","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","AO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Heterosexual / straight","125","[c]","25920","27570"
"Leaver Dept.","2022","East Midlands (England)","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","HEO","Heterosexual / straight","90","[c]","31130","31010"
"Leaver Dept.","2022","East Midlands (England)","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO","Heterosexual / straight","50","[c]","39050","37720"
"Leaver Dept.","2022","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AO","Heterosexual / straight","85","[c]","21760","21820"
"Leaver Dept.","2022","East of England","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Heterosexual / straight","135","[c]","26990","27370"
"Leaver Dept.","2022","East of England","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G7","Heterosexual / straight","35","[c]","52670","51940"
"Leaver Dept.","2022","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","HEO","Heterosexual / straight","90","[c]","32120","31990"
"Leaver Dept.","2022","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO","Heterosexual / straight","75","[c]","39800","40000"
"Leaver Dept.","2022","East of England","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Heterosexual / straight","55","[c]","21660","22350"
"Leaver Dept.","2022","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AA","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Heterosexual / straight","270","[c]","24000","23780"
"Leaver Dept.","2022","London","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","London","AO","Unknown","95","[c]","23900","23720"
"Leaver Dept.","2022","London","EO","Heterosexual / straight","1050","[c]","28620","28310"
"Leaver Dept.","2022","London","EO","LGBO","105","[c]","28630","27690"
"Leaver Dept.","2022","London","EO","Undeclared","195","[c]","27980","27520"
"Leaver Dept.","2022","London","EO","Unknown","270","[c]","28860","28650"
"Leaver Dept.","2022","London","G6","Heterosexual / straight","455","[c]","68600","66570"
"Leaver Dept.","2022","London","G6","LGBO","40","[c]","66390","65310"
"Leaver Dept.","2022","London","G6","Undeclared","140","[c]","71180","67440"
"Leaver Dept.","2022","London","G6","Unknown","205","[c]","69230","67650"
"Leaver Dept.","2022","London","G7","Heterosexual / straight","1140","[c]","54750","54290"
"Leaver Dept.","2022","London","G7","LGBO","135","[c]","54800","54110"
"Leaver Dept.","2022","London","G7","Undeclared","285","[c]","55110","54070"
