"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Crown Commercial Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","10","[c]","25330","22860"
"Leaver CS","2022","20-29","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","London","Inner London - West","25","[c]","31450","23770"
"Leaver CS","2022","20-29","Crown Prosecution Service","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","South West (England)","Devon","10","[c]","20350","20350"
"Leaver CS","2022","20-29","Defence Equipment and Support","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","210","[c]","24870","25310"
"Leaver CS","2022","20-29","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","25","[c]","28650","29230"
"Leaver CS","2022","20-29","Defence Science and Technology Laboratory","South East (England)","Kent","10","[c]","21220","17630"
"Leaver CS","2022","20-29","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","25240","25050"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","100","[c]","37170","33570"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Inner London - West","65","[c]","34350","34020"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","London","Inner London - West","70","[c]","33500","28500"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","North West (England)","Greater Manchester","25","[c]","29440","25000"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","10","[c]","32020","29360"
"Leaver CS","2022","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","10","[c]","28140","25000"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","130","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","London","Inner London - West","110","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","50","[c]","32320","27930"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","London","Inner London - West","70","[c]","35230","34710"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","45","[c]","24540","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","55","[c]","23270","21260"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","25","[c]","27770","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","40","[c]","25070","27570"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","Essex","50","[c]","27470","29290"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Inner London - East","95","[c]","30150","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Inner London - West","90","[c]","29590","31060"
"Leaver CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","65","[c]","30510","31060"
