"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","AA/AO","Female","55","[c]","23030","21260"
"New entrant CS","2022","Other ethnicity","Operational Delivery","AA/AO","Male","35","[c]","25130","23140"
"New entrant CS","2022","Other ethnicity","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","EO","Female","30","[c]","28310","27570"
"New entrant CS","2022","Other ethnicity","Operational Delivery","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Male","[c]","[c]","[c]","[c]"
