"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Statistics","London","EO","Heterosexual / straight","70","70","29860","30100"
"In post","2022","Statistics","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Statistics","London","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Heterosexual / straight","280","270","61420","61430"
"In post","2022","Statistics","London","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2022","Statistics","London","G6/G7","Unknown","30","30","58530","58130"
"In post","2022","Statistics","London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Statistics","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SEO/HEO","Heterosexual / straight","335","325","39970","40110"
"In post","2022","Statistics","London","SEO/HEO","LGBO","30","30","39020","37970"
"In post","2022","Statistics","London","SEO/HEO","Undeclared","35","35","39010","38020"
"In post","2022","Statistics","London","SEO/HEO","Unknown","70","70","39120","38100"
"In post","2022","Statistics","Outside London","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Statistics","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outside London","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Statistics","Outside London","EO","Heterosexual / straight","90","90","26960","26670"
"In post","2022","Statistics","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2022","Statistics","Outside London","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Statistics","Outside London","EO","Unknown","20","15","[c]","[c]"
"In post","2022","Statistics","Outside London","G6/G7","Heterosexual / straight","305","290","56130","55210"
"In post","2022","Statistics","Outside London","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","Statistics","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Statistics","Outside London","G6/G7","Unknown","55","55","53430","51210"
"In post","2022","Statistics","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Statistics","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outside London","SEO/HEO","Heterosexual / straight","530","505","36060","36000"
"In post","2022","Statistics","Outside London","SEO/HEO","LGBO","75","75","34820","33370"
"In post","2022","Statistics","Outside London","SEO/HEO","Undeclared","60","60","35900","35590"
"In post","2022","Statistics","Outside London","SEO/HEO","Unknown","110","105","36110","36840"
"In post","2022","Statistics","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","London","AA/AO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Tax","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","London","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Tax","London","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2022","Tax","London","EO","Heterosexual / straight","260","245","31790","31020"
"In post","2022","Tax","London","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Tax","London","EO","Undeclared","35","30","32160","33440"
"In post","2022","Tax","London","EO","Unknown","180","170","31830","31020"
"In post","2022","Tax","London","G6/G7","Heterosexual / straight","395","375","65480","62120"
"In post","2022","Tax","London","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Tax","London","G6/G7","Undeclared","55","50","67330","62960"
"In post","2022","Tax","London","G6/G7","Unknown","100","95","65600","62120"
"In post","2022","Tax","London","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Tax","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Tax","London","SEO/HEO","Heterosexual / straight","795","765","40250","38020"
"In post","2022","Tax","London","SEO/HEO","LGBO","35","35","40060","38050"
"In post","2022","Tax","London","SEO/HEO","Undeclared","115","110","40340","38910"
"In post","2022","Tax","London","SEO/HEO","Unknown","410","390","39980","38020"
"In post","2022","Tax","Outside London","AA/AO","Heterosexual / straight","1470","1375","21280","21250"
"In post","2022","Tax","Outside London","AA/AO","LGBO","170","160","21250","21250"
"In post","2022","Tax","Outside London","AA/AO","Undeclared","95","90","21340","21250"
"In post","2022","Tax","Outside London","AA/AO","Unknown","1605","1495","21280","21250"
"In post","2022","Tax","Outside London","EO","Heterosexual / straight","2345","2210","26920","26820"
"In post","2022","Tax","Outside London","EO","LGBO","225","220","26540","26590"
"In post","2022","Tax","Outside London","EO","Undeclared","245","220","27430","26820"
"In post","2022","Tax","Outside London","EO","Unknown","1495","1430","26800","26820"
"In post","2022","Tax","Outside London","G6/G7","Heterosexual / straight","1685","1620","58060","55210"
"In post","2022","Tax","Outside London","G6/G7","LGBO","120","120","56830","55210"
"In post","2022","Tax","Outside London","G6/G7","Undeclared","265","255","58460","55210"
"In post","2022","Tax","Outside London","G6/G7","Unknown","365","345","57730","55210"
"In post","2022","Tax","Outside London","SCS level","Heterosexual / straight","35","30","80320","76430"
"In post","2022","Tax","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Outside London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Tax","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Tax","Outside London","SEO/HEO","Heterosexual / straight","4465","4255","35500","33370"
"In post","2022","Tax","Outside London","SEO/HEO","LGBO","280","275","34580","33370"
"In post","2022","Tax","Outside London","SEO/HEO","Undeclared","530","500","35930","33430"
"In post","2022","Tax","Outside London","SEO/HEO","Unknown","1680","1615","34710","33370"
"In post","2022","Tax","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","AA/AO","Heterosexual / straight","130","125","24880","24490"
"In post","2022","Unknown","London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","London","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Unknown","London","AA/AO","Unknown","60","55","25950","25330"
"In post","2022","Unknown","London","EO","Heterosexual / straight","550","545","28830","28330"
"In post","2022","Unknown","London","EO","LGBO","55","55","28430","27500"
"In post","2022","Unknown","London","EO","Undeclared","65","65","28120","27500"
"In post","2022","Unknown","London","EO","Unknown","245","240","29170","29970"
"In post","2022","Unknown","London","G6/G7","Heterosexual / straight","1745","1705","59990","57910"
"In post","2022","Unknown","London","G6/G7","LGBO","215","215","58960","56340"
"In post","2022","Unknown","London","G6/G7","Undeclared","245","240","58730","56440"
"In post","2022","Unknown","London","G6/G7","Unknown","1055","1040","63050","62010"
"In post","2022","Unknown","London","SCS level","Heterosexual / straight","450","440","96660","87000"
"In post","2022","Unknown","London","SCS level","LGBO","30","30","91110","79020"
"In post","2022","Unknown","London","SCS level","Undeclared","45","45","94030","88590"
"In post","2022","Unknown","London","SCS level","Unknown","215","210","106450","97400"
"In post","2022","Unknown","London","SEO/HEO","Heterosexual / straight","1365","1345","38110","37760"
"In post","2022","Unknown","London","SEO/HEO","LGBO","155","155","37770","37300"
"In post","2022","Unknown","London","SEO/HEO","Undeclared","180","175","38270","37930"
"In post","2022","Unknown","London","SEO/HEO","Unknown","1650","1645","32650","32000"
"In post","2022","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Outside London","AA/AO","Heterosexual / straight","2230","2105","22730","21260"
"In post","2022","Unknown","Outside London","AA/AO","LGBO","240","230","22400","21250"
"In post","2022","Unknown","Outside London","AA/AO","Undeclared","140","135","22540","21260"
"In post","2022","Unknown","Outside London","AA/AO","Unknown","2005","1885","23410","23230"
"In post","2022","Unknown","Outside London","EO","Heterosexual / straight","2615","2520","27930","27230"
"In post","2022","Unknown","Outside London","EO","LGBO","270","265","27270","27230"
"In post","2022","Unknown","Outside London","EO","Undeclared","170","165","27830","27230"
"In post","2022","Unknown","Outside London","EO","Unknown","1435","1375","28200","27230"
"In post","2022","Unknown","Outside London","G6/G7","Heterosexual / straight","2845","2750","62260","62170"
"In post","2022","Unknown","Outside London","G6/G7","LGBO","195","190","60420","62170"
"In post","2022","Unknown","Outside London","G6/G7","Undeclared","235","225","62980","62170"
"In post","2022","Unknown","Outside London","G6/G7","Unknown","1455","1415","62860","62170"
"In post","2022","Unknown","Outside London","SCS level","Heterosexual / straight","275","270","91100","83230"
"In post","2022","Unknown","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Outside London","SCS level","Unknown","155","155","99030","91350"
"In post","2022","Unknown","Outside London","SEO/HEO","Heterosexual / straight","5400","5230","38170","36130"
"In post","2022","Unknown","Outside London","SEO/HEO","LGBO","480","475","36790","35530"
"In post","2022","Unknown","Outside London","SEO/HEO","Undeclared","400","390","37810","36460"
"In post","2022","Unknown","Outside London","SEO/HEO","Unknown","2640","2555","36790","34690"
"In post","2022","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","G6/G7","Heterosexual / straight","45","45","55380","54700"
"In post","2022","Unknown","Unknown","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6/G7","Unknown","35","30","58960","54700"
"In post","2022","Unknown","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","85","85","35340","34640"
"In post","2022","Unknown","Unknown","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","SEO/HEO","Unknown","250","245","30390","29250"
"In post","2022","Veterinarian","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
