"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AA","65","[c]","18280","18680"
"Leaver CS","2022","No function","Shropshire and Staffordshire","AO","285","[c]","20670","20970"
"Leaver CS","2022","No function","Shropshire and Staffordshire","EO","135","[c]","27070","27570"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","HEO","20","[c]","32640","32240"
"Leaver CS","2022","No function","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","SEO","10","[c]","44120","43520"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","AO","165","[c]","21360","21260"
"Leaver CS","2022","No function","South Yorkshire","EO","100","[c]","27640","27570"
"Leaver CS","2022","No function","South Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","G7","20","[c]","57980","56480"
"Leaver CS","2022","No function","South Yorkshire","HEO","20","[c]","32730","32110"
"Leaver CS","2022","No function","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","SEO","20","[c]","41480","39640"
"Leaver CS","2022","No function","South Yorkshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","AO","55","[c]","22610","22080"
"Leaver CS","2022","No function","Southern Scotland","EO","80","[c]","28120","27570"
"Leaver CS","2022","No function","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","AA","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","AO","325","[c]","22070","21260"
"Leaver CS","2022","No function","Surrey, East and West Sussex","EO","205","[c]","27980","27570"
"Leaver CS","2022","No function","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","G7","20","[c]","56960","53220"
"Leaver CS","2022","No function","Surrey, East and West Sussex","HEO","35","[c]","33790","32560"
"Leaver CS","2022","No function","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","SEO","50","[c]","42040","41100"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","AA","55","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","AO","255","[c]","21200","21260"
"Leaver CS","2022","No function","Tees Valley and Durham","EO","90","[c]","27150","27570"
"Leaver CS","2022","No function","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","HEO","25","[c]","32790","33840"
"Leaver CS","2022","No function","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","SEO","25","[c]","42630","39680"
"Leaver CS","2022","No function","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","AA","105","[c]","18280","18310"
"Leaver CS","2022","No function","Unknown","AO","225","[c]","21720","21840"
"Leaver CS","2022","No function","Unknown","EO","70","[c]","27630","27570"
"Leaver CS","2022","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","HEO","25","[c]","33950","33070"
"Leaver CS","2022","No function","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","SEO","20","[c]","42320","41160"
"Leaver CS","2022","No function","Unknown","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Central Scotland","AA","15","[c]","20900","20950"
"Leaver CS","2022","No function","West Central Scotland","AO","225","[c]","21790","21260"
"Leaver CS","2022","No function","West Central Scotland","EO","185","[c]","28740","27570"
"Leaver CS","2022","No function","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Central Scotland","G7","15","[c]","56690","54330"
"Leaver CS","2022","No function","West Central Scotland","HEO","40","[c]","35090","34290"
"Leaver CS","2022","No function","West Central Scotland","SEO","25","[c]","44780","44920"
"Leaver CS","2022","No function","West Midlands","AA","35","[c]","18440","19170"
"Leaver CS","2022","No function","West Midlands","AO","305","[c]","20880","20970"
"Leaver CS","2022","No function","West Midlands","EO","255","[c]","26920","27570"
"Leaver CS","2022","No function","West Midlands","G6","25","[c]","69910","68590"
"Leaver CS","2022","No function","West Midlands","G7","60","[c]","53230","52670"
"Leaver CS","2022","No function","West Midlands","HEO","75","[c]","32060","31710"
"Leaver CS","2022","No function","West Midlands","SCS level","20","[c]","108900","101430"
"Leaver CS","2022","No function","West Midlands","SEO","60","[c]","40580","38200"
"Leaver CS","2022","No function","West Midlands","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","AO","180","[c]","21090","21260"
"Leaver CS","2022","No function","West Wales and The Valleys","EO","100","[c]","27320","27570"
"Leaver CS","2022","No function","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Wales and The Valleys","HEO","25","[c]","32720","33840"
"Leaver CS","2022","No function","West Wales and The Valleys","SEO","20","[c]","40230","38420"
"Leaver CS","2022","No function","West Wales and The Valleys","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","AA","100","[c]","18030","17210"
"Leaver CS","2022","No function","West Yorkshire","AO","330","[c]","20970","21130"
"Leaver CS","2022","No function","West Yorkshire","EO","325","[c]","26790","27570"
"Leaver CS","2022","No function","West Yorkshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","G7","40","[c]","52050","50660"
"Leaver CS","2022","No function","West Yorkshire","HEO","90","[c]","32550","31780"
"Leaver CS","2022","No function","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Yorkshire","SEO","80","[c]","39290","38210"
"Leaver CS","2022","No function","West Yorkshire","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","[c]","41690","40000"
"Leaver CS","2022","Project Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cumbria","Unknown","15","[c]","40400","40430"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","EO","10","[c]","21420","20440"
"Leaver CS","2022","Project Delivery","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Devon","SEO","15","[c]","40300","39650"
"Leaver CS","2022","Project Delivery","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","HEO","15","[c]","31710","32830"
"Leaver CS","2022","Project Delivery","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Anglia","HEO","10","[c]","32500","32960"
"Leaver CS","2022","Project Delivery","East Anglia","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Wales","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","95","[c]","22860","22740"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","[c]","67670","66090"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","55","[c]","54140","54540"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","145","[c]","30610","31450"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","145","[c]","41160","40580"
"Leaver CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","80","[c]","37220","35500"
"Leaver CS","2022","Project Delivery","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","AO","15","[c]","20990","21010"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","EO","20","[c]","22510","22770"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","G7","15","[c]","54370","54540"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","HEO","20","[c]","31740","30210"
"Leaver CS","2022","Project Delivery","Hampshire and Isle of Wight","SEO","20","[c]","40530","40580"
"Leaver CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","15","[c]","20450","20140"
"Leaver CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","G7","10","[c]","56770","56110"
"Leaver CS","2022","Project Delivery","Inner London - East","HEO","15","[c]","35390","34870"
"Leaver CS","2022","Project Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Inner London - West","EO","15","[c]","29380","29970"
"Leaver CS","2022","Project Delivery","Inner London - West","G6","30","[c]","68360","67970"
"Leaver CS","2022","Project Delivery","Inner London - West","G7","35","[c]","55260","55060"
"Leaver CS","2022","Project Delivery","Inner London - West","HEO","25","[c]","36590","37640"
"Leaver CS","2022","Project Delivery","Inner London - West","SCS level","15","[c]","100500","99980"
"Leaver CS","2022","Project Delivery","Inner London - West","SEO","25","[c]","44000","45200"
"Leaver CS","2022","Project Delivery","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","EO","20","[c]","23970","24000"
"Leaver CS","2022","Project Delivery","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","EO","10","[c]","21890","21290"
"Leaver CS","2022","Project Delivery","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","AO","15","[c]","21730","22010"
"Leaver CS","2022","Property","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
