"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Commercial","HEO","Female","75","75","32100","32790"
"In post","2022","Unknown","Commercial","HEO","Male","65","65","31890","32390"
"In post","2022","Unknown","Commercial","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","SEO","Female","110","110","40080","40000"
"In post","2022","Unknown","Commercial","SEO","Male","90","90","40880","40650"
"In post","2022","Unknown","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","AO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","AO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","EO","Female","70","70","27710","27270"
"In post","2022","Unknown","Communications","EO","Male","40","40","27820","27270"
"In post","2022","Unknown","Communications","G6","Female","40","40","66750","66230"
"In post","2022","Unknown","Communications","G6","Male","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","G7","Female","85","85","54310","53870"
"In post","2022","Unknown","Communications","G7","Male","55","50","54750","54160"
"In post","2022","Unknown","Communications","HEO","Female","105","100","34030","34020"
"In post","2022","Unknown","Communications","HEO","Male","85","85","34630","33780"
"In post","2022","Unknown","Communications","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Communications","SEO","Female","95","90","41770","41420"
"In post","2022","Unknown","Communications","SEO","Male","70","65","42500","42470"
"In post","2022","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","AO","Female","35","30","22800","22460"
"In post","2022","Unknown","Counter Fraud","AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","EO","Female","125","115","28380","27570"
"In post","2022","Unknown","Counter Fraud","EO","Male","90","90","28540","27570"
"In post","2022","Unknown","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G6","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","G7","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","HEO","Female","45","45","35040","33770"
"In post","2022","Unknown","Counter Fraud","HEO","Male","40","40","35220","34790"
"In post","2022","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","SEO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","AA","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","AO","Female","30","30","21950","21170"
"In post","2022","Unknown","Digital, Data and Technology","AO","Male","45","45","21920","21570"
"In post","2022","Unknown","Digital, Data and Technology","EO","Female","155","145","27510","27570"
"In post","2022","Unknown","Digital, Data and Technology","EO","Male","385","385","27720","27380"
"In post","2022","Unknown","Digital, Data and Technology","G6","Female","40","40","70990","67910"
"In post","2022","Unknown","Digital, Data and Technology","G6","Male","145","145","69620","67910"
"In post","2022","Unknown","Digital, Data and Technology","G7","Female","215","210","54800","54550"
"In post","2022","Unknown","Digital, Data and Technology","G7","Male","415","415","56860","56490"
"In post","2022","Unknown","Digital, Data and Technology","HEO","Female","215","210","33670","33370"
"In post","2022","Unknown","Digital, Data and Technology","HEO","Male","510","505","33860","33370"
"In post","2022","Unknown","Digital, Data and Technology","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","SEO","Female","225","220","41300","40520"
"In post","2022","Unknown","Digital, Data and Technology","SEO","Male","535","530","41710","40580"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","EO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Economics","EO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Economics","G6","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","G6","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Economics","G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Economics","G7","Male","60","60","56300","54760"
"In post","2022","Unknown","Economics","HEO","Female","30","30","33300","32760"
"In post","2022","Unknown","Economics","HEO","Male","110","110","33480","33370"
"In post","2022","Unknown","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","SEO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","SEO","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","AA","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","AA","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","AO","Female","85","70","22360","21250"
"In post","2022","Unknown","Finance","AO","Male","60","55","21810","21250"
"In post","2022","Unknown","Finance","EO","Female","105","100","26890","26670"
"In post","2022","Unknown","Finance","EO","Male","85","85","27030","26670"
"In post","2022","Unknown","Finance","G6","Female","35","35","65890","65860"
"In post","2022","Unknown","Finance","G6","Male","40","40","67910","67050"
"In post","2022","Unknown","Finance","G7","Female","100","100","54410","53500"
"In post","2022","Unknown","Finance","G7","Male","100","100","55110","54160"
"In post","2022","Unknown","Finance","HEO","Female","135","130","33550","33290"
"In post","2022","Unknown","Finance","HEO","Male","130","130","33540","33140"
"In post","2022","Unknown","Finance","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","SEO","Female","135","135","41140","40660"
"In post","2022","Unknown","Finance","SEO","Male","145","145","40850","40550"
"In post","2022","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Geography","AO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Geography","EO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Geography","EO","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Geography","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","HEO","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Geography","HEO","Male","35","35","33460","33290"
"In post","2022","Unknown","Geography","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","SEO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","AO","Female","70","65","22180","21250"
"In post","2022","Unknown","Human Resources","AO","Male","40","40","21900","21250"
"In post","2022","Unknown","Human Resources","EO","Female","125","120","26890","26670"
"In post","2022","Unknown","Human Resources","EO","Male","50","50","26980","26820"
"In post","2022","Unknown","Human Resources","G6","Female","35","35","66090","66230"
"In post","2022","Unknown","Human Resources","G6","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","G7","Female","65","65","53940","54090"
"In post","2022","Unknown","Human Resources","G7","Male","45","45","55820","55210"
"In post","2022","Unknown","Human Resources","HEO","Female","140","135","32640","32000"
"In post","2022","Unknown","Human Resources","HEO","Male","55","55","32980","32840"
"In post","2022","Unknown","Human Resources","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","SEO","Female","95","95","40560","40520"
"In post","2022","Unknown","Human Resources","SEO","Male","50","50","39530","40330"
"In post","2022","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","SEO","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","AO","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","EO","Female","55","55","27570","27310"
"In post","2022","Unknown","Intelligence Analysis","EO","Male","65","65","26970","26470"
"In post","2022","Unknown","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","G7","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","G7","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","HEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","HEO","Male","50","50","35110","35780"
"In post","2022","Unknown","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","SEO","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","SEO","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
