"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Department for Work and Pensions","EO","Undeclared","325","285","28120","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions","EO","Unknown","815","710","28510","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","625","585","34140","33170"
"In post","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","LGBO","30","30","34240","32660"
"In post","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","Undeclared","85","80","33940","33180"
"In post","2022","Counter Fraud","Department for Work and Pensions","SEO/HEO","Unknown","145","140","34920","34080"
"In post","2022","Counter Fraud","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","Heterosexual / straight","40","40","34640","34250"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","AA/AO","Heterosexual / straight","455","405","22240","22080"
"In post","2022","Counter Fraud","HM Revenue and Customs","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","AA/AO","Undeclared","70","60","22740","22080"
"In post","2022","Counter Fraud","HM Revenue and Customs","AA/AO","Unknown","280","245","22180","21250"
"In post","2022","Counter Fraud","HM Revenue and Customs","EO","Heterosexual / straight","1930","1810","28030","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs","EO","LGBO","125","120","27960","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs","EO","Undeclared","250","230","28500","27360"
"In post","2022","Counter Fraud","HM Revenue and Customs","EO","Unknown","1120","1060","28110","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs","G6/G7","Heterosexual / straight","745","715","59800","55410"
"In post","2022","Counter Fraud","HM Revenue and Customs","G6/G7","LGBO","45","40","58770","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs","G6/G7","Undeclared","140","135","60630","56120"
"In post","2022","Counter Fraud","HM Revenue and Customs","G6/G7","Unknown","170","160","58110","55210"
"In post","2022","Counter Fraud","HM Revenue and Customs","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","2730","2605","36620","35000"
"In post","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","LGBO","135","135","36090","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","Undeclared","400","380","37140","37610"
"In post","2022","Counter Fraud","HM Revenue and Customs","SEO/HEO","Unknown","1025","990","36580","34010"
"In post","2022","Counter Fraud","HM Treasury","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","AA/AO","Heterosexual / straight","1410","1190","21260","21260"
"In post","2022","Debt","Department for Work and Pensions","AA/AO","LGBO","85","80","21360","21260"
"In post","2022","Debt","Department for Work and Pensions","AA/AO","Undeclared","185","155","21200","21260"
"In post","2022","Debt","Department for Work and Pensions","AA/AO","Unknown","390","325","21320","21260"
"In post","2022","Debt","Department for Work and Pensions","EO","Heterosexual / straight","250","210","27680","27570"
"In post","2022","Debt","Department for Work and Pensions","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","EO","Unknown","50","45","27730","27570"
"In post","2022","Debt","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","75","65","32850","31990"
"In post","2022","Debt","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","AA/AO","Heterosexual / straight","1555","1395","21870","21250"
"In post","2022","Debt","HM Revenue and Customs","AA/AO","LGBO","130","125","21590","21250"
"In post","2022","Debt","HM Revenue and Customs","AA/AO","Undeclared","195","165","22460","22080"
"In post","2022","Debt","HM Revenue and Customs","AA/AO","Unknown","1240","1125","21860","21250"
"In post","2022","Debt","HM Revenue and Customs","EO","Heterosexual / straight","500","460","27620","26820"
"In post","2022","Debt","HM Revenue and Customs","EO","LGBO","50","45","27570","26820"
"In post","2022","Debt","HM Revenue and Customs","EO","Undeclared","65","55","28580","28800"
"In post","2022","Debt","HM Revenue and Customs","EO","Unknown","255","235","28210","26820"
"In post","2022","Debt","HM Revenue and Customs","G6/G7","Heterosexual / straight","35","35","58180","55210"
"In post","2022","Debt","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","190","175","35890","33680"
"In post","2022","Debt","HM Revenue and Customs","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs","SEO/HEO","Unknown","45","40","35810","33370"
"In post","2022","Debt","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Treasury","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Debt","HM Treasury","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Treasury","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","EO","Heterosexual / straight","30","30","27580","26970"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","G6/G7","Heterosexual / straight","40","40","59210","57000"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","Heterosexual / straight","85","85","36840","38180"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Attorney General's Departments","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","EO","Heterosexual / straight","65","60","26690","27500"
"In post","2022","Digital, Data & Technology","Cabinet Office","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Heterosexual / straight","515","505","57340","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office","G6/G7","LGBO","75","70","57280","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Undeclared","70","70","57710","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office","G6/G7","Unknown","85","85","56180","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office","SCS level","Heterosexual / straight","30","30","95280","83930"
"In post","2022","Digital, Data & Technology","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Heterosexual / straight","265","260","36840","37300"
"In post","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","LGBO","35","35","36440","37300"
"In post","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Undeclared","35","35","37660","39060"
"In post","2022","Digital, Data & Technology","Cabinet Office","SEO/HEO","Unknown","60","60","37340","37300"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
