"Status","Year","Disability","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Commercial","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Met Office","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Heterosexual / straight","60","60","38510","40000"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Commercial","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
