"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Wales","East Wales","10","[c]","29010","30350"
"New entrant CS","2022","No function","Food Standards Agency","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","10","[c]","31200","30350"
"New entrant CS","2022","No function","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","35030","31660"
"New entrant CS","2022","No function","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","London","Inner London - East","10","[c]","36870","36040"
"New entrant CS","2022","No function","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","North West (England)","Merseyside","80","[c]","28320","26370"
"New entrant CS","2022","No function","Health and Safety Executive","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Yorkshire and The Humber","North Yorkshire","50","[c]","27130","26370"
"New entrant CS","2022","No function","Health and Safety Executive","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Health and Safety Executive","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East Midlands (England)","Derbyshire and Nottinghamshire","55","[c]","22640","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","165","[c]","21380","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","15","[c]","21820","19200"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","30","[c]","22990","21650"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East of England","East Anglia","25","[c]","23170","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","East of England","Essex","30","[c]","21310","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","London","Inner London - East","90","[c]","26150","23720"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","London","Inner London - West","200","[c]","28550","23720"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","London","Outer London - East and North East","20","[c]","25880","23720"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","London","Outer London - South","45","[c]","28480","23720"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","London","Outer London - West and North West","35","[c]","25120","23720"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North East (England)","Northumberland, and Tyne and Wear","35","[c]","23270","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North East (England)","Tees Valley and Durham","20","[c]","22390","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North West (England)","Cheshire","15","[c]","22240","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North West (England)","Cumbria","10","[c]","20320","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North West (England)","Greater Manchester","155","[c]","21990","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North West (England)","Lancashire","30","[c]","23930","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","North West (England)","Merseyside","40","[c]","24470","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Scotland","West Central Scotland","25","[c]","22090","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","21870","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Hampshire and Isle of Wight","25","[c]","23620","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Kent","15","[c]","23130","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South East (England)","Surrey, East and West Sussex","35","[c]","22070","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Devon","20","[c]","22520","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","25","[c]","21650","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","21520","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Unknown","Unknown","10","[c]","21280","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Wales","East Wales","70","[c]","21440","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Wales","West Wales and The Valleys","70","[c]","21550","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","[c]","22350","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","Shropshire and Staffordshire","110","[c]","21200","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","140","[c]","22120","20970"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","55","[c]","22060","20970"
"New entrant CS","2022","No function","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","30","[c]","25290","24870"
"New entrant CS","2022","No function","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","[c]","23560","22600"
"New entrant CS","2022","No function","HM Land Registry","East of England","East Anglia","20","[c]","23900","22600"
"New entrant CS","2022","No function","HM Land Registry","London","Outer London - South","15","[c]","30370","30600"
"New entrant CS","2022","No function","HM Land Registry","North East (England)","Tees Valley and Durham","30","[c]","23630","22600"
"New entrant CS","2022","No function","HM Land Registry","North West (England)","Lancashire","35","[c]","24470","22600"
"New entrant CS","2022","No function","HM Land Registry","North West (England)","Merseyside","40","[c]","24900","22600"
"New entrant CS","2022","No function","HM Land Registry","South West (England)","Devon","20","[c]","23320","22600"
"New entrant CS","2022","No function","HM Land Registry","South West (England)","Dorset and Somerset","20","[c]","24220","22600"
"New entrant CS","2022","No function","HM Land Registry","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","25210","22600"
"New entrant CS","2022","No function","HM Land Registry","Wales","West Wales and The Valleys","35","[c]","24010","22600"
"New entrant CS","2022","No function","HM Land Registry","West Midlands (England)","Shropshire and Staffordshire","20","[c]","26000","22600"
"New entrant CS","2022","No function","HM Land Registry","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Land Registry","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","[c]","23470","22600"
"New entrant CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Derbyshire and Nottinghamshire","615","[c]","25570","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","480","[c]","25880","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","East Midlands (England)","Lincolnshire","215","[c]","25680","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","East of England","Bedfordshire and Hertfordshire","340","[c]","27780","28140"
"New entrant CS","2022","No function","HM Prison and Probation Service","East of England","East Anglia","935","[c]","25240","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","East of England","Essex","345","[c]","27370","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","London","Inner London - East","620","[c]","35030","31190"
"New entrant CS","2022","No function","HM Prison and Probation Service","London","Inner London - West","325","[c]","30740","30520"
"New entrant CS","2022","No function","HM Prison and Probation Service","London","Outer London - East and North East","330","[c]","29910","29020"
"New entrant CS","2022","No function","HM Prison and Probation Service","London","Outer London - South","230","[c]","30760","27540"
"New entrant CS","2022","No function","HM Prison and Probation Service","London","Outer London - West and North West","340","[c]","31290","31020"
"New entrant CS","2022","No function","HM Prison and Probation Service","North East (England)","Northumberland, and Tyne and Wear","265","[c]","28010","26310"
"New entrant CS","2022","No function","HM Prison and Probation Service","North East (England)","Tees Valley and Durham","570","[c]","25390","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","North West (England)","Cheshire","255","[c]","24690","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","North West (England)","Cumbria","85","[c]","27430","27120"
"New entrant CS","2022","No function","HM Prison and Probation Service","North West (England)","Greater Manchester","695","[c]","26110","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","North West (England)","Lancashire","525","[c]","25970","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","North West (England)","Merseyside","480","[c]","27190","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","620","[c]","27470","27700"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","Hampshire and Isle of Wight","365","[c]","27030","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","Kent","570","[c]","26750","27380"
"New entrant CS","2022","No function","HM Prison and Probation Service","South East (England)","Surrey, East and West Sussex","655","[c]","27860","26140"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","50","[c]","27860","24850"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","Devon","315","[c]","25190","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","Dorset and Somerset","300","[c]","25720","24090"
"New entrant CS","2022","No function","HM Prison and Probation Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","570","[c]","26290","24090"
"New entrant CS","2022","No function","HM Prison and Probation Service","Unknown","Unknown","275","[c]","28740","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","East Wales","420","[c]","24570","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","Wales","West Wales and The Valleys","275","[c]","25680","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","300","[c]","26110","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","Shropshire and Staffordshire","515","[c]","24860","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","West Midlands (England)","West Midlands","620","[c]","26900","24090"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","390","[c]","25130","23140"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","North Yorkshire","100","[c]","27510","24800"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","South Yorkshire","385","[c]","26460","23170"
"New entrant CS","2022","No function","HM Prison and Probation Service","Yorkshire and The Humber","West Yorkshire","775","[c]","25780","23170"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","200","[c]","27310","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","East of England","Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Inner London - East","165","[c]","34800","37610"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Outer London - South","135","[c]","34090","30750"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","London","Outer London - West and North West","10","[c]","24920","25330"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","550","[c]","23880","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester","575","[c]","24350","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","North West (England)","Merseyside","655","[c]","24030","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Northern Ireland","Northern Ireland","335","[c]","25870","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","Eastern Scotland","295","[c]","24560","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","Southern Scotland","105","[c]","21600","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Scotland","West Central Scotland","135","[c]","29650","27570"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","40","[c]","21840","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","30730","33080"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","East Wales","230","[c]","25580","21250"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","225","[c]","26400","26590"
"New entrant CS","2022","No function","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","380","[c]","24390","21250"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","London","Inner London - West","180","[c]","31220","28500"
"New entrant CS","2022","No function","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","55","[c]","34840","29320"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North East (England)","Tees Valley and Durham","15","[c]","41370","36570"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intellectual Property Office","Wales","East Wales","140","[c]","24970","21810"
"New entrant CS","2022","No function","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","20970","20970"
"New entrant CS","2022","No function","Legal Aid Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","North West (England)","Merseyside","20","[c]","21850","20970"
"New entrant CS","2022","No function","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal Aid Agency","West Midlands (England)","West Midlands","15","[c]","21240","20970"
"New entrant CS","2022","No function","Legal Aid Agency","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","75","[c]","31690","26840"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South East (England)","Kent","25","[c]","27380","26840"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Wales","East Wales","10","[c]","25970","22840"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Maritime and Coastguard Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","20","[c]","41560","32640"
"New entrant CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","Inner London - East","30","[c]","37400","34260"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","Inner London - West","160","[c]","33970","30320"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","25","[c]","21340","20970"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","10","[c]","39060","30450"
"New entrant CS","2022","No function","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","34140","34140"
"New entrant CS","2022","No function","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East of England","Bedfordshire and Hertfordshire","10","[c]","30310","32770"
"New entrant CS","2022","No function","National Crime Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","East of England","Essex","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","London","Inner London - East","115","[c]","40240","37560"
"New entrant CS","2022","No function","National Crime Agency","London","Outer London - South","15","[c]","37430","37560"
"New entrant CS","2022","No function","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","Cheshire","80","[c]","32860","32770"
"New entrant CS","2022","No function","National Crime Agency","North West (England)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","40410","37560"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","Kent","15","[c]","31760","29950"
"New entrant CS","2022","No function","National Crime Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","34560","34130"
"New entrant CS","2022","No function","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","West Midlands (England)","West Midlands","35","[c]","33160","32770"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","South Yorkshire","10","[c]","31910","33450"
"New entrant CS","2022","No function","National Crime Agency","Yorkshire and The Humber","West Yorkshire","10","[c]","36170","34570"
"New entrant CS","2022","No function","National Infrastructure Commission","London","Inner London - West","15","[c]","43950","41000"
"New entrant CS","2022","No function","National Savings and Investments","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Savings and Investments","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Northern Ireland","Northern Ireland","10","[c]","35950","31430"
"New entrant CS","2022","No function","Office for Budget Responsibility","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","44560","46360"
