"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","West Midlands (England)","West Midlands","Birmingham","50","[c]","44600","37300"
"New entrant CS","2022","Property","West Midlands (England)","West Midlands","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","10","[c]","29620","33000"
"New entrant CS","2022","Property","Yorkshire and The Humber","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Yorkshire and The Humber","South Yorkshire","Sheffield","25","[c]","30820","25000"
"New entrant CS","2022","Property","Yorkshire and The Humber","West Yorkshire","Leeds","45","[c]","37810","35600"
"New entrant CS","2022","Property","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","East Midlands (England)","Lincolnshire","Lincolnshire CC","15","[c]","26260","26350"
"New entrant CS","2022","Security","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","East Anglia","Cambridgeshire CC","35","[c]","31110","26350"
"New entrant CS","2022","Security","East of England","East Anglia","North and West Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","East Anglia","Suffolk CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","East of England","Essex","Essex Haven Gateway","15","[c]","30550","25000"
"New entrant CS","2022","Security","London","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Inner London - East","Tower Hamlets","15","[c]","43840","41750"
"New entrant CS","2022","Security","London","Inner London - West","Camden and City of London","10","[c]","36100","29670"
"New entrant CS","2022","Security","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Inner London - West","Westminster","100","[c]","33740","31800"
"New entrant CS","2022","Security","London","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","London","Outer London - West and North West","Hounslow and Richmond upon Thames","30","[c]","28700","28700"
"New entrant CS","2022","Security","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North East (England)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Cumbria","West Cumbria","15","[c]","30120","26750"
"New entrant CS","2022","Security","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","North West (England)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Northern Ireland","Northern Ireland","Newry, Mourne and Down","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","90","[c]","24920","23540"
"New entrant CS","2022","Security","Scotland","West Central Scotland","Glasgow City","40","[c]","32740","32000"
"New entrant CS","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","65","[c]","27170","25540"
"New entrant CS","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","[c]","23750","25000"
"New entrant CS","2022","Security","South East (England)","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Hampshire and Isle of Wight","Portsmouth","25","[c]","25140","24540"
"New entrant CS","2022","Security","South East (England)","Hampshire and Isle of Wight","South Hampshire","10","[c]","26560","25000"
"New entrant CS","2022","Security","South East (England)","Kent","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Devon","Plymouth","30","[c]","26840","23540"
"New entrant CS","2022","Security","South West (England)","Dorset and Somerset","Dorset","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","29460","26000"
"New entrant CS","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","30","[c]","26660","25000"
"New entrant CS","2022","Security","Unknown","Unknown","Unknown","25","[c]","32380","27500"
"New entrant CS","2022","Security","Wales","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Wales","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","West Midlands (England)","West Midlands","Birmingham","10","[c]","30060","27700"
"New entrant CS","2022","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","20","[c]","26860","23540"
"New entrant CS","2022","Security","Yorkshire and The Humber","North Yorkshire","York","45","[c]","28830","25210"
"New entrant CS","2022","Security","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","10","[c]","23130","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","25","[c]","22760","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","30","[c]","30410","31530"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","21680","21260"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","25","[c]","25520","24880"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","20","[c]","22630","21680"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire","Lincolnshire CC","65","[c]","27730","26350"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Bedford","15","[c]","25810","24880"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","15","[c]","26150","20490"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","35","[c]","30770","29290"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Luton","25","[c]","31150","34630"
"New entrant CS","2022","Unknown","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","East Anglia","Cambridgeshire CC","35","[c]","28500","21170"
