"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Education (excl. agencies)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","45","[c]","35080","32720"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Transport (excl. agencies)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","London","AA/AO","65","[c]","25100","25110"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","London","EO","235","[c]","31010","31060"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","35","[c]","37730","36650"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","390","[c]","21420","21260"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Outside London","EO","585","[c]","27740","27570"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","30","[c]","35280","35310"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Disclosure Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Outside London","AA/AO","30","[c]","21500","21840"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Licensing Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education and Skills Funding Agency","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Internal Audit Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Legal Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Government Property Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Health and Safety Executive","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","London","AA/AO","35","[c]","23360","23720"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Outside London","AA/AO","75","[c]","20950","20970"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Courts and Tribunals Service","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Crown Prosecution Service Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","London","AA/AO","40","[c]","27650","29020"
"New entrant CS","2022","Asian","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","London","Unknown","65","[c]","33280","28640"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Outside London","AA/AO","100","[c]","23770","23140"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Outside London","Unknown","185","[c]","25600","23170"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Prison and Probation Service","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","EO","50","[c]","30760","30750"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","60","[c]","39010","37610"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","470","[c]","21250","21250"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Outside London","EO","235","[c]","26590","26590"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","155","[c]","33930","33080"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
