"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Project Delivery","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","South West (England)","10","[c]","32320","30840"
"Leaver CS","2022","60-64","Project Delivery","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","South East (England)","20","[c]","38780","39880"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","South West (England)","25","[c]","44350","40580"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","Yorkshire and The Humber","15","[c]","43030","40190"
"Leaver CS","2022","60-64","Project Delivery","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","South West (England)","20","[c]","47270","44200"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Other","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","London","15","[c]","54580","45080"
"Leaver CS","2022","60-64","Property","Property","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","South East (England)","15","[c]","36910","36400"
"Leaver CS","2022","60-64","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","Yorkshire and The Humber","15","[c]","39910","34390"
"Leaver CS","2022","60-64","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","East of England","20","[c]","44850","39070"
"Leaver CS","2022","60-64","Security","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","Scotland","20","[c]","38400","39950"
"Leaver CS","2022","60-64","Security","Security","South East (England)","30","[c]","38860","39070"
"Leaver CS","2022","60-64","Security","Security","South West (England)","25","[c]","31500","38570"
"Leaver CS","2022","60-64","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","West Midlands (England)","10","[c]","35940","39070"
"Leaver CS","2022","60-64","Security","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Yorkshire and The Humber","10","[c]","31780","26670"
"Leaver CS","2022","60-64","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","South East (England)","10","[c]","38150","35480"
"Leaver CS","2022","60-64","Unknown","Finance","South West (England)","10","[c]","29760","26930"
"Leaver CS","2022","60-64","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","London","10","[c]","30940","29060"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","East of England","20","[c]","28210","27370"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","London","85","[c]","34480","31520"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","North East (England)","20","[c]","23550","21680"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","North West (England)","50","[c]","24120","21680"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Scotland","10","[c]","30520","27370"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","South East (England)","40","[c]","31440","27370"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Wales","25","[c]","38500","34490"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","Yorkshire and The Humber","25","[c]","31930","27370"
"Leaver CS","2022","60-64","Unknown","Other","East Midlands (England)","20","[c]","22810","21380"
"Leaver CS","2022","60-64","Unknown","Other","East of England","25","[c]","22640","21380"
"Leaver CS","2022","60-64","Unknown","Other","London","20","[c]","32830","29100"
"Leaver CS","2022","60-64","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","North West (England)","15","[c]","27260","22330"
"Leaver CS","2022","60-64","Unknown","Other","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other","Scotland","30","[c]","28430","22210"
"Leaver CS","2022","60-64","Unknown","Other","South East (England)","90","[c]","25900","21580"
"Leaver CS","2022","60-64","Unknown","Other","South West (England)","45","[c]","26890","21830"
"Leaver CS","2022","60-64","Unknown","Other","Unknown","50","[c]","44230","38670"
"Leaver CS","2022","60-64","Unknown","Other","Wales","15","[c]","32590","26930"
"Leaver CS","2022","60-64","Unknown","Other","West Midlands (England)","20","[c]","26650","22330"
"Leaver CS","2022","60-64","Unknown","Other","Yorkshire and The Humber","40","[c]","25170","24500"
"Leaver CS","2022","60-64","Unknown","Policy","London","30","[c]","61170","64710"
"Leaver CS","2022","60-64","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Policy","Wales","15","[c]","74560","61000"
