"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","EO","Heterosexual / straight","85","[c]","34100","34140"
"Leaver CS","2022","No function","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","HEO","Heterosexual / straight","50","[c]","41740","42050"
"Leaver CS","2022","No function","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Infrastructure Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","National Savings and Investments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G7","Heterosexual / straight","45","[c]","74210","75500"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO","Heterosexual / straight","45","[c]","49050","51360"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Public Guardian","AO","Unknown","10","[c]","[c]","[c]"
