"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","245","[c]","23860","21250"
"New entrant CS","2022","Asian","HM Treasury","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","London","Inner London - West","45","[c]","34540","32320"
"New entrant CS","2022","Asian","HM Treasury","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Outer London - South","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North West (England)","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","31710","31500"
"New entrant CS","2022","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","50","[c]","22640","20970"
"New entrant CS","2022","Asian","Ministry of Justice","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","East of England","East Anglia","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","London","Inner London - East","80","[c]","34080","30520"
"New entrant CS","2022","Asian","Ministry of Justice","London","Inner London - West","65","[c]","33220","30950"
"New entrant CS","2022","Asian","Ministry of Justice","London","Outer London - East and North East","30","[c]","28030","27500"
"New entrant CS","2022","Asian","Ministry of Justice","London","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","London","Outer London - West and North West","35","[c]","29960","27980"
"New entrant CS","2022","Asian","Ministry of Justice","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","North West (England)","Greater Manchester","40","[c]","24990","21230"
"New entrant CS","2022","Asian","Ministry of Justice","North West (England)","Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South East (England)","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South East (England)","Surrey, East and West Sussex","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Wales","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","West Midlands (England)","West Midlands","125","[c]","24940","20970"
"New entrant CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","Yorkshire and The Humber","West Yorkshire","30","[c]","25400","24260"
"New entrant CS","2022","Asian","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Inner London - East","55","[c]","37500","27000"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Scotland","Eastern Scotland","60","[c]","29000","27230"
"New entrant CS","2022","Asian","Scottish Government","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","Scotland","West Central Scotland","35","[c]","29670","27230"
"New entrant CS","2022","Asian","The National Archives","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","London","Inner London - West","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","Wales","East Wales","45","[c]","29370","30210"
"New entrant CS","2022","Asian","UK Supreme Court","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
