"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","EO","EO","10","[c]","[c]","[c]"
