"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","40","[c]","40980","40560"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","EO","Female","40","[c]","25870","26670"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","EO","Female","30","[c]","27330","27370"
"Leaver Dept.","2022","South East (England)","Kent","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","EO","Female","40","[c]","27500","27570"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Surrey, East and West Sussex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Dorset and Somerset","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","140","[c]","21130","20620"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","55","[c]","20770","20400"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","205","[c]","24980","24400"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","145","[c]","25030","26060"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","40","[c]","68830","67510"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","50","[c]","72210","69530"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","145","[c]","51400","50420"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","135","[c]","53300","53500"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","290","[c]","30300","29470"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","160","[c]","30800","30110"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","240","[c]","39150","39100"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","180","[c]","39930","39950"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","Female","35","[c]","21860","21840"
"Leaver Dept.","2022","Unknown","Unknown","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Female","75","[c]","27190","27140"
"Leaver Dept.","2022","Unknown","Unknown","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","Female","45","[c]","53920","54700"
"Leaver Dept.","2022","Unknown","Unknown","G7","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Female","155","[c]","32070","32000"
"Leaver Dept.","2022","Unknown","Unknown","HEO","Male","135","[c]","32270","32000"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","AO","Female","55","[c]","21550","21520"
"Leaver Dept.","2022","Wales","East Wales","AO","Male","50","[c]","21080","21010"
"Leaver Dept.","2022","Wales","East Wales","EO","Female","100","[c]","26380","27300"
"Leaver Dept.","2022","Wales","East Wales","EO","Male","65","[c]","26530","26970"
"Leaver Dept.","2022","Wales","East Wales","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","G7","Female","35","[c]","52810","51440"
"Leaver Dept.","2022","Wales","East Wales","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","HEO","Female","65","[c]","31620","30830"
"Leaver Dept.","2022","Wales","East Wales","HEO","Male","65","[c]","32560","32000"
"Leaver Dept.","2022","Wales","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
