"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","EO","EO","Female","145","[c]","27350","27850"
"Leaver Dept.","2022","Policy","EO","EO","Male","105","[c]","27580","27690"
"Leaver Dept.","2022","Policy","G6/G7","G6","Female","100","[c]","66980","65370"
"Leaver Dept.","2022","Policy","G6/G7","G6","Male","105","[c]","66020","65310"
"Leaver Dept.","2022","Policy","G6/G7","G7","Female","305","[c]","53950","53420"
"Leaver Dept.","2022","Policy","G6/G7","G7","Male","285","[c]","54510","53600"
"Leaver Dept.","2022","Policy","SCS level","SCS level","Female","65","[c]","87800","80100"
"Leaver Dept.","2022","Policy","SCS level","SCS level","Male","70","[c]","81860","75420"
"Leaver Dept.","2022","Policy","SEO/HEO","HEO","Female","405","[c]","33700","33570"
"Leaver Dept.","2022","Policy","SEO/HEO","HEO","Male","345","[c]","33720","33570"
"Leaver Dept.","2022","Policy","SEO/HEO","SEO","Female","245","[c]","40460","40230"
"Leaver Dept.","2022","Policy","SEO/HEO","SEO","Male","205","[c]","40840","40220"
"Leaver Dept.","2022","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","EO","Female","40","[c]","26370","26270"
"Leaver Dept.","2022","Project Delivery","EO","EO","Male","35","[c]","26250","26510"
"Leaver Dept.","2022","Project Delivery","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","G7","Female","40","[c]","53970","54400"
"Leaver Dept.","2022","Project Delivery","G6/G7","G7","Male","45","[c]","54790","54770"
"Leaver Dept.","2022","Project Delivery","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","HEO","Female","80","[c]","32840","33300"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","HEO","Male","60","[c]","32660","31990"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","SEO","Female","85","[c]","40000","40000"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","SEO","Male","75","[c]","40590","40580"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","AA/AO","AO","Female","100","[c]","21810","21820"
"Leaver Dept.","2022","Science and Engineering","AA/AO","AO","Male","45","[c]","21650","21820"
"Leaver Dept.","2022","Science and Engineering","EO","EO","Female","190","[c]","25570","25660"
"Leaver Dept.","2022","Science and Engineering","EO","EO","Male","120","[c]","25270","26070"
"Leaver Dept.","2022","Science and Engineering","G6/G7","G6","Female","75","[c]","72290","67810"
"Leaver Dept.","2022","Science and Engineering","G6/G7","G6","Male","60","[c]","73320","70860"
"Leaver Dept.","2022","Science and Engineering","G6/G7","G7","Female","275","[c]","52640","52610"
"Leaver Dept.","2022","Science and Engineering","G6/G7","G7","Male","160","[c]","53030","52330"
"Leaver Dept.","2022","Science and Engineering","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","HEO","Female","405","[c]","32090","32310"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","HEO","Male","175","[c]","31890","31940"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","SEO","Female","420","[c]","40080","40070"
"Leaver Dept.","2022","Science and Engineering","SEO/HEO","SEO","Male","190","[c]","40350","40090"
"Leaver Dept.","2022","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","AO","Female","385","[c]","21830","21260"
"Leaver Dept.","2022","Unknown","AA/AO","AO","Male","305","[c]","22420","21260"
"Leaver Dept.","2022","Unknown","EO","EO","Female","345","[c]","27950","27570"
"Leaver Dept.","2022","Unknown","EO","EO","Male","265","[c]","27780","27570"
"Leaver Dept.","2022","Unknown","G6/G7","G6","Female","175","[c]","66620","64890"
"Leaver Dept.","2022","Unknown","G6/G7","G6","Male","120","[c]","66540","66090"
"Leaver Dept.","2022","Unknown","G6/G7","G7","Female","345","[c]","55070","54700"
"Leaver Dept.","2022","Unknown","G6/G7","G7","Male","330","[c]","55070","54700"
"Leaver Dept.","2022","Unknown","SCS level","SCS level","Female","75","[c]","85380","76780"
"Leaver Dept.","2022","Unknown","SCS level","SCS level","Male","80","[c]","87660","79100"
"Leaver Dept.","2022","Unknown","SEO/HEO","HEO","Female","720","[c]","32640","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","HEO","Male","645","[c]","32770","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","SEO","Female","230","[c]","40760","40600"
"Leaver Dept.","2022","Unknown","SEO/HEO","SEO","Male","190","[c]","41340","40680"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","AO","Male","30","[c]","20510","21170"
"New entrant CS","2022","Commercial","EO","EO","Female","160","[c]","25700","26350"
"New entrant CS","2022","Commercial","EO","EO","Male","90","[c]","25130","25520"
"New entrant CS","2022","Commercial","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6/G7","G7","Female","30","[c]","52120","53360"
"New entrant CS","2022","Commercial","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO/HEO","HEO","Female","125","[c]","31620","31540"
"New entrant CS","2022","Commercial","SEO/HEO","HEO","Male","85","[c]","31490","30730"
"New entrant CS","2022","Commercial","SEO/HEO","SEO","Female","110","[c]","39020","38330"
"New entrant CS","2022","Commercial","SEO/HEO","SEO","Male","85","[c]","39980","40030"
"New entrant CS","2022","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","AO","Female","35","[c]","21980","21250"
"New entrant CS","2022","Communications","AA/AO","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","EO","EO","Female","90","[c]","27360","27270"
"New entrant CS","2022","Communications","EO","EO","Male","50","[c]","26660","27270"
"New entrant CS","2022","Communications","G6/G7","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6/G7","G7","Female","45","[c]","53570","53360"
"New entrant CS","2022","Communications","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","HEO","Female","130","[c]","33670","33000"
"New entrant CS","2022","Communications","SEO/HEO","HEO","Male","80","[c]","33510","32790"
"New entrant CS","2022","Communications","SEO/HEO","SEO","Female","70","[c]","40430","40000"
"New entrant CS","2022","Communications","SEO/HEO","SEO","Male","30","[c]","40360","40410"
"New entrant CS","2022","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","EO","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","Female","170","[c]","22690","21260"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","Male","120","[c]","22640","21260"
"New entrant CS","2022","Counter Fraud","EO","EO","Female","220","[c]","27790","27570"
"New entrant CS","2022","Counter Fraud","EO","EO","Male","145","[c]","27940","27570"
"New entrant CS","2022","Counter Fraud","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","Male","40","[c]","18550","17900"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","Female","60","[c]","21460","21170"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","Male","85","[c]","21240","21260"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","Female","200","[c]","26700","26590"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","Male","380","[c]","26630","26500"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","Male","75","[c]","68100","66880"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","Female","185","[c]","53180","53070"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","Male","390","[c]","55050","54270"
"New entrant CS","2022","Digital, Data and Technology","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Female","280","[c]","32690","33000"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Male","425","[c]","32760","33000"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Female","235","[c]","39890","39710"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Male","375","[c]","40260","40000"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AO","Male","50","[c]","21290","20340"
"New entrant CS","2022","Economics","EO","EO","Female","35","[c]","26940","26750"
"New entrant CS","2022","Economics","EO","EO","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","HEO","Female","55","[c]","33100","32720"
"New entrant CS","2022","Economics","SEO/HEO","HEO","Male","130","[c]","32880","32390"
"New entrant CS","2022","Economics","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AO","Female","70","[c]","21230","21250"
"New entrant CS","2022","Finance","AA/AO","AO","Male","50","[c]","21150","21250"
"New entrant CS","2022","Finance","EO","EO","Female","185","[c]","25210","25120"
"New entrant CS","2022","Finance","EO","EO","Male","165","[c]","25100","25120"
"New entrant CS","2022","Finance","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G7","Female","70","[c]","53700","53360"
"New entrant CS","2022","Finance","G6/G7","G7","Male","65","[c]","53850","53500"
"New entrant CS","2022","Finance","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","HEO","Female","130","[c]","32130","32250"
"New entrant CS","2022","Finance","SEO/HEO","HEO","Male","130","[c]","32580","33000"
"New entrant CS","2022","Finance","SEO/HEO","SEO","Female","150","[c]","40060","40000"
"New entrant CS","2022","Finance","SEO/HEO","SEO","Male","130","[c]","40430","40180"
"New entrant CS","2022","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","Male","35","[c]","20420","20420"
"New entrant CS","2022","Geography","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AO","Female","155","[c]","21690","21170"
"New entrant CS","2022","Human Resources","AA/AO","AO","Male","60","[c]","21920","21170"
"New entrant CS","2022","Human Resources","EO","EO","Female","235","[c]","25980","26250"
"New entrant CS","2022","Human Resources","EO","EO","Male","80","[c]","25760","26590"
"New entrant CS","2022","Human Resources","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G7","Female","85","[c]","52940","52060"
"New entrant CS","2022","Human Resources","G6/G7","G7","Male","35","[c]","53850","54150"
"New entrant CS","2022","Human Resources","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","Female","195","[c]","31900","31970"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","Male","85","[c]","32380","32790"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","Female","90","[c]","40190","40000"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","Male","35","[c]","39960","40000"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G7","Female","40","[c]","72290","70500"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
