"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Treasury","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Tees Valley and Durham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Tees Valley and Durham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","EO","Heterosexual / straight","40","[c]","29410","28670"
"Leaver Dept.","2022","Home Office","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","G6/G7","Heterosexual / straight","100","[c]","61560","57740"
"Leaver Dept.","2022","Home Office","Inner London - West","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SEO/HEO","Heterosexual / straight","110","[c]","39560","41950"
"Leaver Dept.","2022","Home Office","Inner London - West","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","SEO/HEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","AA/AO","Heterosexual / straight","50","[c]","21510","21680"
"Leaver Dept.","2022","Home Office","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","EO","Heterosexual / straight","105","[c]","25160","24890"
"Leaver Dept.","2022","Home Office","Merseyside","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Merseyside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","EO","Heterosexual / straight","30","[c]","29170","28760"
"Leaver Dept.","2022","Home Office","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","SEO/HEO","Heterosexual / straight","55","[c]","38990","39070"
"Leaver Dept.","2022","Home Office","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Southern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
