"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","AA","65","[c]","23670","24080"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","AO","490","[c]","26150","25110"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","EO","820","[c]","29700","31060"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","G7","70","[c]","53460","52610"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","HEO","195","[c]","33320","33000"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","SEO","160","[c]","41440","40460"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","Unknown","535","[c]","34500","30600"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","AA","1055","[c]","20360","20890"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","AO","8145","[c]","22140","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","EO","3420","[c]","27070","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","G6","30","[c]","67470","64350"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","G7","130","[c]","51710","50210"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","HEO","565","[c]","31610","31650"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","SEO","310","[c]","40280","38340"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","Unknown","3450","[c]","27700","24800"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","AO","35","[c]","22100","21840"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","HEO","40","[c]","28900","29230"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","EO","180","[c]","27030","26950"
"New entrant CS","2022","Declared non-disabled","Other","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","HEO","45","[c]","34220","34020"
"New entrant CS","2022","Declared non-disabled","Other","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","AA","75","[c]","19310","19480"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","AO","560","[c]","21280","21260"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","EO","250","[c]","25080","26350"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","G7","50","[c]","51910","52080"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","HEO","160","[c]","30420","31210"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","SEO","85","[c]","39320","39250"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","EO","200","[c]","27400","27680"
"New entrant CS","2022","Declared non-disabled","Policy","London","G6","40","[c]","65820","64700"
"New entrant CS","2022","Declared non-disabled","Policy","London","G7","185","[c]","53890","53380"
"New entrant CS","2022","Declared non-disabled","Policy","London","HEO","595","[c]","33380","33570"
"New entrant CS","2022","Declared non-disabled","Policy","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","SEO","195","[c]","41080","40050"
"New entrant CS","2022","Declared non-disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","EO","115","[c]","25260","24870"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","G6","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","G7","140","[c]","49430","49080"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","HEO","320","[c]","30580","30210"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","SEO","220","[c]","37600","36740"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","G7","35","[c]","55480","54110"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","HEO","50","[c]","34820","34260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SEO","30","[c]","42660","43430"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","AO","40","[c]","21500","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","EO","120","[c]","24540","24750"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","G7","65","[c]","51300","51530"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","HEO","150","[c]","31610","32400"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SEO","125","[c]","39430","40000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","40","[c]","41130","38000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","AA","15","[c]","[c]","[c]"
