"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Other ethnicity","Debt","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Grants Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","EO","40","40","30030","28920"
"In post","2022","Unknown","Other ethnicity","No function","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","G7","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","SEO","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Analysis","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","SEO","15","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Communications","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","EO","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","HEO","30","30","35470","34030"
"In post","2022","Unknown","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Counter Fraud","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Debt","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Debt","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Debt","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","EO","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","G7","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","HEO","30","30","35090","35360"
"In post","2022","Unknown","Undeclared","Digital, Data & Technology","SEO","30","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Finance","SEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","AO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","G7","20","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","HEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","No function","AA","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","No function","AO","205","185","23800","22080"
"In post","2022","Unknown","Undeclared","No function","EO","370","345","32060","35000"
"In post","2022","Unknown","Undeclared","No function","G6","50","50","69560","67630"
"In post","2022","Unknown","Undeclared","No function","G7","130","125","55290","53750"
"In post","2022","Unknown","Undeclared","No function","HEO","210","195","36550","35750"
"In post","2022","Unknown","Undeclared","No function","SCS level","35","35","97940","91550"
"In post","2022","Unknown","Undeclared","No function","SEO","130","120","42150","40860"
"In post","2022","Unknown","Undeclared","No function","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","G7","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","HEO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","SEO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","AA","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","AO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","EO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","HEO","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Property","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","AO","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","HEO","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","AA","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","AO","30","30","22640","22330"
"In post","2022","Unknown","Undeclared","Unknown","EO","35","35","28590","28340"
"In post","2022","Unknown","Undeclared","Unknown","G6","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","G7","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","HEO","35","35","36740","36700"
"In post","2022","Unknown","Undeclared","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","SEO","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Analysis","AO","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Analysis","EO","100","95","26720","26590"
"In post","2022","Unknown","Unknown","Analysis","G6","50","50","68130","66230"
"In post","2022","Unknown","Unknown","Analysis","G7","180","175","54950","53930"
"In post","2022","Unknown","Unknown","Analysis","HEO","250","245","33100","32870"
"In post","2022","Unknown","Unknown","Analysis","SCS level","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Analysis","SEO","160","155","40310","40180"
"In post","2022","Unknown","Unknown","Commercial","AA","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Commercial","AO","40","35","23580","23170"
