"Status","Year","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Home Office","North East (England)","1005","885","26060","24880"
"In post","2022","Declared non-disabled","Home Office","North West (England)","5515","5145","28000","25040"
"In post","2022","Declared non-disabled","Home Office","Northern Ireland","380","350","26000","24890"
"In post","2022","Declared non-disabled","Home Office","Overseas","95","95","28640","27370"
"In post","2022","Declared non-disabled","Home Office","Scotland","740","690","28380","25310"
"In post","2022","Declared non-disabled","Home Office","South East (England)","2875","2635","28510","26890"
"In post","2022","Declared non-disabled","Home Office","South West (England)","340","305","29420","26450"
"In post","2022","Declared non-disabled","Home Office","Wales","490","455","28750","25310"
"In post","2022","Declared non-disabled","Home Office","West Midlands (England)","815","755","29090","26030"
"In post","2022","Declared non-disabled","Home Office","Yorkshire and The Humber","2665","2465","28710","25220"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","75","75","55790","53950"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","West Midlands (England)","80","80","46230","49960"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","London","35","35","49510","43710"
"In post","2022","Declared non-disabled","Intellectual Property Office","Wales","1170","1095","39400","33640"
"In post","2022","Declared non-disabled","Legal Aid Agency","East Midlands (England)","110","100","26930","25120"
"In post","2022","Declared non-disabled","Legal Aid Agency","East of England","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","London","125","120","44450","41750"
"In post","2022","Declared non-disabled","Legal Aid Agency","North East (England)","190","175","27260","25120"
"In post","2022","Declared non-disabled","Legal Aid Agency","North West (England)","180","175","27220","25120"
"In post","2022","Declared non-disabled","Legal Aid Agency","South East (England)","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","South West (England)","65","60","30120","25120"
"In post","2022","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","Wales","40","40","32510","26900"
"In post","2022","Declared non-disabled","Legal Aid Agency","West Midlands (England)","85","80","26990","25120"
"In post","2022","Declared non-disabled","Legal Aid Agency","Yorkshire and The Humber","35","35","28680","26010"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","East of England","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Northern Ireland","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Scotland","125","120","39240","36180"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","South East (England)","490","475","38510","35730"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","South West (England)","45","40","39400","35860"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Wales","55","55","35790","31700"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Yorkshire and The Humber","45","45","41080","35730"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","East of England","85","85","51900","53100"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","310","300","53780","53620"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","East Midlands (England)","45","45","34210","33090"
"In post","2022","Declared non-disabled","Met Office","East of England","30","30","35110","36440"
"In post","2022","Declared non-disabled","Met Office","London","30","30","38660","38540"
"In post","2022","Declared non-disabled","Met Office","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Northern Ireland","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Overseas","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Scotland","85","80","35190","36110"
"In post","2022","Declared non-disabled","Met Office","South East (England)","85","80","37780","37810"
"In post","2022","Declared non-disabled","Met Office","South West (England)","1680","1595","40730","39650"
"In post","2022","Declared non-disabled","Met Office","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","1040","1000","28000","22330"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","2360","2290","32170","29670"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","2465","2410","43600","41500"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","155","150","24410","21380"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","1020","960","28950","26350"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","605","590","24700","21060"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","360","360","40620","33630"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","2345","2255","29460","25190"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","5405","5245","33450","33000"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","5695","5480","33960","33000"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","150","145","32470","27570"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","535","520","26140","21830"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","1635","1585","31190","27720"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","1340","1290","28610","26670"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","155","150","37470","36050"
