"Status","Year","Age","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","No function","Inner London - West","Heterosexual / straight","470","[c]","41100","38160"
"New entrant CS","2022","30-39","No function","Inner London - West","LGBO","60","[c]","37620","33570"
"New entrant CS","2022","30-39","No function","Inner London - West","Undeclared","70","[c]","41150","38750"
"New entrant CS","2022","30-39","No function","Inner London - West","Unknown","280","[c]","40860","36820"
"New entrant CS","2022","30-39","No function","Kent","Heterosexual / straight","100","[c]","27230","26310"
"New entrant CS","2022","30-39","No function","Kent","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Kent","Unknown","60","[c]","26310","26640"
"New entrant CS","2022","30-39","No function","Lancashire","Heterosexual / straight","210","[c]","24770","23140"
"New entrant CS","2022","30-39","No function","Lancashire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Lancashire","Unknown","90","[c]","25160","24800"
"New entrant CS","2022","30-39","No function","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","105","[c]","24930","23140"
"New entrant CS","2022","30-39","No function","Leicestershire, Rutland and Northamptonshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Leicestershire, Rutland and Northamptonshire","Unknown","60","[c]","24720","23140"
"New entrant CS","2022","30-39","No function","Lincolnshire","Heterosexual / straight","50","[c]","26270","24430"
"New entrant CS","2022","30-39","No function","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Merseyside","Heterosexual / straight","280","[c]","26160","26590"
"New entrant CS","2022","30-39","No function","Merseyside","LGBO","40","[c]","25190","24090"
"New entrant CS","2022","30-39","No function","Merseyside","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Merseyside","Unknown","140","[c]","25050","24800"
"New entrant CS","2022","30-39","No function","North Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Yorkshire","Heterosexual / straight","50","[c]","36010","29990"
"New entrant CS","2022","30-39","No function","North Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","North Yorkshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Northern Ireland","Heterosexual / straight","60","[c]","31650","33080"
"New entrant CS","2022","30-39","No function","Northern Ireland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Northern Ireland","Unknown","50","[c]","24070","21250"
"New entrant CS","2022","30-39","No function","Northumberland, and Tyne and Wear","Heterosexual / straight","255","[c]","25300","21260"
"New entrant CS","2022","30-39","No function","Northumberland, and Tyne and Wear","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Northumberland, and Tyne and Wear","Unknown","100","[c]","24710","21260"
"New entrant CS","2022","30-39","No function","Outer London - East and North East","Heterosexual / straight","85","[c]","32640","31060"
"New entrant CS","2022","30-39","No function","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - East and North East","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - South","Heterosexual / straight","70","[c]","32640","31060"
"New entrant CS","2022","30-39","No function","Outer London - South","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - South","Unknown","35","[c]","31850","30750"
"New entrant CS","2022","30-39","No function","Outer London - West and North West","Heterosexual / straight","120","[c]","32720","31060"
"New entrant CS","2022","30-39","No function","Outer London - West and North West","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - West and North West","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Outer London - West and North West","Unknown","60","[c]","30430","31020"
"New entrant CS","2022","30-39","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Shropshire and Staffordshire","Heterosexual / straight","105","[c]","24320","23140"
"New entrant CS","2022","30-39","No function","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Shropshire and Staffordshire","Unknown","40","[c]","23060","23140"
"New entrant CS","2022","30-39","No function","South Yorkshire","Heterosexual / straight","100","[c]","28600","27570"
"New entrant CS","2022","30-39","No function","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","South Yorkshire","Unknown","50","[c]","29080","24800"
"New entrant CS","2022","30-39","No function","Southern Scotland","Heterosexual / straight","65","[c]","24790","22000"
"New entrant CS","2022","30-39","No function","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Southern Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Surrey, East and West Sussex","Heterosexual / straight","140","[c]","29010","27570"
"New entrant CS","2022","30-39","No function","Surrey, East and West Sussex","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Surrey, East and West Sussex","Unknown","60","[c]","27470","26140"
"New entrant CS","2022","30-39","No function","Tees Valley and Durham","Heterosexual / straight","150","[c]","27680","25000"
"New entrant CS","2022","30-39","No function","Tees Valley and Durham","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Tees Valley and Durham","Unknown","45","[c]","26180","23160"
"New entrant CS","2022","30-39","No function","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Central Scotland","Heterosexual / straight","180","[c]","26870","26590"
"New entrant CS","2022","30-39","No function","West Central Scotland","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Central Scotland","Unknown","80","[c]","24690","21640"
"New entrant CS","2022","30-39","No function","West Midlands","Heterosexual / straight","350","[c]","29020","27570"
"New entrant CS","2022","30-39","No function","West Midlands","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Midlands","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Midlands","Unknown","150","[c]","25420","23170"
"New entrant CS","2022","30-39","No function","West Wales and The Valleys","Heterosexual / straight","200","[c]","24370","22600"
"New entrant CS","2022","30-39","No function","West Wales and The Valleys","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Wales and The Valleys","Unknown","80","[c]","22560","21840"
"New entrant CS","2022","30-39","No function","West Yorkshire","Heterosexual / straight","310","[c]","29050","27570"
"New entrant CS","2022","30-39","No function","West Yorkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Yorkshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","No function","West Yorkshire","Unknown","170","[c]","26820","24800"
"New entrant CS","2022","30-39","Project Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Devon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Dorset and Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","140","[c]","35640","34000"
"New entrant CS","2022","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","34850","33000"
"New entrant CS","2022","30-39","Project Delivery","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - East","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - West","Heterosexual / straight","35","[c]","49440","53240"
"New entrant CS","2022","30-39","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Northumberland, and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Devon","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Anglia","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
