"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","HEO","Female","40","[c]","31800","31800"
"New entrant CS","2022","International Trade","London","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","EO","Female","50","[c]","29120","29280"
"New entrant CS","2022","Legal","London","EO","Male","35","[c]","29730","29940"
"New entrant CS","2022","Legal","London","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","G7","Female","130","[c]","53260","50500"
"New entrant CS","2022","Legal","London","G7","Male","70","[c]","53590","51810"
"New entrant CS","2022","Legal","London","HEO","Female","70","[c]","39210","40000"
"New entrant CS","2022","Legal","London","HEO","Male","40","[c]","38070","37610"
"New entrant CS","2022","Legal","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","EO","Female","75","[c]","26570","26590"
"New entrant CS","2022","Legal","Outside London","EO","Male","40","[c]","26700","26590"
"New entrant CS","2022","Legal","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G7","Female","95","[c]","50780","49750"
"New entrant CS","2022","Legal","Outside London","G7","Male","50","[c]","51310","48080"
"New entrant CS","2022","Legal","Outside London","HEO","Female","100","[c]","34950","33840"
"New entrant CS","2022","Legal","Outside London","HEO","Male","35","[c]","34550","33370"
"New entrant CS","2022","Legal","Outside London","SEO","Female","55","[c]","40470","41750"
"New entrant CS","2022","Legal","Outside London","SEO","Male","30","[c]","41420","41750"
"New entrant CS","2022","Medicine","London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","AO","Female","40","[c]","22240","21830"
"New entrant CS","2022","Medicine","Outside London","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","EO","Female","35","[c]","30650","31530"
"New entrant CS","2022","Medicine","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","HEO","Female","45","[c]","35200","34170"
"New entrant CS","2022","Medicine","Outside London","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","AA","Female","115","[c]","23500","24080"
"New entrant CS","2022","Operational Delivery","London","AA","Male","75","[c]","23960","24520"
"New entrant CS","2022","Operational Delivery","London","AO","Female","640","[c]","25940","25110"
"New entrant CS","2022","Operational Delivery","London","AO","Male","455","[c]","27280","29020"
"New entrant CS","2022","Operational Delivery","London","EO","Female","1000","[c]","29520","30130"
"New entrant CS","2022","Operational Delivery","London","EO","Male","615","[c]","30140","31060"
"New entrant CS","2022","Operational Delivery","London","G6","Female","40","[c]","67890","66230"
"New entrant CS","2022","Operational Delivery","London","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","G7","Female","100","[c]","53570","53360"
"New entrant CS","2022","Operational Delivery","London","G7","Male","65","[c]","53660","53360"
"New entrant CS","2022","Operational Delivery","London","HEO","Female","240","[c]","33520","33000"
"New entrant CS","2022","Operational Delivery","London","HEO","Male","175","[c]","34250","33210"
"New entrant CS","2022","Operational Delivery","London","SCS level","Female","20","[c]","[c]","[c]"
