"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","HM Land Registry","G6/G7","G6","10","10","69880","70330"
"In post","2022","30-39","HM Land Registry","G6/G7","G7","50","45","57820","57000"
"In post","2022","30-39","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","HM Land Registry","SEO/HEO","HEO","120","115","35160","33840"
"In post","2022","30-39","HM Land Registry","SEO/HEO","SEO","105","100","41390","38550"
"In post","2022","30-39","HM Revenue and Customs","AA/AO","AA","30","20","21250","21250"
"In post","2022","30-39","HM Revenue and Customs","AA/AO","AO","3530","3185","21400","21250"
"In post","2022","30-39","HM Revenue and Customs","EO","EO","3975","3835","26880","26820"
"In post","2022","30-39","HM Revenue and Customs","G6/G7","G6","415","405","69760","67910"
"In post","2022","30-39","HM Revenue and Customs","G6/G7","G7","1660","1625","56160","55210"
"In post","2022","30-39","HM Revenue and Customs","SCS level","SCS level","65","60","80790","78000"
"In post","2022","30-39","HM Revenue and Customs","SEO/HEO","HEO","4680","4570","33600","33370"
"In post","2022","30-39","HM Revenue and Customs","SEO/HEO","SEO","1925","1895","40640","40520"
"In post","2022","30-39","HM Treasury","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","30-39","HM Treasury","EO","EO","35","30","26980","26750"
"In post","2022","30-39","HM Treasury","G6/G7","G6","205","205","65910","63640"
"In post","2022","30-39","HM Treasury","G6/G7","G7","305","300","55000","53180"
"In post","2022","30-39","HM Treasury","SCS level","SCS level","70","65","77390","76610"
"In post","2022","30-39","HM Treasury","SEO/HEO","HEO","150","145","35830","35490"
"In post","2022","30-39","HM Treasury","SEO/HEO","SEO","20","20","41640","39980"
"In post","2022","30-39","Home Office","AA/AO","AA","110","90","19380","18240"
"In post","2022","30-39","Home Office","AA/AO","AO","1405","1245","22230","21680"
"In post","2022","30-39","Home Office","EO","EO","3520","3345","26090","25040"
"In post","2022","30-39","Home Office","G6/G7","G6","260","255","68850","68720"
"In post","2022","30-39","Home Office","G6/G7","G7","820","810","57190","57430"
"In post","2022","30-39","Home Office","SCS level","SCS level","40","40","80850","76330"
"In post","2022","30-39","Home Office","SEO/HEO","HEO","1495","1455","32570","30980"
"In post","2022","30-39","Home Office","SEO/HEO","SEO","1015","995","40680","41950"
"In post","2022","30-39","Home Office","Unknown","Unknown","60","60","[c]","[c]"
"In post","2022","30-39","Ministry of Defence","AA/AO","AA","525","510","20180","19810"
"In post","2022","30-39","Ministry of Defence","AA/AO","AO","1625","1555","26220","21830"
"In post","2022","30-39","Ministry of Defence","EO","EO","1495","1410","26830","26670"
"In post","2022","30-39","Ministry of Defence","G6/G7","G6","200","190","69210","68500"
"In post","2022","30-39","Ministry of Defence","G6/G7","G7","1185","1155","52970","53500"
"In post","2022","30-39","Ministry of Defence","SCS level","SCS level","40","35","82990","76480"
