"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","EO","1615","[c]","26480","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","G6/G7","575","[c]","56370","52310"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","SCS level","130","[c]","103610","102760"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","SEO/HEO","1485","[c]","34520","34090"
"Leaver Dept.","2022","Declared non-disabled","No function","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","AA/AO","40","[c]","21170","21840"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","EO","40","[c]","27430","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","G6/G7","45","[c]","57000","54700"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","SEO/HEO","55","[c]","35860","34360"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","G6/G7","35","[c]","61000","59730"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","SEO/HEO","35","[c]","38280","38600"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","EO","75","[c]","23770","24630"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","G6/G7","75","[c]","55770","55230"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","SEO/HEO","190","[c]","34420","33960"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","EO","145","[c]","29400","28760"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","G6/G7","245","[c]","61530","57750"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SEO/HEO","355","[c]","39370","41300"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","AA/AO","470","[c]","21630","21680"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","EO","530","[c]","25830","25040"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","G6/G7","95","[c]","59010","57310"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","SEO/HEO","315","[c]","35560","33300"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Grants Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","EO","45","[c]","29000","28320"
"Leaver Dept.","2022","Undeclared","No function","London","G6/G7","45","[c]","57770","54700"
"Leaver Dept.","2022","Undeclared","No function","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","London","SEO/HEO","105","[c]","37430","36650"
"Leaver Dept.","2022","Undeclared","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Outside London","AA/AO","70","[c]","21110","21260"
"Leaver Dept.","2022","Undeclared","No function","Outside London","EO","100","[c]","26500","27570"
"Leaver Dept.","2022","Undeclared","No function","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Outside London","SEO/HEO","90","[c]","34760","32610"
"Leaver Dept.","2022","Undeclared","No function","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
