"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Psychology","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Greater Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - West and North West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Shropshire and Staffordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Tees Valley and Durham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","West Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","[c]","64390","65920"
"Leaver CS","2022","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","20","[c]","35710","33090"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","20","[c]","36000","33780"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","10","[c]","39550","39390"
"Leaver CS","2022","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","Outside London","EO","20","[c]","22770","20480"
"Leaver CS","2022","Science and Engineering","Devon","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Devon","Outside London","SEO/HEO","15","[c]","37510","39650"
"Leaver CS","2022","Science and Engineering","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Dorset and Somerset","Outside London","SEO/HEO","10","[c]","35350","33560"
"Leaver CS","2022","Science and Engineering","East Anglia","Outside London","AA/AO","15","[c]","21850","21820"
"Leaver CS","2022","Science and Engineering","East Anglia","Outside London","EO","10","[c]","26590","26860"
"Leaver CS","2022","Science and Engineering","East Anglia","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Anglia","Outside London","SEO/HEO","30","[c]","36130","35900"
"Leaver CS","2022","Science and Engineering","East Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Essex","Outside London","SEO/HEO","15","[c]","40830","40060"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","60","[c]","18590","18330"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","80","[c]","23170","23490"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","65","[c]","56180","52150"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","245","[c]","36180","36460"
"Leaver CS","2022","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","37400","33500"
"Leaver CS","2022","Science and Engineering","Greater Manchester","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Greater Manchester","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","Outside London","AA/AO","15","[c]","20320","20750"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","Outside London","EO","10","[c]","25240","26250"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","Outside London","G6/G7","20","[c]","54210","51100"
"Leaver CS","2022","Science and Engineering","Hampshire and Isle of Wight","Outside London","SEO/HEO","30","[c]","35830","35540"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","London","G6/G7","55","[c]","55070","52610"
"Leaver CS","2022","Science and Engineering","Inner London - East","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - East","London","SEO/HEO","115","[c]","36240","36330"
"Leaver CS","2022","Science and Engineering","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Inner London - West","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","Outside London","G6/G7","15","[c]","52680","47660"
"Leaver CS","2022","Science and Engineering","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Kent","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","10","[c]","64790","54860"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","20","[c]","39950","39650"
"Leaver CS","2022","Science and Engineering","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Lincolnshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Merseyside","Outside London","SEO/HEO","10","[c]","39070","39540"
"Leaver CS","2022","Science and Engineering","North Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","North Yorkshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Outer London - West and North West","London","SEO/HEO","30","[c]","36640","34530"
