"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Department for Work and Pensions (excl. agencies)","Unknown","130","[c]","33600","27570"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","Undeclared","220","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Heterosexual / straight","80","[c]","31940","25120"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Unknown","285","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Heterosexual / straight","215","[c]","40380","31150"
"Leaver Dept.","2022","40-49","Home Office","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Heterosexual / straight","100","[c]","41000","33300"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Heterosexual / straight","65","[c]","45370","41750"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Gas and Electricity Markets","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Public Health England","Heterosexual / straight","1080","[c]","46260","40850"
"Leaver Dept.","2022","40-49","Public Health England","LGBO","65","[c]","51090","48710"
"Leaver Dept.","2022","40-49","Public Health England","Undeclared","175","[c]","47650","43910"
"Leaver Dept.","2022","40-49","Public Health England","Unknown","375","[c]","48400","45240"
"Leaver Dept.","2022","40-49","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Rural Payments Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Rural Payments Agency","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Courts and Tribunals Service","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Serious Fraud Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The Insolvency Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The Insolvency Service","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
