"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Public Health England","130","[c]","50870","50420"
"Leaver Dept.","2022","50-59","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cabinet Office (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Education (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Transport (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Work and Pensions (excl. agencies)","30","[c]","33070","29050"
"Leaver Dept.","2022","50-59","Unknown","Department of Health and Social Care (excl. agencies)","185","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","HM Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","HM Prison and Probation Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","HM Revenue and Customs (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Public Health England","30","[c]","54770","43130"
"Leaver Dept.","2022","50-59","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","UK Health Security Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Advisory, Conciliation and Arbitration Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Cabinet Office (excl. agencies)","75","[c]","55630","54700"
"Leaver Dept.","2022","50-59","White","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Crown Prosecution Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Defence Equipment and Support","60","[c]","43040","41320"
"Leaver Dept.","2022","50-59","White","Defence Science and Technology Laboratory","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Education (excl. agencies)","30","[c]","53670","51050"
"Leaver Dept.","2022","50-59","White","Department for Environment, Food and Rural Affairs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Levelling Up, Housing and Communities (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Department for Work and Pensions (excl. agencies)","415","[c]","31760","27570"
"Leaver Dept.","2022","50-59","White","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Driver and Vehicle Licensing Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Driver and Vehicle Standards Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Foreign, Commonwealth and Development Office (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Government Legal Department","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Health and Safety Executive","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","HM Courts and Tribunals Service","55","[c]","29530","25120"
"Leaver Dept.","2022","50-59","White","HM Prison and Probation Service","55","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","HM Revenue and Customs (excl. agencies)","105","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Home Office","115","[c]","36180","27370"
"Leaver Dept.","2022","50-59","White","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Maritime and Coastguard Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Ministry of Defence (excl. agencies)","65","[c]","39930","33300"
"Leaver Dept.","2022","50-59","White","Ministry of Justice (excl. agencies)","30","[c]","50840","46280"
"Leaver Dept.","2022","50-59","White","National Crime Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office of the Public Guardian","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Planning Inspectorate","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Public Health England","1005","[c]","50850","46760"
"Leaver Dept.","2022","50-59","White","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Rural Payments Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","The Insolvency Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Public Health England","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Public Health England","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Public Health England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
