"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Commercial","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Met Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Defence (excl. agencies)","Commercial","30","30","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Commercial","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","National Savings and Investments","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","National Savings and Investments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Planning Inspectorate","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Queen Elizabeth II Centre","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Queen Elizabeth II Centre","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Queen Elizabeth II Centre","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Registers of Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Scottish Courts and Tribunals Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Scottish Prison Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","UK Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","UK Export Finance","Operational Delivery","35","35","51390","44080"
"In post","2022","Asian","Commercial","UK Health Security Agency","Commercial","10","10","[c]","[c]"
"In post","2022","Asian","Commercial","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","UK Space Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Valuation Office Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Wilton Park","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Wilton Park","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Attorney General's Office","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Cabinet Office (excl. agencies)","Unknown","25","20","[c]","[c]"
"In post","2022","Asian","Communications","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Companies House","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Competition and Markets Authority","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Crown Commercial Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Crown Office and Procurator Fiscal Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Electronics and Components Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Education (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Communications","Department for Education (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Communications","Department for International Trade","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Department for Transport (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department for Work and Pensions (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Communications","15","15","[c]","[c]"
"In post","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Department of Health and Social Care (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Education and Skills Funding Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Estyn","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Actuary's Department","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Internal Audit Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Legal Department","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Government Legal Department","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Operational Delivery","215","210","29100","26820"
"In post","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Tax","295","290","28750","26820"
"In post","2022","Asian","Communications","HM Revenue and Customs (excl. agencies)","Unknown","20","20","[c]","[c]"
"In post","2022","Asian","Communications","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Intellectual Property Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Medicines and Healthcare Products Regulatory Agency","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Communications","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Met Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Ministry of Defence (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Communications","Ministry of Justice (excl. agencies)","Communications","5","5","[c]","[c]"
"In post","2022","Asian","Communications","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","National Infrastructure Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
