"Status","Year","Ethnicity","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","130","130","40600","34690"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","15","15","[c]","[c]"
"In post","2022","Black","Disclosure Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Licensing Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
