"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","South East (England)","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Milton Keynes","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","North Hampshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","AO","45","[c]","25730","28140"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Oxfordshire CC","Unknown","45","[c]","27450","25790"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","AO","50","[c]","22080","21250"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","EO","35","[c]","26490","26240"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Portsmouth","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","AA","60","[c]","19380","18830"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","AO","75","[c]","21790","19860"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","Southampton","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Kent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Surrey","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","EO","85","[c]","28020","25770"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (North East)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","West Sussex (South West)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","40","[c]","21290","21170"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","175","[c]","21520","19460"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","80","[c]","30670","31310"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","75","[c]","41550","41000"
"New entrant CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","[c]","32980","29500"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","AO","90","[c]","21430","21260"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","EO","45","[c]","25750","26050"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","G7","30","[c]","51120","49860"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","HEO","65","[c]","30460","29360"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","SEO","40","[c]","38430","37210"
"New entrant CS","2022","Unknown","South West (England)","Bristol, City of","Unknown","65","[c]","27070","24090"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","AO","55","[c]","22560","23140"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Devon CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Dorset","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Dorset","AO","45","[c]","22560","22600"
"New entrant CS","2022","Unknown","South West (England)","Dorset","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Dorset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Dorset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Dorset","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Gloucestershire CC","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","AO","70","[c]","22490","21750"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Plymouth","Unknown","45","[c]","27450","24000"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","AO","40","[c]","20650","20420"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Somerset CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Swindon","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Torbay","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Torbay","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Torbay","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Torbay","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","AO","45","[c]","22060","21170"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","Wiltshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","EO","55","[c]","27350","27500"
"New entrant CS","2022","Unknown","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","HEO","90","[c]","29530","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","335","[c]","22630","16190"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","AO","190","[c]","21270","21250"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","EO","90","[c]","25980","26130"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","HEO","40","[c]","32160","33080"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Cardiff and Vale of Glamorgan","Unknown","40","[c]","25060","23170"
"New entrant CS","2022","Unknown","Wales","Central Valleys","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Central Valleys","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Central Valleys","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Central Valleys","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Conwy and Denbighshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Flintshire and Wrexham","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwent Valleys","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwynedd","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwynedd","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Isle of Anglesey","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Isle of Anglesey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Isle of Anglesey","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","AO","100","[c]","20890","20660"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","EO","55","[c]","25000","24030"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","HEO","65","[c]","30410","30210"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","SEO","40","[c]","39780","38340"
"New entrant CS","2022","Unknown","Wales","Monmouthshire and Newport","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","South West Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","AA","140","[c]","18620","18310"
"New entrant CS","2022","Unknown","Wales","Swansea","AO","120","[c]","21960","21840"
"New entrant CS","2022","Unknown","Wales","Swansea","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","Swansea","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","AO","375","[c]","21220","21250"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","EO","205","[c]","26920","26590"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","HEO","95","[c]","32200","33080"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","SEO","40","[c]","37830","38290"
"New entrant CS","2022","Unknown","West Midlands (England)","Birmingham","Unknown","110","[c]","27290","24800"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","EO","50","[c]","25420","25000"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","HEO","50","[c]","29600","29360"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","SEO","35","[c]","37120","36500"
"New entrant CS","2022","Unknown","West Midlands (England)","Coventry","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Dudley","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Dudley","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Dudley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Dudley","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Herefordshire, County of","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Sandwell","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Sandwell","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Sandwell","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","Shropshire","AO","10","[c]","[c]","[c]"
