"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Knowledge and Information Management","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Knowledge and Information Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","10","56640","57490"
"In post","2022","65+","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Legal","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Legal","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Legal","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Inner London - East","EO","5","5","[c]","[c]"
"In post","2022","65+","Legal","Inner London - East","G6/G7","10","10","72630","74850"
"In post","2022","65+","Legal","Inner London - East","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Legal","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Inner London - West","G6/G7","50","40","66670","63050"
"In post","2022","65+","Legal","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Legal","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Legal","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Legal","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Inner London - East","SCS level","10","5","[c]","[c]"
"In post","2022","65+","Medicine","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicine","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Bedfordshire and Hertfordshire","AA/AO","35","25","23530","22110"
"In post","2022","65+","Operational Delivery","Bedfordshire and Hertfordshire","EO","35","25","29110","29290"
"In post","2022","65+","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","10","10","39150","38390"
"In post","2022","65+","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","75","60","22970","21820"
"In post","2022","65+","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","50","45","28650","27570"
"In post","2022","65+","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","10","39920","36520"
"In post","2022","65+","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","36240","25160"
"In post","2022","65+","Operational Delivery","Cheshire","AA/AO","35","25","22780","21260"
"In post","2022","65+","Operational Delivery","Cheshire","EO","20","15","29310","27570"
"In post","2022","65+","Operational Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Cheshire","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Cheshire","Unknown","10","10","28910","28200"
"In post","2022","65+","Operational Delivery","Cornwall and Isles of Scilly","AA/AO","15","15","20840","21260"
"In post","2022","65+","Operational Delivery","Cornwall and Isles of Scilly","EO","15","10","27350","27570"
"In post","2022","65+","Operational Delivery","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Cumbria","AA/AO","15","10","21970","21300"
"In post","2022","65+","Operational Delivery","Cumbria","EO","10","10","27440","27160"
"In post","2022","65+","Operational Delivery","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Derbyshire and Nottinghamshire","AA/AO","75","55","21910","21260"
"In post","2022","65+","Operational Delivery","Derbyshire and Nottinghamshire","EO","40","30","27450","27570"
"In post","2022","65+","Operational Delivery","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","25","20","36970","34650"
"In post","2022","65+","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","15","10","27770","28200"
"In post","2022","65+","Operational Delivery","Devon","AA/AO","90","65","22140","21260"
"In post","2022","65+","Operational Delivery","Devon","EO","50","35","27050","27570"
"In post","2022","65+","Operational Delivery","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","Devon","SEO/HEO","15","10","36180","35580"
"In post","2022","65+","Operational Delivery","Devon","Unknown","10","5","30550","28200"
"In post","2022","65+","Operational Delivery","Dorset and Somerset","AA/AO","40","30","22430","21190"
"In post","2022","65+","Operational Delivery","Dorset and Somerset","EO","35","25","27530","27570"
"In post","2022","65+","Operational Delivery","Dorset and Somerset","SEO/HEO","10","5","[c]","[c]"
"In post","2022","65+","Operational Delivery","Dorset and Somerset","Unknown","15","10","27600","24800"
"In post","2022","65+","Operational Delivery","East Anglia","AA/AO","115","85","21880","21260"
"In post","2022","65+","Operational Delivery","East Anglia","EO","60","45","27530","27570"
"In post","2022","65+","Operational Delivery","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Operational Delivery","East Anglia","SCS level","[c]","[c]","[c]","[c]"
