"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","EO","Heterosexual / straight","70","[c]","24320","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","AA","Heterosexual / straight","405","[c]","21350","21050"
"New entrant CS","2022","Scottish Government","Scotland","AA","LGBO","60","[c]","21230","21050"
"New entrant CS","2022","Scottish Government","Scotland","AA","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","AA","Unknown","410","[c]","21270","21050"
"New entrant CS","2022","Scottish Government","Scotland","AO","Heterosexual / straight","415","[c]","22320","21640"
"New entrant CS","2022","Scottish Government","Scotland","AO","LGBO","65","[c]","22210","21050"
"New entrant CS","2022","Scottish Government","Scotland","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","AO","Unknown","505","[c]","22580","21990"
"New entrant CS","2022","Scottish Government","Scotland","EO","Heterosexual / straight","500","[c]","27380","27230"
"New entrant CS","2022","Scottish Government","Scotland","EO","LGBO","80","[c]","27330","27230"
"New entrant CS","2022","Scottish Government","Scotland","EO","Undeclared","30","[c]","27330","27230"
"New entrant CS","2022","Scottish Government","Scotland","EO","Unknown","395","[c]","27420","27230"
"New entrant CS","2022","Scottish Government","Scotland","G6","Heterosexual / straight","50","[c]","68140","65280"
"New entrant CS","2022","Scottish Government","Scotland","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","G6","Unknown","35","[c]","67650","65280"
"New entrant CS","2022","Scottish Government","Scotland","G7","Heterosexual / straight","110","[c]","52930","49860"
"New entrant CS","2022","Scottish Government","Scotland","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","G7","Unknown","110","[c]","52540","49860"
"New entrant CS","2022","Scottish Government","Scotland","HEO","Heterosexual / straight","380","[c]","32100","31540"
"New entrant CS","2022","Scottish Government","Scotland","HEO","LGBO","60","[c]","32150","31540"
"New entrant CS","2022","Scottish Government","Scotland","HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","HEO","Unknown","270","[c]","31930","31540"
"New entrant CS","2022","Scottish Government","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","SEO","Heterosexual / straight","280","[c]","41130","39660"
"New entrant CS","2022","Scottish Government","Scotland","SEO","LGBO","40","[c]","40780","39660"
"New entrant CS","2022","Scottish Government","Scotland","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","SEO","Unknown","170","[c]","41180","39660"
"New entrant CS","2022","The National Archives","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
