"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Northamptonshire","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","West Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Surrey","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Finance","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Surrey","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Finance","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Sussex (North East)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Sussex (South West)","Outside London","AO","70","60","21840","22080"
"In post","2022","Finance","West Sussex (South West)","Outside London","EO","50","45","27370","26820"
"In post","2022","Finance","West Sussex (South West)","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Finance","West Sussex (South West)","Outside London","G7","20","20","54200","55210"
"In post","2022","Finance","West Sussex (South West)","Outside London","HEO","50","45","33810","33370"
"In post","2022","Finance","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Sussex (South West)","Outside London","SEO","40","40","40380","40520"
"In post","2022","Finance","Westminster","London","AO","45","40","24260","24370"
"In post","2022","Finance","Westminster","London","EO","225","220","29110","29000"
"In post","2022","Finance","Westminster","London","G6","275","265","69060","68790"
"In post","2022","Finance","Westminster","London","G7","535","520","57050","55930"
"In post","2022","Finance","Westminster","London","HEO","465","455","35950","35700"
"In post","2022","Finance","Westminster","London","SCS level","145","145","89330","81700"
"In post","2022","Finance","Westminster","London","SEO","525","515","43140","42200"
"In post","2022","Finance","Wiltshire","Outside London","AO","15","15","21040","21170"
"In post","2022","Finance","Wiltshire","Outside London","EO","60","55","26180","26670"
"In post","2022","Finance","Wiltshire","Outside London","G6","10","10","68040","66860"
"In post","2022","Finance","Wiltshire","Outside London","G7","35","35","54450","56500"
"In post","2022","Finance","Wiltshire","Outside London","HEO","55","50","33610","33300"
"In post","2022","Finance","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wiltshire","Outside London","SEO","55","50","43840","40980"
"In post","2022","Finance","Wirral","Outside London","AO","25","20","21260","21260"
"In post","2022","Finance","Wirral","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Finance","Wirral","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wirral","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Wirral","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Finance","York","Outside London","AO","10","5","[c]","[c]"
"In post","2022","Finance","York","Outside London","EO","15","15","25830","26220"
"In post","2022","Finance","York","Outside London","G6","10","10","[c]","[c]"
"In post","2022","Finance","York","Outside London","G7","20","20","52730","52070"
"In post","2022","Finance","York","Outside London","HEO","15","15","31260","30810"
"In post","2022","Finance","York","Outside London","SEO","30","25","39090","38050"
"In post","2022","Grants Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire","Outside London","AO","75","70","21300","21300"
"In post","2022","Grants Management","Berkshire","Outside London","EO","30","30","25680","25440"
"In post","2022","Grants Management","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Grants Management","Berkshire","Outside London","HEO","25","25","30880","31110"
"In post","2022","Grants Management","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire","Outside London","SEO","15","15","38050","38130"
"In post","2022","Grants Management","Bristol, City of","Outside London","AO","25","20","21300","21300"
"In post","2022","Grants Management","Bristol, City of","Outside London","EO","10","10","25480","24920"
"In post","2022","Grants Management","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Bristol, City of","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Grants Management","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cambridgeshire CC","Outside London","AO","25","25","21300","21300"
"In post","2022","Grants Management","Cambridgeshire CC","Outside London","EO","15","10","25660","25880"
"In post","2022","Grants Management","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cambridgeshire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Grants Management","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire East","Outside London","AO","70","65","21300","21300"
"In post","2022","Grants Management","Cheshire East","Outside London","EO","30","30","25390","25190"
"In post","2022","Grants Management","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire East","Outside London","HEO","10","10","[c]","[c]"
"In post","2022","Grants Management","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon CC","Outside London","AO","80","75","21300","21300"
"In post","2022","Grants Management","Devon CC","Outside London","EO","60","50","25860","25890"
"In post","2022","Grants Management","Devon CC","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Grants Management","Devon CC","Outside London","HEO","25","25","30560","30440"
"In post","2022","Grants Management","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2022","Grants Management","East Cumbria","Outside London","AO","135","120","21300","21300"
"In post","2022","Grants Management","East Cumbria","Outside London","EO","80","70","25530","25190"
"In post","2022","Grants Management","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Cumbria","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Grants Management","East Cumbria","Outside London","HEO","30","25","29890","29690"
"In post","2022","Grants Management","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Cumbria","Outside London","SEO","15","15","37140","37100"
"In post","2022","Grants Management","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Gwynedd","Outside London","AO","5","5","[c]","[c]"
"In post","2022","Grants Management","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Heart of Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Heart of Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leeds","Outside London","AO","40","40","21300","21300"
"In post","2022","Grants Management","Leeds","Outside London","EO","20","20","25310","24920"
"In post","2022","Grants Management","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leeds","Outside London","HEO","5","5","[c]","[c]"
"In post","2022","Grants Management","Leeds","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Nottingham","Outside London","AO","50","50","21040","21300"
"In post","2022","Grants Management","Nottingham","Outside London","EO","20","20","25020","24920"
"In post","2022","Grants Management","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Nottingham","Outside London","HEO","10","10","30380","30410"
"In post","2022","Grants Management","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Oxfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Peterborough","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Somerset CC","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Grants Management","Somerset CC","Outside London","EO","10","5","[c]","[c]"
"In post","2022","Grants Management","Somerset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Suffolk CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Tyneside","Outside London","AO","245","225","21250","21300"
"In post","2022","Grants Management","Tyneside","Outside London","EO","85","80","25280","24920"
