"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","SEO/HEO","20","[c]","36150","37390"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","SEO/HEO","25","[c]","34860","32000"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","G6/G7","25","[c]","53550","50270"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","SEO/HEO","25","[c]","33820","32960"
"Leaver Dept.","2022","Internal Audit","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Midlands (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","London","AA/AO","25","[c]","23910","23770"
"Leaver Dept.","2022","Legal","London","London","EO","35","[c]","27300","27350"
"Leaver Dept.","2022","Legal","London","London","G6/G7","85","[c]","60250","59160"
"Leaver Dept.","2022","Legal","London","London","SCS level","10","[c]","90190","88130"
"Leaver Dept.","2022","Legal","London","London","SEO/HEO","20","[c]","33920","32530"
"Leaver Dept.","2022","Legal","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","AA/AO","120","[c]","20320","20970"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","EO","125","[c]","25650","26960"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","G6/G7","35","[c]","56630","51300"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","SCS level","15","[c]","97870","99900"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","SEO/HEO","140","[c]","34010","33210"
"Leaver Dept.","2022","No function","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","East of England","Outside London","AA/AO","105","[c]","21600","21820"
"Leaver Dept.","2022","No function","East of England","Outside London","EO","120","[c]","26990","27570"
"Leaver Dept.","2022","No function","East of England","Outside London","G6/G7","65","[c]","57200","52310"
"Leaver Dept.","2022","No function","East of England","Outside London","SCS level","30","[c]","113110","114000"
"Leaver Dept.","2022","No function","East of England","Outside London","SEO/HEO","160","[c]","35890","36200"
"Leaver Dept.","2022","No function","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","London","AA/AO","365","[c]","23120","23720"
"Leaver Dept.","2022","No function","London","London","EO","1095","[c]","28580","27920"
"Leaver Dept.","2022","No function","London","London","G6/G7","1870","[c]","58230","54700"
"Leaver Dept.","2022","No function","London","London","SCS level","365","[c]","96840","93000"
"Leaver Dept.","2022","No function","London","London","SEO/HEO","2955","[c]","36100","34550"
"Leaver Dept.","2022","No function","London","London","Unknown","45","[c]","43190","40430"
"Leaver Dept.","2022","No function","North East (England)","Outside London","AA/AO","155","[c]","21040","21260"
"Leaver Dept.","2022","No function","North East (England)","Outside London","EO","150","[c]","27120","27570"
"Leaver Dept.","2022","No function","North East (England)","Outside London","G6/G7","35","[c]","54870","51370"
"Leaver Dept.","2022","No function","North East (England)","Outside London","SCS level","15","[c]","103940","99900"
"Leaver Dept.","2022","No function","North East (England)","Outside London","SEO/HEO","125","[c]","34210","32000"
"Leaver Dept.","2022","No function","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North West (England)","Outside London","AA/AO","275","[c]","20670","20880"
"Leaver Dept.","2022","No function","North West (England)","Outside London","EO","390","[c]","26540","27570"
"Leaver Dept.","2022","No function","North West (England)","Outside London","G6/G7","100","[c]","55070","50420"
"Leaver Dept.","2022","No function","North West (England)","Outside London","SCS level","35","[c]","108370","107720"
"Leaver Dept.","2022","No function","North West (England)","Outside London","SEO/HEO","310","[c]","34580","33180"
"Leaver Dept.","2022","No function","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scotland","Outside London","AA/AO","180","[c]","21320","21260"
"Leaver Dept.","2022","No function","Scotland","Outside London","EO","340","[c]","27140","27570"
"Leaver Dept.","2022","No function","Scotland","Outside London","G6/G7","25","[c]","53950","50510"
"Leaver Dept.","2022","No function","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scotland","Outside London","SEO/HEO","75","[c]","33130","32000"
"Leaver Dept.","2022","No function","South East (England)","Outside London","AA/AO","135","[c]","21620","21820"
"Leaver Dept.","2022","No function","South East (England)","Outside London","EO","175","[c]","27430","27570"
"Leaver Dept.","2022","No function","South East (England)","Outside London","G6/G7","165","[c]","58150","53270"
"Leaver Dept.","2022","No function","South East (England)","Outside London","SCS level","30","[c]","106080","107610"
"Leaver Dept.","2022","No function","South East (England)","Outside London","SEO/HEO","240","[c]","36580","38200"
"Leaver Dept.","2022","No function","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","South West (England)","Outside London","AA/AO","245","[c]","20700","20010"
"Leaver Dept.","2022","No function","South West (England)","Outside London","EO","250","[c]","25360","25000"
"Leaver Dept.","2022","No function","South West (England)","Outside London","G6/G7","280","[c]","56960","53220"
"Leaver Dept.","2022","No function","South West (England)","Outside London","SCS level","40","[c]","107950","101430"
"Leaver Dept.","2022","No function","South West (England)","Outside London","SEO/HEO","630","[c]","34640","35310"
"Leaver Dept.","2022","No function","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","AA/AO","60","[c]","21250","21840"
"Leaver Dept.","2022","No function","Unknown","Unknown","EO","55","[c]","27460","27570"
"Leaver Dept.","2022","No function","Unknown","Unknown","G6/G7","70","[c]","57960","54930"
"Leaver Dept.","2022","No function","Unknown","Unknown","SCS level","20","[c]","86770","77880"
"Leaver Dept.","2022","No function","Unknown","Unknown","SEO/HEO","230","[c]","33250","32000"
"Leaver Dept.","2022","No function","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Wales","Outside London","AA/AO","80","[c]","21030","21260"
"Leaver Dept.","2022","No function","Wales","Outside London","EO","150","[c]","26980","27570"
"Leaver Dept.","2022","No function","Wales","Outside London","G6/G7","45","[c]","56970","55890"
"Leaver Dept.","2022","No function","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Wales","Outside London","SEO/HEO","85","[c]","33490","31990"
"Leaver Dept.","2022","No function","Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","AA/AO","250","[c]","20580","20550"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","EO","325","[c]","26150","27570"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","G6/G7","105","[c]","57160","50930"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","SCS level","35","[c]","111080","114000"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","SEO/HEO","245","[c]","35010","35570"
"Leaver Dept.","2022","No function","West Midlands (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","AA/AO","105","[c]","20580","20400"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","EO","220","[c]","26870","27570"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","G6/G7","175","[c]","56900","53120"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","SCS level","25","[c]","98940","95140"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","SEO/HEO","360","[c]","34520","33160"
"Leaver Dept.","2022","No function","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Outside London","SEO/HEO","15","[c]","34430","34760"
"Leaver Dept.","2022","Project Delivery","London","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","London","EO","20","[c]","28300","28160"
"Leaver Dept.","2022","Project Delivery","London","London","G6/G7","45","[c]","59490","57440"
"Leaver Dept.","2022","Project Delivery","London","London","SCS level","15","[c]","97850","92580"
"Leaver Dept.","2022","Project Delivery","London","London","SEO/HEO","65","[c]","38520","38600"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","SEO/HEO","10","[c]","33210","32640"
"Leaver Dept.","2022","Project Delivery","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
