"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South East (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Property","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","East of England","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Northern Ireland","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Scotland","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Scotland","AO","55","[c]","36930","39070"
"Leaver CS","2022","White","Security","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","AO","70","[c]","31370","28420"
"Leaver CS","2022","White","Security","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South West (England)","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South West (England)","AO","45","[c]","32690","39070"
"Leaver CS","2022","White","Security","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Wales","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","West Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","AO","110","[c]","21380","21260"
"Leaver CS","2022","White","Unknown","East Midlands (England)","EO","80","[c]","28010","27570"
"Leaver CS","2022","White","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East Midlands (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","AO","120","[c]","21790","21380"
"Leaver CS","2022","White","Unknown","East of England","EO","120","[c]","27860","27370"
"Leaver CS","2022","White","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","London","AA","40","[c]","22260","22460"
"Leaver CS","2022","White","Unknown","London","AO","105","[c]","25090","25630"
"Leaver CS","2022","White","Unknown","London","EO","175","[c]","30040","29370"
"Leaver CS","2022","White","Unknown","London","G6","70","[c]","69090","68720"
"Leaver CS","2022","White","Unknown","London","G7","115","[c]","58620","57680"
"Leaver CS","2022","White","Unknown","London","HEO","150","[c]","36370","36620"
"Leaver CS","2022","White","Unknown","London","SCS level","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","London","SEO","110","[c]","43700","43950"
"Leaver CS","2022","White","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","AA","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","AO","355","[c]","21480","21430"
"Leaver CS","2022","White","Unknown","North East (England)","EO","120","[c]","26510","27570"
"Leaver CS","2022","White","Unknown","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North East (England)","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North West (England)","AA","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North West (England)","AO","430","[c]","21540","21680"
"Leaver CS","2022","White","Unknown","North West (England)","EO","245","[c]","26240","25260"
"Leaver CS","2022","White","Unknown","North West (England)","G6","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North West (England)","G7","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North West (England)","HEO","90","[c]","32050","30980"
"Leaver CS","2022","White","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","North West (England)","SEO","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","AO","70","[c]","21970","21680"
"Leaver CS","2022","White","Unknown","Northern Ireland","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Northern Ireland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Scotland","AA","85","[c]","21870","21810"
"Leaver CS","2022","White","Unknown","Scotland","AO","515","[c]","23750","22810"
"Leaver CS","2022","White","Unknown","Scotland","EO","210","[c]","28960","28990"
"Leaver CS","2022","White","Unknown","Scotland","G6","55","[c]","74430","75340"
"Leaver CS","2022","White","Unknown","Scotland","G7","60","[c]","58640","62170"
"Leaver CS","2022","White","Unknown","Scotland","HEO","145","[c]","35910","36130"
"Leaver CS","2022","White","Unknown","Scotland","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Scotland","SEO","115","[c]","45010","47250"
"Leaver CS","2022","White","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","South East (England)","AA","80","[c]","19220","19050"
"Leaver CS","2022","White","Unknown","South East (England)","AO","235","[c]","21650","21170"
"Leaver CS","2022","White","Unknown","South East (England)","EO","195","[c]","27680","27370"
"Leaver CS","2022","White","Unknown","South East (England)","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","South East (England)","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","South East (England)","HEO","95","[c]","35120","33900"
"Leaver CS","2022","White","Unknown","South East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","South East (England)","SEO","40","[c]","45960","42170"
"Leaver CS","2022","White","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","South West (England)","AA","35","[c]","19200","19050"
"Leaver CS","2022","White","Unknown","South West (England)","AO","125","[c]","21280","21260"
"Leaver CS","2022","White","Unknown","South West (England)","EO","90","[c]","28890","27470"
