"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Manchester","15","[c]","24090","21410"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","Glasgow City","55","[c]","31010","24650"
"Leaver CS","2022","No function","Office of Gas and Electricity Markets","Tower Hamlets","75","[c]","49460","44540"
"Leaver CS","2022","No function","Office of Qualifications and Examinations Regulation","Coventry","20","[c]","57710","40100"
"Leaver CS","2022","No function","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Scotland","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","Aberdeen City and Aberdeenshire","35","[c]","26940","23780"
"Leaver CS","2022","No function","Scottish Government","Angus and Dundee City","10","[c]","24940","23230"
"Leaver CS","2022","No function","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","City of Edinburgh","105","[c]","32130","30450"
"Leaver CS","2022","No function","Scottish Government","Clackmannanshire and Fife","40","[c]","31000","30240"
"Leaver CS","2022","No function","Scottish Government","Dumfries and Galloway","15","[c]","31530","30450"
"Leaver CS","2022","No function","Scottish Government","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","27820","26900"
"Leaver CS","2022","No function","Scottish Government","Falkirk","35","[c]","32330","35000"
"Leaver CS","2022","No function","Scottish Government","Glasgow City","85","[c]","28830","26900"
"Leaver CS","2022","No function","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","30380","28680"
"Leaver CS","2022","No function","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","20","[c]","28070","23780"
"Leaver CS","2022","No function","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","North Lanarkshire","30","[c]","31610","33390"
"Leaver CS","2022","No function","Scottish Government","Perth and Kinross, and Stirling","50","[c]","29870","28680"
"Leaver CS","2022","No function","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Government","South Lanarkshire","25","[c]","26910","23780"
"Leaver CS","2022","No function","Scottish Government","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","The National Archives","Hounslow and Richmond upon Thames","45","[c]","28710","23350"
"Leaver CS","2022","No function","UK Statistics Authority","Monmouthshire and Newport","45","[c]","25750","19860"
"Leaver CS","2022","No function","UK Statistics Authority","South Hampshire","245","[c]","22600","19860"
"Leaver CS","2022","No function","UK Statistics Authority","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","Birmingham","10","[c]","58050","44000"
"Leaver CS","2022","No function","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Welsh Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Cabinet Office","Westminster","20","[c]","69160","64500"
"Leaver CS","2022","Project Delivery","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Chancellor's other departments","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Competition and Markets Authority","Tower Hamlets","35","[c]","57130","54320"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
