"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Planning Inspectorate","South East (England)","G6/G7","45","35","59130","58810"
"In post","2022","No function","Planning Inspectorate","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","South West (England)","AA/AO","145","130","21490","21520"
"In post","2022","No function","Planning Inspectorate","South West (England)","EO","75","70","26670","26050"
"In post","2022","No function","Planning Inspectorate","South West (England)","G6/G7","75","65","55820","54940"
"In post","2022","No function","Planning Inspectorate","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","South West (England)","SEO/HEO","90","85","35600","34860"
"In post","2022","No function","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","Wales","G6/G7","20","20","54910","58810"
"In post","2022","No function","Planning Inspectorate","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectorate","West Midlands (England)","G6/G7","30","30","55670","54960"
"In post","2022","No function","Planning Inspectorate","Yorkshire and The Humber","G6/G7","35","30","59950","58810"
"In post","2022","No function","Planning Inspectorate","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Registers of Scotland","Scotland","AA/AO","350","330","24730","25050"
"In post","2022","No function","Registers of Scotland","Scotland","EO","285","270","30800","30840"
"In post","2022","No function","Registers of Scotland","Scotland","G6/G7","25","25","64010","62000"
"In post","2022","No function","Registers of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Registers of Scotland","Scotland","SEO/HEO","250","245","39980","37710"
"In post","2022","No function","Scottish Courts and Tribunals Service","Scotland","AA/AO","985","870","22430","22000"
"In post","2022","No function","Scottish Courts and Tribunals Service","Scotland","EO","445","415","29430","30450"
"In post","2022","No function","Scottish Courts and Tribunals Service","Scotland","G6/G7","35","35","58820","60820"
"In post","2022","No function","Scottish Courts and Tribunals Service","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","No function","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","235","225","37420","36360"
"In post","2022","No function","Scottish Prison Service","Scotland","AA/AO","1325","1260","24410","23330"
"In post","2022","No function","Scottish Prison Service","Scotland","EO","1995","1875","34290","35000"
"In post","2022","No function","Scottish Prison Service","Scotland","G6/G7","75","75","63820","56170"
"In post","2022","No function","Scottish Prison Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Prison Service","Scotland","SEO/HEO","535","465","41600","40290"
"In post","2022","No function","Serious Fraud Office","London","AA/AO","10","10","[c]","[c]"
"In post","2022","No function","Serious Fraud Office","London","EO","10","10","28480","28980"
"In post","2022","No function","Serious Fraud Office","London","G6/G7","15","15","60370","60210"
"In post","2022","No function","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Serious Fraud Office","London","SEO/HEO","20","20","37560","40000"
"In post","2022","No function","Standards and Testing Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","London","G6/G7","10","10","59430","54400"
"In post","2022","No function","Standards and Testing Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","London","SEO/HEO","20","20","43170","45250"
"In post","2022","No function","Standards and Testing Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","North West (England)","SEO/HEO","10","10","34530","36500"
"In post","2022","No function","Standards and Testing Agency","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","West Midlands (England)","G6/G7","15","15","53890","50400"
"In post","2022","No function","Standards and Testing Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","West Midlands (England)","SEO/HEO","35","30","35380","36500"
"In post","2022","No function","Standards and Testing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","West Midlands (England)","AA/AO","15","15","21250","21250"
"In post","2022","No function","Teaching Regulation Agency","West Midlands (England)","EO","25","25","25270","25000"
"In post","2022","No function","Teaching Regulation Agency","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","No function","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","30","30","32530","30140"
"In post","2022","No function","The Insolvency Service","East Midlands (England)","AA/AO","20","15","20810","21130"
"In post","2022","No function","The Insolvency Service","East Midlands (England)","EO","10","10","26100","26290"
"In post","2022","No function","The Insolvency Service","East Midlands (England)","SEO/HEO","15","15","34600","33720"
"In post","2022","No function","The Insolvency Service","East of England","AA/AO","45","40","21260","21130"
"In post","2022","No function","The Insolvency Service","East of England","EO","10","10","24910","24870"
"In post","2022","No function","The Insolvency Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","The Insolvency Service","East of England","SEO/HEO","35","35","37160","37820"
"In post","2022","No function","The Insolvency Service","London","AA/AO","70","65","24630","25060"
"In post","2022","No function","The Insolvency Service","London","EO","25","25","28840","29320"
"In post","2022","No function","The Insolvency Service","London","G6/G7","20","15","65130","60380"
"In post","2022","No function","The Insolvency Service","London","SCS level","5","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","London","SEO/HEO","55","55","41220","43050"
"In post","2022","No function","The Insolvency Service","North East (England)","AA/AO","15","15","20630","21130"
"In post","2022","No function","The Insolvency Service","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","The Insolvency Service","North East (England)","SEO/HEO","15","15","35390","32060"
"In post","2022","No function","The Insolvency Service","North West (England)","AA/AO","70","65","21020","21130"
"In post","2022","No function","The Insolvency Service","North West (England)","EO","20","20","25290","25740"
"In post","2022","No function","The Insolvency Service","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","North West (England)","SEO/HEO","50","45","36640","39330"
"In post","2022","No function","The Insolvency Service","Scotland","AA/AO","45","40","21130","21130"
"In post","2022","No function","The Insolvency Service","Scotland","EO","10","10","[c]","[c]"
"In post","2022","No function","The Insolvency Service","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","No function","The Insolvency Service","South East (England)","AA/AO","45","40","21580","21130"
"In post","2022","No function","The Insolvency Service","South East (England)","EO","15","15","26520","26290"
"In post","2022","No function","The Insolvency Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","The Insolvency Service","South East (England)","SEO/HEO","35","35","35590","34390"
"In post","2022","No function","The Insolvency Service","South West (England)","AA/AO","55","50","21130","21130"
"In post","2022","No function","The Insolvency Service","South West (England)","EO","15","15","25160","25150"
"In post","2022","No function","The Insolvency Service","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","South West (England)","SEO/HEO","35","35","35410","34390"
"In post","2022","No function","The Insolvency Service","Wales","AA/AO","30","30","21000","21130"
"In post","2022","No function","The Insolvency Service","Wales","EO","5","5","[c]","[c]"
"In post","2022","No function","The Insolvency Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","No function","The Insolvency Service","Wales","SEO/HEO","15","10","36270","39490"
"In post","2022","No function","The Insolvency Service","West Midlands (England)","AA/AO","155","145","20750","21130"
