"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Scottish Public Pensions Agency","Scottish Government","5","5","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","Attorney General's Departments","15","15","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","Scottish Government","45","45","29950","27230"
"In post","2022","Undeclared","Standards and Testing Agency","Department for Education","5","5","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Ministry of Defence","130","125","43690","41370"
"In post","2022","Undeclared","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","Department for Business, Energy and Industrial Strategy","35","35","35320","33230"
"In post","2022","Undeclared","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","Scottish Government","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","UK Export Finance","30","30","61560","56240"
"In post","2022","Undeclared","UK Health Security Agency","Department of Health and Social Care","70","60","38630","36330"
"In post","2022","Undeclared","UK Hydrographic Office","Ministry of Defence","60","55","36230","33290"
"In post","2022","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","UK Statistics Authority","140","120","30180","27570"
"In post","2022","Undeclared","Valuation Office Agency","HM Revenue and Customs","305","280","36790","32890"
"In post","2022","Undeclared","Vehicle Certification Agency","Department for Transport","15","15","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","10","10","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","Welsh Government","185","175","42680","40100"
"In post","2022","Unknown","Accountant in Bankruptcy","Scottish Government","35","30","32660","30040"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","410","380","32380","30950"
"In post","2022","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","200","185","28090","24920"
"In post","2022","Unknown","Attorney General's Office","Attorney General's Departments","30","30","55230","51900"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","4125","4085","46360","34550"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","155","140","37820","35900"
"In post","2022","Unknown","Charity Commission","Charity Commission","215","200","32270","29160"
"In post","2022","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","260","235","27670","22740"
"In post","2022","Unknown","Competition and Markets Authority","Competition and Markets Authority","75","70","73200","74650"
"In post","2022","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","55","50","27000","25120"
"In post","2022","Unknown","Crown Commercial Service","Cabinet Office","450","440","39390","38330"
"In post","2022","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","50","50","34570","31540"
"In post","2022","Unknown","Crown Prosecution Service","Attorney General's Departments","1490","1420","38860","35050"
"In post","2022","Unknown","Defence Electronics and Components Agency","Ministry of Defence","10","10","[c]","[c]"
"In post","2022","Unknown","Defence Equipment and Support","Ministry of Defence","1075","1035","34550","32260"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","735","730","45370","40050"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","190","185","46480","47540"
"In post","2022","Unknown","Department for Education (excl. agencies)","Department for Education","1750","1715","39730","36500"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","870","840","41700","37690"
"In post","2022","Unknown","Department for International Trade","Department for International Trade","1045","1035","45810","40300"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","455","445","45360","39600"
"In post","2022","Unknown","Department for Transport (excl. agencies)","Department for Transport","685","665","43900","42470"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","3290","3150","29760","27570"
"In post","2022","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","2800","2725","46750","41330"
"In post","2022","Unknown","Disclosure Scotland","Scottish Government","155","145","29310","23230"
"In post","2022","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","750","675","24070","21840"
"In post","2022","Unknown","Driver and Vehicle Standards Agency","Department for Transport","935","910","27500","26470"
"In post","2022","Unknown","Education and Skills Funding Agency","Department for Education","345","340","35740","31830"
"In post","2022","Unknown","Education Scotland","Scottish Government","170","165","56290","57480"
"In post","2022","Unknown","Estyn","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","40","40","43460","38290"
"In post","2022","Unknown","Food Standards Agency","Food Standards Agency","80","80","35290","32640"
"In post","2022","Unknown","Food Standards Scotland","Scottish Government","140","135","36090","31540"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","1405","1380","49510","51500"
"In post","2022","Unknown","Forestry and Land Scotland","Scottish Government","50","50","32240","30540"
"In post","2022","Unknown","Government Actuary's Department","Chancellor's other departments","50","45","57800","52840"
"In post","2022","Unknown","Government Internal Audit Agency","HM Treasury","5","5","[c]","[c]"
"In post","2022","Unknown","Government Legal Department","Attorney General's Departments","350","325","57140","61000"
"In post","2022","Unknown","Government Property Agency","Cabinet Office","35","35","50570","43890"
"In post","2022","Unknown","Health and Safety Executive","Department for Work and Pensions","80","80","37080","31660"
"In post","2022","Unknown","HM Courts and Tribunals Service","Ministry of Justice","1620","1560","25390","21650"
"In post","2022","Unknown","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","15","15","[c]","[c]"
"In post","2022","Unknown","HM Land Registry","HM Land Registry","1525","1465","27610","22600"
"In post","2022","Unknown","HM Prison and Probation Service","Ministry of Justice","7865","7430","27080","25610"
"In post","2022","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","18895","17560","30310","26820"
"In post","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","60","55","50270","52500"
"In post","2022","Unknown","Home Office","Home Office","5720","5560","32590","27370"
"In post","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","55","50","43300","40590"
"In post","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","415","400","34850","30410"
"In post","2022","Unknown","Legal Aid Agency","Ministry of Justice","65","60","25420","20970"
"In post","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","260","255","31560","26840"
"In post","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","625","610","46520","40850"
"In post","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","6075","5865","33280","29200"
"In post","2022","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","930","915","41560","36600"
"In post","2022","Unknown","National Crime Agency","National Crime Agency","3670","3590","39420","36740"
"In post","2022","Unknown","National Records of Scotland","Scottish Government","195","185","35180","31230"
"In post","2022","Unknown","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Northern Ireland Office","55","55","46160","41750"
