"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Westminster","London","50","[c]","45350","39750"
"Leaver Dept.","2022","Security","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","York","Outside London","25","[c]","36510","33300"
"Leaver Dept.","2022","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Angus and Dundee City","Outside London","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","27350","24890"
"Leaver Dept.","2022","Unknown","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Belfast","Outside London","30","[c]","28830","25040"
"Leaver Dept.","2022","Unknown","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Birmingham","Outside London","85","[c]","27370","24890"
"Leaver Dept.","2022","Unknown","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bradford","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bristol, City of","Outside London","30","[c]","31560","26050"
"Leaver Dept.","2022","Unknown","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Camden and City of London","London","20","[c]","35770","29750"
"Leaver Dept.","2022","Unknown","Cardiff and Vale of Glamorgan","Outside London","130","[c]","34390","29430"
"Leaver Dept.","2022","Unknown","Central Hampshire","Outside London","10","[c]","26900","26670"
"Leaver Dept.","2022","Unknown","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","City of Edinburgh","Outside London","110","[c]","44390","40810"
"Leaver Dept.","2022","Unknown","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Croydon","London","215","[c]","41210","35200"
"Leaver Dept.","2022","Unknown","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Durham","Outside London","55","[c]","28790","24880"
"Leaver Dept.","2022","Unknown","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Kent","Outside London","30","[c]","30580","25950"
"Leaver Dept.","2022","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Glasgow City","Outside London","135","[c]","28380","25130"
"Leaver Dept.","2022","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester South West","Outside London","115","[c]","33570","30820"
"Leaver Dept.","2022","Unknown","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hackney and Newham","London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Harrow and Hillingdon","London","35","[c]","33280","29080"
"Leaver Dept.","2022","Unknown","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hertfordshire CC","Outside London","10","[c]","38290","44500"
"Leaver Dept.","2022","Unknown","Hounslow and Richmond upon Thames","London","15","[c]","29410","28670"
"Leaver Dept.","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lambeth","London","20","[c]","40180","31020"
"Leaver Dept.","2022","Unknown","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leeds","Outside London","175","[c]","29900","25220"
"Leaver Dept.","2022","Unknown","Leicester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Liverpool","Outside London","230","[c]","25920","24890"
"Leaver Dept.","2022","Unknown","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Manchester","Outside London","80","[c]","30080","27470"
"Leaver Dept.","2022","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mid Lancashire","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Monmouthshire and Newport","Outside London","20","[c]","24170","21810"
"Leaver Dept.","2022","Unknown","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Lanarkshire","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Nottingham","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Peterborough","Outside London","15","[c]","23990","21680"
"Leaver Dept.","2022","Unknown","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Portsmouth","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sefton","Outside London","70","[c]","26020","24890"
"Leaver Dept.","2022","Unknown","Sheffield","Outside London","75","[c]","33780","26160"
"Leaver Dept.","2022","Unknown","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Solihull","Outside London","40","[c]","26540","25040"
"Leaver Dept.","2022","Unknown","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Lanarkshire","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Staffordshire CC","Outside London","15","[c]","38030","33300"
"Leaver Dept.","2022","Unknown","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Suffolk CC","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Sunderland","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Telford and Wrekin","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tower Hamlets","London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tyneside","Outside London","180","[c]","30450","29190"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","30","[c]","34940","30730"
"Leaver Dept.","2022","Unknown","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Westminster","London","930","[c]","47660","41970"
"Leaver Dept.","2022","Unknown","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","28820","27850"
"New entrant CS","2022","Analysis","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Birmingham","Outside London","15","[c]","35340","30190"
"New entrant CS","2022","Analysis","Bristol, City of","Outside London","15","[c]","33930","31700"
"New entrant CS","2022","Analysis","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Camden and City of London","London","50","[c]","44560","36300"
"New entrant CS","2022","Analysis","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Central Hampshire","Outside London","55","[c]","30180","26520"
"New entrant CS","2022","Analysis","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","City of Edinburgh","Outside London","15","[c]","41170","38340"
"New entrant CS","2022","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Croydon","London","10","[c]","33290","37290"
"New entrant CS","2022","Analysis","Darlington","Outside London","15","[c]","30580","30710"
"New entrant CS","2022","Analysis","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Dorset","Outside London","15","[c]","26400","25840"
"New entrant CS","2022","Analysis","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Glasgow City","Outside London","25","[c]","33760","30000"
"New entrant CS","2022","Analysis","Greater Manchester South West","Outside London","10","[c]","31630","30360"
"New entrant CS","2022","Analysis","Hackney and Newham","London","25","[c]","37330","37610"
"New entrant CS","2022","Analysis","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Leeds","Outside London","60","[c]","29740","26820"
"New entrant CS","2022","Analysis","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Liverpool","Outside London","20","[c]","32280","33080"
"New entrant CS","2022","Analysis","Manchester","Outside London","55","[c]","31300","33080"
"New entrant CS","2022","Analysis","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Monmouthshire and Newport","Outside London","285","[c]","31100","30710"
"New entrant CS","2022","Analysis","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Nottingham","Outside London","10","[c]","32830","32970"
"New entrant CS","2022","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Sheffield","Outside London","20","[c]","29260","31500"
"New entrant CS","2022","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","South Hampshire","Outside London","85","[c]","31460","30710"
"New entrant CS","2022","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Suffolk CC","Outside London","40","[c]","27340","26670"
"New entrant CS","2022","Analysis","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tower Hamlets","London","120","[c]","35550","33120"
"New entrant CS","2022","Analysis","Tyneside","Outside London","25","[c]","30530","31000"
"New entrant CS","2022","Analysis","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Westminster","London","395","[c]","37220","33570"
"New entrant CS","2022","Analysis","Wiltshire","Outside London","25","[c]","32880","33000"
"New entrant CS","2022","Analysis","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","75","[c]","34840","27000"
"New entrant CS","2022","Commercial","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","20","[c]","51710","38650"
"New entrant CS","2022","Commercial","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","20","[c]","50800","37080"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","15","[c]","37050","35000"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","30","[c]","35120","26350"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","20","[c]","36860","32930"
"New entrant CS","2022","Commercial","Devon CC","Outside London","15","[c]","41750","41280"
"New entrant CS","2022","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","20","[c]","41190","32000"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","25","[c]","50350","51410"
"New entrant CS","2022","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","85","[c]","45930","36820"
"New entrant CS","2022","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","30","[c]","34370","30420"
"New entrant CS","2022","Commercial","Manchester","Outside London","30","[c]","39520","36270"
"New entrant CS","2022","Commercial","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","20","[c]","33500","30420"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","10","[c]","35230","30420"
"New entrant CS","2022","Commercial","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","35","[c]","36560","29860"
"New entrant CS","2022","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","15","[c]","33680","26350"
"New entrant CS","2022","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","15","[c]","24510","23980"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","25","[c]","35220","34260"
"New entrant CS","2022","Commercial","Tyneside","Outside London","10","[c]","32800","36500"
"New entrant CS","2022","Commercial","Unknown","Unknown","45","[c]","57580","54700"
"New entrant CS","2022","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Westminster","London","240","[c]","49160","41750"
"New entrant CS","2022","Commercial","Wiltshire","Outside London","25","[c]","26150","23490"
"New entrant CS","2022","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wolverhampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","York","Outside London","20","[c]","40830","37190"
"New entrant CS","2022","Communications","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Birmingham","Outside London","235","[c]","26490","26590"
"New entrant CS","2022","Communications","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bristol, City of","Outside London","10","[c]","33250","34920"
"New entrant CS","2022","Communications","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Camden and City of London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cardiff and Vale of Glamorgan","Outside London","75","[c]","28460","26590"
"New entrant CS","2022","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester South West","Outside London","75","[c]","27890","26590"
"New entrant CS","2022","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
