"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Undeclared","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","Outside London","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","Outside London","30","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","International Trade","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Operational Delivery","London","165","160","31250","31060"
"In post","2022","20-29","Undeclared","Operational Delivery","Outside London","885","870","25290","24920"
"In post","2022","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Operational Research","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Other","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Other","Outside London","85","85","24250","21260"
"In post","2022","20-29","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Policy","London","335","335","39810","35700"
"In post","2022","20-29","Undeclared","Policy","Outside London","70","70","33470","31000"
"In post","2022","20-29","Undeclared","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","London","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","Outside London","45","45","31060","29730"
"In post","2022","20-29","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Psychology","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Science and Engineering","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Science and Engineering","Outside London","65","65","29170","28030"
"In post","2022","20-29","Undeclared","Security","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Social Research","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Social Research","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Statistics","London","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Statistics","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Tax","London","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Tax","Outside London","100","100","29950","26820"
"In post","2022","20-29","Undeclared","Unknown","London","75","75","40230","37450"
"In post","2022","20-29","Undeclared","Unknown","Outside London","90","85","30370","27570"
"In post","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","London","140","140","41410","40650"
"In post","2022","20-29","Unknown","Commercial","Outside London","220","215","30160","29360"
"In post","2022","20-29","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","London","310","310","36680","34260"
"In post","2022","20-29","Unknown","Communications","Outside London","65","65","30550","29360"
"In post","2022","20-29","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Counter Fraud","London","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Counter Fraud","Outside London","50","50","27740","27570"
"In post","2022","20-29","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Digital, Data and Technology","London","345","345","38270","35490"
"In post","2022","20-29","Unknown","Digital, Data and Technology","Outside London","725","720","32110","30730"
"In post","2022","20-29","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Economics","London","245","245","37730","34260"
"In post","2022","20-29","Unknown","Economics","Outside London","75","70","31940","30710"
"In post","2022","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Finance","London","175","175","39050","38380"
"In post","2022","20-29","Unknown","Finance","Outside London","335","330","29730","27570"
"In post","2022","20-29","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Geography","Outside London","45","45","23980","20420"
"In post","2022","20-29","Unknown","Human Resources","London","140","140","34530","32670"
"In post","2022","20-29","Unknown","Human Resources","Outside London","215","210","28400","26590"
"In post","2022","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Intelligence Analysis","London","70","70","34340","34220"
"In post","2022","20-29","Unknown","Intelligence Analysis","Outside London","45","45","26730","26350"
"In post","2022","20-29","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","International Trade","London","215","215","39470","38160"
"In post","2022","20-29","Unknown","International Trade","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","International Trade","Overseas","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Knowledge and Information Management","London","30","30","38640","35850"
"In post","2022","20-29","Unknown","Knowledge and Information Management","Outside London","30","30","25140","22610"
"In post","2022","20-29","Unknown","Legal","London","140","140","35210","34260"
"In post","2022","20-29","Unknown","Legal","Outside London","280","275","32550","30450"
"In post","2022","20-29","Unknown","Medicine","London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Medicine","Outside London","40","35","30330","31530"
"In post","2022","20-29","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Operational Delivery","London","1975","1955","31480","30520"
"In post","2022","20-29","Unknown","Operational Delivery","Outside London","9275","9085","24720","23170"
"In post","2022","20-29","Unknown","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Unknown","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Operational Research","London","35","35","35620","35640"
"In post","2022","20-29","Unknown","Operational Research","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Other","London","235","230","32930","31060"
"In post","2022","20-29","Unknown","Other","Outside London","365","360","24720","21640"
"In post","2022","20-29","Unknown","Other","Overseas","15","15","[c]","[c]"
"In post","2022","20-29","Unknown","Other","Unknown","365","365","28240","28980"
"In post","2022","20-29","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Policy","London","1730","1720","40460","38300"
"In post","2022","20-29","Unknown","Policy","Outside London","500","500","31600","29360"
"In post","2022","20-29","Unknown","Policy","Overseas","30","30","[c]","[c]"
"In post","2022","20-29","Unknown","Policy","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","Project Delivery","London","185","185","38210","35050"
"In post","2022","20-29","Unknown","Project Delivery","Outside London","245","245","33370","32000"
"In post","2022","20-29","Unknown","Property","London","70","70","34380","31160"
"In post","2022","20-29","Unknown","Property","Outside London","235","230","28670","26030"
"In post","2022","20-29","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Psychology","Outside London","55","55","26500","26850"
"In post","2022","20-29","Unknown","Science and Engineering","London","35","35","34070","32960"
"In post","2022","20-29","Unknown","Science and Engineering","Outside London","245","245","28920","28120"
"In post","2022","20-29","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Security","London","60","60","32670","31390"
"In post","2022","20-29","Unknown","Security","Outside London","350","350","26430","25540"
"In post","2022","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Social Research","London","60","60","36020","33710"
"In post","2022","20-29","Unknown","Social Research","Outside London","125","125","33960","30710"
"In post","2022","20-29","Unknown","Statistics","London","145","140","34400","33710"
"In post","2022","20-29","Unknown","Statistics","Outside London","105","105","34220","30710"
"In post","2022","20-29","Unknown","Tax","London","85","85","39100","37610"
"In post","2022","20-29","Unknown","Tax","Outside London","1540","1500","26010","26590"
"In post","2022","20-29","Unknown","Unknown","London","1675","1675","34620","30750"
"In post","2022","20-29","Unknown","Unknown","Outside London","1920","1890","28930","27570"
"In post","2022","20-29","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","Unknown","215","215","30550","29250"
"In post","2022","20-29","Unknown","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2022","30-39","Declared disabled","Commercial","London","20","20","[c]","[c]"
"In post","2022","30-39","Declared disabled","Commercial","Outside London","105","100","36480","34650"
"In post","2022","30-39","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Communications","London","30","30","42960","40950"
"In post","2022","30-39","Declared disabled","Communications","Outside London","35","35","39030","36670"
"In post","2022","30-39","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Counter Fraud","London","10","10","[c]","[c]"
"In post","2022","30-39","Declared disabled","Counter Fraud","Outside London","65","60","28300","27570"
"In post","2022","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared disabled","Digital, Data and Technology","London","65","65","49530","54140"
"In post","2022","30-39","Declared disabled","Digital, Data and Technology","Outside London","265","260","37030","35900"
