"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Female","Heterosexual / straight","130","125","38150","34380"
"In post","2022","Commercial","Operational Delivery","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Female","Unknown","25","25","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Male","Heterosexual / straight","165","165","48460","43700"
"In post","2022","Commercial","Operational Delivery","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Male","Unknown","30","25","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Female","Heterosexual / straight","40","40","38080","33150"
"In post","2022","Commercial","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Other","Male","Heterosexual / straight","30","30","47730","40900"
"In post","2022","Commercial","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Male","Heterosexual / straight","50","45","48140","45140"
"In post","2022","Commercial","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Male","Heterosexual / straight","80","80","42330","41990"
"In post","2022","Commercial","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Heterosexual / straight","180","175","60690","54700"
"In post","2022","Commercial","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Commercial","Unknown","Female","Unknown","615","605","66470","64500"
"In post","2022","Commercial","Unknown","Male","Heterosexual / straight","150","145","75720","65410"
"In post","2022","Commercial","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","Unknown","685","680","72650","66000"
"In post","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Female","Heterosexual / straight","1380","1310","42370","39000"
"In post","2022","Communications","Communications","Female","LGBO","90","85","39760","36660"
"In post","2022","Communications","Communications","Female","Undeclared","225","210","42300","37640"
"In post","2022","Communications","Communications","Female","Unknown","335","325","42940","38880"
"In post","2022","Communications","Communications","Male","Heterosexual / straight","875","865","42590","38640"
"In post","2022","Communications","Communications","Male","LGBO","115","115","41500","38580"
"In post","2022","Communications","Communications","Male","Undeclared","160","155","42220","37770"
"In post","2022","Communications","Communications","Male","Unknown","265","265","42770","38980"
"In post","2022","Communications","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Communications","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Communications","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Communications","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","Female","Heterosexual / straight","45","40","41290","40840"
"In post","2022","Communications","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Communications","Knowledge and Information Management","Male","Heterosexual / straight","15","15","[c]","[c]"
