"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","95","[c]","28890","25370"
"New entrant CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","AA/AO","Heterosexual / straight","135","[c]","22250","23140"
"New entrant CS","2022","White","Lincolnshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","EO","Heterosexual / straight","65","[c]","26610","27570"
"New entrant CS","2022","White","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SEO/HEO","Heterosexual / straight","45","[c]","35120","33000"
"New entrant CS","2022","White","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","Unknown","Heterosexual / straight","70","[c]","29670","28200"
"New entrant CS","2022","White","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","AA/AO","Heterosexual / straight","620","[c]","21140","21250"
"New entrant CS","2022","White","Merseyside","AA/AO","LGBO","80","[c]","21370","21250"
"New entrant CS","2022","White","Merseyside","AA/AO","Undeclared","30","[c]","20990","21250"
"New entrant CS","2022","White","Merseyside","AA/AO","Unknown","75","[c]","21330","21250"
"New entrant CS","2022","White","Merseyside","EO","Heterosexual / straight","400","[c]","26790","27570"
"New entrant CS","2022","White","Merseyside","EO","LGBO","50","[c]","26360","26590"
"New entrant CS","2022","White","Merseyside","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SEO/HEO","Heterosexual / straight","180","[c]","35240","33080"
"New entrant CS","2022","White","Merseyside","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","Unknown","Heterosexual / straight","190","[c]","28730","24900"
"New entrant CS","2022","White","Merseyside","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","AA/AO","Heterosexual / straight","45","[c]","22290","21050"
"New entrant CS","2022","White","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","EO","Heterosexual / straight","45","[c]","27150","27230"
"New entrant CS","2022","White","North Eastern Scotland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","SEO/HEO","Heterosexual / straight","35","[c]","42570","31540"
"New entrant CS","2022","White","North Eastern Scotland","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","AA/AO","Heterosexual / straight","65","[c]","21390","21300"
"New entrant CS","2022","White","North Yorkshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","EO","Heterosexual / straight","65","[c]","25720","25480"
"New entrant CS","2022","White","North Yorkshire","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","G6/G7","Heterosexual / straight","40","[c]","53470","50350"
"New entrant CS","2022","White","North Yorkshire","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SEO/HEO","Heterosexual / straight","135","[c]","34920","33000"
"New entrant CS","2022","White","North Yorkshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","Unknown","Heterosexual / straight","50","[c]","27010","24800"
"New entrant CS","2022","White","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Heterosexual / straight","70","[c]","20940","21250"
"New entrant CS","2022","White","Northern Ireland","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","EO","Heterosexual / straight","90","[c]","26350","26590"
"New entrant CS","2022","White","Northern Ireland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Heterosexual / straight","100","[c]","34710","33080"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","725","[c]","21230","21260"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","AA/AO","LGBO","110","[c]","21150","21260"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","AA/AO","Undeclared","35","[c]","21230","21260"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","AA/AO","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","415","[c]","26710","26590"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","EO","LGBO","50","[c]","26730","27570"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","70","[c]","53770","52640"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","210","[c]","34060","33080"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","170","[c]","28500","26310"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","AA/AO","Heterosexual / straight","35","[c]","26140","25110"
"New entrant CS","2022","White","Outer London - East and North East","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","EO","Heterosexual / straight","35","[c]","30770","31060"
"New entrant CS","2022","White","Outer London - East and North East","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","Unknown","Heterosexual / straight","45","[c]","33840","30160"
"New entrant CS","2022","White","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","AA/AO","Heterosexual / straight","35","[c]","23860","23720"
"New entrant CS","2022","White","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","EO","Heterosexual / straight","90","[c]","31140","30750"
"New entrant CS","2022","White","Outer London - South","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SEO/HEO","Heterosexual / straight","60","[c]","37420","37610"
"New entrant CS","2022","White","Outer London - South","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","Unknown","Heterosexual / straight","60","[c]","32560","30110"
"New entrant CS","2022","White","Outer London - South","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","AA/AO","Heterosexual / straight","60","[c]","25720","24520"
"New entrant CS","2022","White","Outer London - West and North West","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","EO","Heterosexual / straight","95","[c]","28490","28700"
"New entrant CS","2022","White","Outer London - West and North West","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SEO/HEO","Heterosexual / straight","75","[c]","36110","33970"
"New entrant CS","2022","White","Outer London - West and North West","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","Unknown","Heterosexual / straight","40","[c]","33950","29180"
"New entrant CS","2022","White","Outer London - West and North West","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","260","[c]","21920","21260"
"New entrant CS","2022","White","Shropshire and Staffordshire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","EO","Heterosexual / straight","115","[c]","27060","27570"
"New entrant CS","2022","White","Shropshire and Staffordshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","70","[c]","35670","33530"
"New entrant CS","2022","White","Shropshire and Staffordshire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","Unknown","Heterosexual / straight","130","[c]","27740","24800"
"New entrant CS","2022","White","Shropshire and Staffordshire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","AA/AO","Heterosexual / straight","165","[c]","21360","21260"
"New entrant CS","2022","White","South Yorkshire","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","EO","Heterosexual / straight","160","[c]","26700","27570"
"New entrant CS","2022","White","South Yorkshire","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","G6/G7","Heterosexual / straight","40","[c]","55030","52050"
"New entrant CS","2022","White","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SEO/HEO","Heterosexual / straight","110","[c]","34680","35310"
"New entrant CS","2022","White","South Yorkshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","Unknown","Heterosexual / straight","120","[c]","28170","26310"
"New entrant CS","2022","White","South Yorkshire","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","AA/AO","Heterosexual / straight","215","[c]","21370","21250"
"New entrant CS","2022","White","Southern Scotland","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","EO","Heterosexual / straight","135","[c]","26990","27570"
"New entrant CS","2022","White","Southern Scotland","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
