"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","AO","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","EO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AO","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","EO","Unknown","95","[c]","27340","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AO","Heterosexual / straight","75","[c]","21180","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AO","Unknown","245","[c]","21060","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","EO","Unknown","135","[c]","27250","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
