"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","40460","39090"
"New entrant CS","2022","30-39","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","East of England","Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","Inner London - East","35","[c]","47860","54000"
"New entrant CS","2022","30-39","Legal","London","Inner London - West","125","[c]","49130","50500"
"New entrant CS","2022","30-39","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","North West (England)","Greater Manchester","20","[c]","45370","52080"
"New entrant CS","2022","30-39","Legal","North West (England)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Scotland","Eastern Scotland","15","[c]","39320","41750"
"New entrant CS","2022","30-39","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Wales","East Wales","10","[c]","43080","49730"
"New entrant CS","2022","30-39","Legal","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Yorkshire and The Humber","West Yorkshire","10","[c]","39500","38000"
"New entrant CS","2022","30-39","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","35100","32650"
"New entrant CS","2022","30-39","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East of England","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Inner London - East","10","[c]","79100","84560"
"New entrant CS","2022","30-39","Medicine","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South East (England)","Hampshire and Isle of Wight","10","[c]","40540","32850"
"New entrant CS","2022","30-39","Medicine","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","36280","23280"
"New entrant CS","2022","30-39","Medicine","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Wales","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","West Midlands (England)","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","310","[c]","25190","24430"
"New entrant CS","2022","30-39","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","165","[c]","24130","23140"
"New entrant CS","2022","30-39","Operational Delivery","East Midlands (England)","Lincolnshire","65","[c]","25240","24430"
"New entrant CS","2022","30-39","Operational Delivery","East of England","Bedfordshire and Hertfordshire","110","[c]","27150","28140"
"New entrant CS","2022","30-39","Operational Delivery","East of England","East Anglia","290","[c]","25140","24430"
"New entrant CS","2022","30-39","Operational Delivery","East of England","Essex","135","[c]","26930","24880"
"New entrant CS","2022","30-39","Operational Delivery","London","Inner London - East","370","[c]","33660","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Inner London - West","320","[c]","36460","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Outer London - East and North East","120","[c]","30540","31060"
"New entrant CS","2022","30-39","Operational Delivery","London","Outer London - South","100","[c]","31640","28670"
"New entrant CS","2022","30-39","Operational Delivery","London","Outer London - West and North West","195","[c]","30560","31020"
"New entrant CS","2022","30-39","Operational Delivery","North East (England)","Northumberland, and Tyne and Wear","390","[c]","23690","21260"
"New entrant CS","2022","30-39","Operational Delivery","North East (England)","Tees Valley and Durham","225","[c]","24490","23140"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","Cheshire","100","[c]","26160","23170"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","Cumbria","75","[c]","23090","21300"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","Greater Manchester","425","[c]","25240","23170"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","Lancashire","325","[c]","24560","23140"
"New entrant CS","2022","30-39","Operational Delivery","North West (England)","Merseyside","500","[c]","24410","23170"
"New entrant CS","2022","30-39","Operational Delivery","Northern Ireland","Northern Ireland","60","[c]","25620","21250"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","Eastern Scotland","220","[c]","24050","21640"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","Highlands and Islands","15","[c]","25790","27570"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","North Eastern Scotland","25","[c]","29140","24880"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","Southern Scotland","95","[c]","23750","21640"
"New entrant CS","2022","30-39","Operational Delivery","Scotland","West Central Scotland","260","[c]","24320","21680"
"New entrant CS","2022","30-39","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","205","[c]","27670","28140"
"New entrant CS","2022","30-39","Operational Delivery","South East (England)","Hampshire and Isle of Wight","165","[c]","26340","24800"
"New entrant CS","2022","30-39","Operational Delivery","South East (England)","Kent","200","[c]","26420","25800"
"New entrant CS","2022","30-39","Operational Delivery","South East (England)","Surrey, East and West Sussex","215","[c]","27520","26140"
"New entrant CS","2022","30-39","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","45","[c]","23930","21260"
"New entrant CS","2022","30-39","Operational Delivery","South West (England)","Devon","125","[c]","24240","22600"
"New entrant CS","2022","30-39","Operational Delivery","South West (England)","Dorset and Somerset","70","[c]","24120","23170"
"New entrant CS","2022","30-39","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","295","[c]","27250","24800"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Unknown","65","[c]","25880","23170"
"New entrant CS","2022","30-39","Operational Delivery","Wales","East Wales","360","[c]","25240","23140"
"New entrant CS","2022","30-39","Operational Delivery","Wales","West Wales and The Valleys","305","[c]","23690","21840"
"New entrant CS","2022","30-39","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","110","[c]","25150","24630"
"New entrant CS","2022","30-39","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","165","[c]","23600","23140"
"New entrant CS","2022","30-39","Operational Delivery","West Midlands (England)","West Midlands","535","[c]","25780","24880"
"New entrant CS","2022","30-39","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","105","[c]","25440","23140"
