"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Female","100","[c]","21990","21260"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Male","85","[c]","21350","21210"
"Leaver Dept.","2022","20-29","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","EO","Female","195","[c]","27610","27570"
"Leaver Dept.","2022","20-29","Asian","EO","Male","140","[c]","28140","27570"
"Leaver Dept.","2022","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Female","160","[c]","34660","33980"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Male","90","[c]","34740","34140"
"Leaver Dept.","2022","20-29","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","AA/AO","Female","40","[c]","22240","21430"
"Leaver Dept.","2022","20-29","Black","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","EO","Female","105","[c]","27640","27510"
"Leaver Dept.","2022","20-29","Black","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Female","75","[c]","35100","34020"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","EO","Female","55","[c]","27680","27570"
"Leaver Dept.","2022","20-29","Mixed","EO","Male","30","[c]","27240","27500"
"Leaver Dept.","2022","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Female","70","[c]","35170","33640"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Male","45","[c]","35100","34700"
"Leaver Dept.","2022","20-29","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Female","40","[c]","34970","34220"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Male","55","[c]","33030","32330"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Female","185","[c]","21570","21260"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Male","130","[c]","21210","21170"
"Leaver Dept.","2022","20-29","Unknown","EO","Female","190","[c]","27370","27570"
"Leaver Dept.","2022","20-29","Unknown","EO","Male","140","[c]","27580","27570"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Male","80","[c]","55410","54700"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Female","520","[c]","32660","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Male","435","[c]","33340","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","AA/AO","Female","485","[c]","21340","21260"
"Leaver Dept.","2022","20-29","White","AA/AO","Male","285","[c]","21360","21260"
"Leaver Dept.","2022","20-29","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","EO","Female","675","[c]","26510","27120"
"Leaver Dept.","2022","20-29","White","EO","Male","440","[c]","26570","27500"
"Leaver Dept.","2022","20-29","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","G6/G7","Female","145","[c]","54110","53420"
"Leaver Dept.","2022","20-29","White","G6/G7","Male","105","[c]","54630","53600"
"Leaver Dept.","2022","20-29","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Female","960","[c]","34580","34000"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Male","605","[c]","34710","34020"
"Leaver Dept.","2022","20-29","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","AA/AO","Female","65","[c]","22110","21820"
"Leaver Dept.","2022","30-39","Asian","AA/AO","Male","55","[c]","21900","21260"
"Leaver Dept.","2022","30-39","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","EO","Female","120","[c]","26960","27370"
"Leaver Dept.","2022","30-39","Asian","EO","Male","120","[c]","27480","27570"
"Leaver Dept.","2022","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","G6/G7","Female","65","[c]","56570","53860"
"Leaver Dept.","2022","30-39","Asian","G6/G7","Male","50","[c]","59180","54700"
"Leaver Dept.","2022","30-39","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","SEO/HEO","Female","150","[c]","36280","35610"
"Leaver Dept.","2022","30-39","Asian","SEO/HEO","Male","140","[c]","36370","36530"
"Leaver Dept.","2022","30-39","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","EO","Female","90","[c]","28150","27570"
"Leaver Dept.","2022","30-39","Black","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","SEO/HEO","Female","115","[c]","36820","37710"
"Leaver Dept.","2022","30-39","Black","SEO/HEO","Male","45","[c]","34880","33460"
"Leaver Dept.","2022","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","EO","Female","35","[c]","27190","27570"
"Leaver Dept.","2022","30-39","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","SEO/HEO","Female","60","[c]","36950","36800"
"Leaver Dept.","2022","30-39","Mixed","SEO/HEO","Male","40","[c]","36420","37100"
"Leaver Dept.","2022","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Female","40","[c]","55310","53760"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Female","75","[c]","36540","36830"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Male","65","[c]","37740","37280"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Female","80","[c]","21780","21260"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Male","70","[c]","21170","21010"
"Leaver Dept.","2022","30-39","Unknown","EO","Female","115","[c]","27210","27570"
"Leaver Dept.","2022","30-39","Unknown","EO","Male","75","[c]","27600","27570"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Female","160","[c]","58270","54700"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Male","170","[c]","58370","56520"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Female","245","[c]","35600","34260"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Male","255","[c]","35420","33510"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","AA/AO","Female","255","[c]","21290","21260"
"Leaver Dept.","2022","30-39","White","AA/AO","Male","200","[c]","21420","21260"
"Leaver Dept.","2022","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","EO","Female","410","[c]","26640","27570"
"Leaver Dept.","2022","30-39","White","EO","Male","350","[c]","26620","27570"
"Leaver Dept.","2022","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","G6/G7","Female","550","[c]","56720","54670"
"Leaver Dept.","2022","30-39","White","G6/G7","Male","390","[c]","56770","54700"
"Leaver Dept.","2022","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","SCS level","Female","45","[c]","82900","83010"
"Leaver Dept.","2022","30-39","White","SCS level","Male","45","[c]","80440","75490"
"Leaver Dept.","2022","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","SEO/HEO","Female","910","[c]","36030","36330"
"Leaver Dept.","2022","30-39","White","SEO/HEO","Male","660","[c]","36410","36330"
"Leaver Dept.","2022","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","AA/AO","Female","40","[c]","21660","21310"
"Leaver Dept.","2022","40-49","Asian","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","EO","Female","95","[c]","27690","27570"
"Leaver Dept.","2022","40-49","Asian","EO","Male","45","[c]","27220","27570"
"Leaver Dept.","2022","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","G6/G7","Female","65","[c]","58250","55600"
"Leaver Dept.","2022","40-49","Asian","G6/G7","Male","55","[c]","60360","57710"
"Leaver Dept.","2022","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","SEO/HEO","Female","95","[c]","36370","36330"
"Leaver Dept.","2022","40-49","Asian","SEO/HEO","Male","85","[c]","38720","39170"
"Leaver Dept.","2022","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","EO","Female","50","[c]","28040","27570"
"Leaver Dept.","2022","40-49","Black","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","G6/G7","Female","35","[c]","55780","53130"
"Leaver Dept.","2022","40-49","Black","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","SEO/HEO","Female","95","[c]","37040","37980"
"Leaver Dept.","2022","40-49","Black","SEO/HEO","Male","60","[c]","36410","35590"
"Leaver Dept.","2022","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","SEO/HEO","Female","30","[c]","[c]","[c]"
