"Status","Year","Age","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","HEO","25","[c]","33230","33840"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","SEO","20","[c]","44190","45870"
"Leaver CS","2022","60-64","Derbyshire and Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","AO","40","[c]","23150","21260"
"Leaver CS","2022","60-64","Devon","Outside London","EO","30","[c]","27740","27570"
"Leaver CS","2022","60-64","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","HEO","20","[c]","35660","35220"
"Leaver CS","2022","60-64","Devon","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","AO","20","[c]","22190","21050"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","EO","30","[c]","27230","27570"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","HEO","15","[c]","34490","34450"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","SEO","10","[c]","43740","42590"
"Leaver CS","2022","60-64","Dorset and Somerset","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","AO","65","[c]","23390","21260"
"Leaver CS","2022","60-64","East Anglia","Outside London","EO","40","[c]","27800","27570"
"Leaver CS","2022","60-64","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","G7","15","[c]","53350","54310"
"Leaver CS","2022","60-64","East Anglia","Outside London","HEO","20","[c]","33610","33250"
"Leaver CS","2022","60-64","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Anglia","Outside London","SEO","20","[c]","45220","42080"
"Leaver CS","2022","60-64","East Anglia","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","AO","70","[c]","21300","21230"
"Leaver CS","2022","60-64","East Wales","Outside London","EO","50","[c]","27540","27510"
"Leaver CS","2022","60-64","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Wales","Outside London","G7","10","[c]","59670","60060"
"Leaver CS","2022","60-64","East Wales","Outside London","HEO","30","[c]","34830","34460"
"Leaver CS","2022","60-64","East Wales","Outside London","SCS level","10","[c]","109810","112070"
"Leaver CS","2022","60-64","East Wales","Outside London","SEO","15","[c]","43860","43940"
"Leaver CS","2022","60-64","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","AO","25","[c]","20880","20970"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","EO","30","[c]","27230","27470"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","AA","25","[c]","22250","21640"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","AO","80","[c]","23460","21660"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","EO","70","[c]","30270","30040"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","G6","25","[c]","76650","75340"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","G7","30","[c]","58770","60820"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","HEO","45","[c]","36110","36130"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","SCS level","10","[c]","93540","79210"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","SEO","45","[c]","45590","47490"
"Leaver CS","2022","60-64","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","AO","25","[c]","24420","23770"
"Leaver CS","2022","60-64","Essex","Outside London","EO","45","[c]","29760","29290"
"Leaver CS","2022","60-64","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","45","[c]","25400","21380"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","70","[c]","27450","27570"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","10","[c]","69960","66790"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","45","[c]","55410","54540"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","65","[c]","34570","33840"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","60","[c]","42560","41000"
"Leaver CS","2022","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","20","[c]","45900","43090"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","AO","55","[c]","20860","20970"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","EO","55","[c]","27560","27570"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","G7","20","[c]","53700","53550"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","HEO","35","[c]","33770","34290"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","SEO","20","[c]","40910","40610"
"Leaver CS","2022","60-64","Greater Manchester","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","AA","30","[c]","19110","19130"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","AO","70","[c]","21330","20430"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","EO","55","[c]","28660","27570"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","G7","20","[c]","56490","55790"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","HEO","40","[c]","34290","33300"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","SEO","35","[c]","44500","40580"
"Leaver CS","2022","60-64","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","20","[c]","24940","21260"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","15","[c]","30270","27570"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","AO","10","[c]","23070","22290"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - East","London","AO","30","[c]","24280","24310"
"Leaver CS","2022","60-64","Inner London - East","London","EO","45","[c]","30090","30870"
"Leaver CS","2022","60-64","Inner London - East","London","G6","20","[c]","75350","75510"
"Leaver CS","2022","60-64","Inner London - East","London","G7","45","[c]","57250","56450"
"Leaver CS","2022","60-64","Inner London - East","London","HEO","35","[c]","35840","32870"
"Leaver CS","2022","60-64","Inner London - East","London","SCS level","25","[c]","110240","114000"
"Leaver CS","2022","60-64","Inner London - East","London","SEO","30","[c]","43290","43710"
"Leaver CS","2022","60-64","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - West","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inner London - West","London","AO","25","[c]","26300","25630"
"Leaver CS","2022","60-64","Inner London - West","London","EO","55","[c]","29440","30170"
"Leaver CS","2022","60-64","Inner London - West","London","G6","60","[c]","72420","72490"
"Leaver CS","2022","60-64","Inner London - West","London","G7","90","[c]","58250","57460"
"Leaver CS","2022","60-64","Inner London - West","London","HEO","55","[c]","36890","37290"
"Leaver CS","2022","60-64","Inner London - West","London","SCS level","50","[c]","106640","93010"
"Leaver CS","2022","60-64","Inner London - West","London","SEO","65","[c]","44580","44250"
"Leaver CS","2022","60-64","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","AO","20","[c]","24760","23230"
"Leaver CS","2022","60-64","Kent","Outside London","EO","45","[c]","29470","29290"
"Leaver CS","2022","60-64","Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Kent","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","AO","65","[c]","21110","21260"
"Leaver CS","2022","60-64","Lancashire","Outside London","EO","50","[c]","27090","27570"
"Leaver CS","2022","60-64","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","HEO","20","[c]","34510","33840"
"Leaver CS","2022","60-64","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lancashire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","AO","45","[c]","20850","20440"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","EO","40","[c]","27450","27570"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","AO","15","[c]","21390","21150"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Merseyside","Outside London","AA","15","[c]","18590","18240"
"Leaver CS","2022","60-64","Merseyside","Outside London","AO","85","[c]","21530","21260"
"Leaver CS","2022","60-64","Merseyside","Outside London","EO","65","[c]","27200","27570"
"Leaver CS","2022","60-64","Merseyside","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Merseyside","Outside London","G7","20","[c]","57200","57430"
"Leaver CS","2022","60-64","Merseyside","Outside London","HEO","25","[c]","32950","33070"
"Leaver CS","2022","60-64","Merseyside","Outside London","SEO","25","[c]","42560","40860"
"Leaver CS","2022","60-64","Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","North Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
