"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","HEO","30","30","31000","30940"
"In post","2022","Commercial","Norwich and East Norfolk","SEO","35","35","39680","39360"
"In post","2022","Commercial","Nottingham","EO","10","10","26580","26590"
"In post","2022","Commercial","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Nottingham","G7","10","10","51030","50400"
"In post","2022","Commercial","Nottingham","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Nottingham","SEO","15","15","39340","38550"
"In post","2022","Commercial","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","HEO","10","10","36720","34800"
"In post","2022","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO","15","15","46590","46060"
"In post","2022","Commercial","Oxfordshire CC","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","HEO","15","15","32090","33000"
"In post","2022","Commercial","Oxfordshire CC","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Peterborough","SEO","15","15","42850","42430"
"In post","2022","Commercial","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Plymouth","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Portsmouth","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","EO","15","15","26510","26670"
"In post","2022","Commercial","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","HEO","15","15","34010","34500"
"In post","2022","Commercial","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","SEO","20","20","41310","40700"
"In post","2022","Commercial","Powys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Sefton","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sheffield","AO","25","20","21090","21260"
"In post","2022","Commercial","Sheffield","EO","40","40","26140","25000"
"In post","2022","Commercial","Sheffield","G6","15","15","61040","61010"
"In post","2022","Commercial","Sheffield","G7","35","35","50490","49860"
"In post","2022","Commercial","Sheffield","HEO","60","55","31410","31990"
"In post","2022","Commercial","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sheffield","SEO","70","70","37110","36500"
"In post","2022","Commercial","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Solihull","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","EO","15","15","26160","26740"
"In post","2022","Commercial","Somerset CC","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Somerset CC","G7","15","15","54770","53720"
"In post","2022","Commercial","Somerset CC","HEO","40","35","33050","33290"
"In post","2022","Commercial","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","SEO","40","40","42290","42510"
"In post","2022","Commercial","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Hampshire","G6","5","5","[c]","[c]"
"In post","2022","Commercial","South Hampshire","HEO","10","5","[c]","[c]"
"In post","2022","Commercial","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","G7","15","10","50960","51960"
"In post","2022","Commercial","South Lanarkshire","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","SEO","15","15","40730","39630"
"In post","2022","Commercial","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","SEO","15","15","40200","39470"
"In post","2022","Commercial","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","EO","30","25","26220","26350"
"In post","2022","Commercial","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","HEO","20","20","32560","33080"
"In post","2022","Commercial","Staffordshire CC","SEO","20","20","45900","46550"
"In post","2022","Commercial","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sunderland","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swansea","AA","10","10","18310","18310"
"In post","2022","Commercial","Swansea","AO","25","25","21670","21840"
"In post","2022","Commercial","Swansea","EO","40","35","26520","26130"
"In post","2022","Commercial","Swansea","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swansea","G7","15","15","53030","52300"
"In post","2022","Commercial","Swansea","HEO","50","50","31430","31040"
"In post","2022","Commercial","Swansea","SEO","40","35","41010","40040"
"In post","2022","Commercial","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","SEO","15","15","40390","40520"
"In post","2022","Commercial","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","HEO","10","10","36190","35630"
"In post","2022","Commercial","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","SEO","25","25","44940","44080"
"In post","2022","Commercial","Tyneside","EO","15","10","27200","27570"
"In post","2022","Commercial","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tyneside","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Tyneside","HEO","20","20","32140","31990"
"In post","2022","Commercial","Tyneside","SEO","30","30","38520","36930"
"In post","2022","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warrington","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Warrington","SEO","10","5","[c]","[c]"
"In post","2022","Commercial","Warwickshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Cumbria","Unknown","15","15","41220","38240"
"In post","2022","Commercial","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Lothian","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Lothian","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Lothian","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Surrey","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Westminster","AO","25","20","23560","23250"
"In post","2022","Commercial","Westminster","EO","70","70","28950","28360"
"In post","2022","Commercial","Westminster","G6","95","90","70410","67660"
"In post","2022","Commercial","Westminster","G7","180","175","55710","53640"
"In post","2022","Commercial","Westminster","HEO","160","155","34850","34710"
"In post","2022","Commercial","Westminster","SCS level","50","45","84010","78400"
"In post","2022","Commercial","Westminster","SEO","225","220","42750","41750"
"In post","2022","Commercial","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wiltshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wiltshire","AO","20","20","20820","21170"
"In post","2022","Commercial","Wiltshire","EO","50","45","26280","26350"
"In post","2022","Commercial","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wiltshire","G7","15","15","50760","50780"
"In post","2022","Commercial","Wiltshire","HEO","55","50","33480","34500"
"In post","2022","Commercial","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wiltshire","SEO","60","60","40790","41500"
"In post","2022","Commercial","Wirral","AO","20","20","21260","21260"
"In post","2022","Commercial","Wirral","EO","10","5","[c]","[c]"
"In post","2022","Commercial","Wirral","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Worcestershire CC","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","York","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","York","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","York","G7","10","5","[c]","[c]"
"In post","2022","Commercial","York","HEO","10","10","30730","30290"
