"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Competition and Markets Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Heterosexual / straight","30","30","27800","27750"
"In post","2022","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Female","Heterosexual / straight","80","75","75860","75140"
"In post","2022","Competition and Markets Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Male","Heterosexual / straight","75","75","75820","75140"
"In post","2022","Competition and Markets Authority","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Female","Heterosexual / straight","105","100","56930","56360"
"In post","2022","Competition and Markets Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Male","Heterosexual / straight","95","90","57600","56370"
"In post","2022","Competition and Markets Authority","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Female","Heterosexual / straight","65","60","34560","34570"
"In post","2022","Competition and Markets Authority","HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Male","Heterosexual / straight","50","50","34800","34260"
"In post","2022","Competition and Markets Authority","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","45","40","103210","98630"
"In post","2022","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","60","60","107870","99920"
"In post","2022","Competition and Markets Authority","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Female","Heterosexual / straight","30","30","43370","43490"
"In post","2022","Competition and Markets Authority","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Female","Heterosexual / straight","30","30","18540","19150"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Female","Heterosexual / straight","525","465","21860","21580"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Female","LGBO","35","35","21430","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Female","Undeclared","40","35","22030","21810"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Female","Unknown","285","245","21740","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Male","Heterosexual / straight","255","250","21880","21430"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Male","Undeclared","30","30","22470","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Male","Unknown","185","180","21570","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Heterosexual / straight","760","700","26330","25770"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","LGBO","50","50","26240","25810"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Undeclared","70","65","26820","26500"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Female","Unknown","230","215","25770","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Heterosexual / straight","525","515","26940","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","LGBO","55","50","26150","24730"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Undeclared","70","70","26990","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Male","Unknown","205","200","26590","24820"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Female","Heterosexual / straight","350","325","66140","64990"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Female","LGBO","20","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Female","Undeclared","40","40","66480","64700"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Female","Unknown","35","35","66370","64700"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Male","Heterosexual / straight","425","415","66610","64990"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Male","LGBO","45","45","65490","64990"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Male","Undeclared","90","80","66960","65460"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Male","Unknown","40","40","67240","66450"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Female","Heterosexual / straight","1020","975","53950","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Female","LGBO","75","75","53680","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Female","Undeclared","125","120","53630","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Female","Unknown","115","110","55310","53600"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Male","Heterosexual / straight","1175","1150","54450","53600"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Male","LGBO","100","100","54510","53600"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Male","Undeclared","185","180","54270","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Male","Unknown","180","175","57120","57620"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Female","Heterosexual / straight","1165","1105","33320","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Female","LGBO","120","115","33280","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Female","Undeclared","135","130","34260","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Female","Unknown","180","175","33530","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Male","Heterosexual / straight","1030","1010","34270","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Male","LGBO","80","75","33270","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Male","Undeclared","185","180","35250","34140"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Male","Unknown","225","220","34000","33570"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Heterosexual / straight","145","135","87810","82960"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","Heterosexual / straight","175","170","89280","81560"
