"Status","Year","Age","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Statistics Authority","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","Heterosexual / straight","205","[c]","25440","25110"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","Undeclared","40","[c]","24920","22410"
"Leaver CS","2022","65+","Declared disabled","Department for Work and Pensions","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Revenue and Customs","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","Heterosexual / straight","30","[c]","25990","25660"
"Leaver CS","2022","65+","Declared disabled","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","Heterosexual / straight","75","[c]","30200","26670"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","Heterosexual / straight","125","[c]","25090","21180"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","Heterosexual / straight","25","[c]","[c]","[c]"
