"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Asian","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2022","65+","Asian","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","65+","Asian","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2022","65+","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","20","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South East (England)","Surrey, East and West Sussex","20","15","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Asian","Wales","East Wales","10","5","[c]","[c]"
"In post","2022","65+","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","West Midlands (England)","West Midlands","35","30","27180","24250"
"In post","2022","65+","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Yorkshire and The Humber","West Yorkshire","15","10","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2022","65+","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","65+","Black","East of England","Essex","5","5","[c]","[c]"
"In post","2022","65+","Black","London","Inner London - East","85","70","30270","28410"
"In post","2022","65+","Black","London","Inner London - West","105","100","31290","26930"
"In post","2022","65+","Black","London","Outer London - East and North East","20","15","[c]","[c]"
"In post","2022","65+","Black","London","Outer London - South","45","40","31700","29370"
"In post","2022","65+","Black","London","Outer London - West and North West","35","30","29410","25370"
"In post","2022","65+","Black","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Greater Manchester","10","5","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Kent","5","5","[c]","[c]"
"In post","2022","65+","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","West Midlands (England)","West Midlands","20","15","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Black","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","65+","Mixed","London","Inner London - West","10","10","[c]","[c]"
"In post","2022","65+","Mixed","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","65+","Mixed","London","Outer London - South","15","10","[c]","[c]"
"In post","2022","65+","Mixed","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","65+","Mixed","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","North West (England)","Merseyside","10","5","[c]","[c]"
"In post","2022","65+","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Inner London - East","10","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Inner London - West","20","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Outer London - South","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
