"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Met Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Companies House","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Work and Pensions (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Met Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Met Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Met Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Public Health England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
