"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester South West","Outside London","10","10","37300","37300"
"In post","2022","Cabinet Office (excl. agencies)","Operational Delivery","Westminster","London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Other","Westminster","London","15","15","47280","47650"
"In post","2022","Cabinet Office (excl. agencies)","Other","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Policy","Tower Hamlets","London","10","10","59920","57880"
"In post","2022","Cabinet Office (excl. agencies)","Policy","Westminster","London","15","15","50490","40620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","50","55290","45140"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Belfast","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Berkshire","Outside London","35","35","36480","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Birmingham","Outside London","105","105","53030","38740"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Blackpool","Outside London","40","35","56170","58210"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Bristol, City of","Outside London","110","105","49480","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Buckinghamshire","Outside London","10","10","52830","60920"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Cambridgeshire CC","Outside London","15","15","47460","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Camden and City of London","London","70","70","56280","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Cardiff and Vale of Glamorgan","Outside London","50","45","43110","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Central Hampshire","Outside London","45","40","64070","64750"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","City of Edinburgh","Outside London","30","30","35390","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Coventry","Outside London","10","10","66610","63110"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Croydon","London","20","20","62640","65320"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Darlington","Outside London","15","15","62900","62010"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Dorset","Outside London","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Glasgow City","Outside London","250","245","42310","33130"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Greater Manchester South West","Outside London","230","230","44040","37620"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Leeds","Outside London","220","215","47410","40250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Lewisham and Southwark","London","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Liverpool","Outside London","85","85","50630","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Manchester","Outside London","135","135","47610","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Milton Keynes","Outside London","90","85","34410","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Monmouthshire and Newport","Outside London","30","30","39700","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North Hampshire","Outside London","25","25","45390","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","North Yorkshire CC","Outside London","15","15","45630","45150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Norwich and East Norfolk","Outside London","65","60","51020","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Nottingham","Outside London","35","35","50910","35910"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Peterborough","Outside London","10","10","63300","68150"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Portsmouth","Outside London","15","15","44500","33300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Sheffield","Outside London","85","80","50450","49700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South Lanarkshire","Outside London","10","10","70310","64860"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Telford and Wrekin","Outside London","20","20","69660","64500"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Tower Hamlets","London","1000","985","51880","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Tyneside","Outside London","460","435","29460","25550"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","475","475","37420","32000"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Westminster","London","5260","5200","49540","40600"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wiltshire","Outside London","60","55","66730","62880"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Wolverhampton","Outside London","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","York","Outside London","545","520","32540","32000"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Commercial","Suffolk CC","Outside London","15","15","42290","42410"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Communications","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Suffolk CC","Outside London","55","50","31740","29990"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Economics","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Finance","Suffolk CC","Outside London","10","10","35390","25460"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Suffolk CC","Outside London","10","10","35570","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Dorset","Outside London","10","10","35420","32580"
