"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","15","15","36240","35900"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","40","40","30630","31460"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","20","20","36430","36620"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire","SEO/HEO","20","20","38030","36210"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","AA/AO","35","35","21300","21300"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","EO","15","15","25270","24920"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","15","15","33680","35900"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","AA/AO","10","10","21300","21300"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","AA/AO","195","185","24250","24370"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","EO","155","145","28260","27960"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","G6/G7","65","65","58240","55800"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","SEO/HEO","230","220","36650","35820"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","EO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","15","15","34670","35900"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","AA/AO","30","25","21330","21300"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","EO","15","15","26050","25770"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","SEO/HEO","20","15","36000","36270"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","AA/AO","55","50","21350","21300"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","EO","45","40","25500","25190"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","SEO/HEO","45","40","35430","36030"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","EO","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","G6/G7","20","20","59500","61000"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","SCS level","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","Westminster","SEO/HEO","10","10","35390","37730"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","30","30","30520","29250"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","30","25","21220","21170"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","40","40","34620","33790"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cheshire","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cheshire","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","G6/G7","10","10","66940","56520"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","20","20","31360","29250"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","Plymouth","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset","SEO/HEO","10","10","35240","33470"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","EO","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","G6/G7","30","30","58350","56430"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","SCS level","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","SEO/HEO","20","20","36110","37300"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","G6/G7","20","20","53900","49700"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","25","33870","32000"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","G6/G7","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","SEO/HEO","20","20","29680","29250"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","SEO/HEO","20","20","31590","32000"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","20","65300","63110"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","25","25","31710","29250"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
