"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Commercial","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Portsmouth","10","10","30320","30580"
"In post","2022","20-29","Commercial","Powys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Sheffield","35","30","29810","29360"
"In post","2022","20-29","Commercial","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Somerset CC","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Swansea","10","10","25630","21840"
"In post","2022","20-29","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Tower Hamlets","10","10","31930","29690"
"In post","2022","20-29","Commercial","Tyneside","10","10","32890","31990"
"In post","2022","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Westminster","230","230","40250","40650"
"In post","2022","20-29","Commercial","Wiltshire","50","50","28750","26350"
"In post","2022","20-29","Commercial","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","York","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Bristol, City of","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Camden and City of London","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Cardiff and Vale of Glamorgan","25","25","30400","30660"
"In post","2022","20-29","Communications","Central Hampshire","10","10","[c]","[c]"
"In post","2022","20-29","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","City of Edinburgh","10","10","29080","30520"
"In post","2022","20-29","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Coventry","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Lambeth","10","10","35270","35650"
"In post","2022","20-29","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Leeds","10","10","37190","33620"
"In post","2022","20-29","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Manchester","25","25","27180","25000"
"In post","2022","20-29","Communications","Monmouthshire and Newport","15","15","35620","33800"
"In post","2022","20-29","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Nottingham","10","10","29750","30730"
"In post","2022","20-29","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Portsmouth","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Suffolk CC","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Swansea","15","15","28570","26240"
"In post","2022","20-29","Communications","Tower Hamlets","30","25","32980","32880"
"In post","2022","20-29","Communications","Tyneside","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Westminster","580","580","37490","35500"
"In post","2022","20-29","Communications","Wiltshire","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","York","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Westminster","5","5","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Barking & Dagenham and Havering","10","10","31060","31060"
"In post","2022","20-29","Counter Fraud","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Birmingham","40","40","28460","27570"
"In post","2022","20-29","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cardiff and Vale of Glamorgan","20","20","22350","20100"
"In post","2022","20-29","Counter Fraud","Central Valleys","45","45","24810","21260"
"In post","2022","20-29","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Devon CC","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Durham","10","10","25880","26300"
"In post","2022","20-29","Counter Fraud","East Ayrshire and North Ayrshire mainland","20","20","22120","21260"
"In post","2022","20-29","Counter Fraud","East Kent","30","30","25510","24250"
"In post","2022","20-29","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Merseyside","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Sussex CC","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Glasgow City","20","20","24190","23280"
"In post","2022","20-29","Counter Fraud","Gloucestershire CC","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Leeds","15","15","29100","27570"
"In post","2022","20-29","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Liverpool","15","15","27180","27570"
"In post","2022","20-29","Counter Fraud","Manchester","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Nottingham","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Redbridge and Waltham Forest","75","75","26270","25110"
"In post","2022","20-29","Counter Fraud","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Sheffield","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","South and West Derbyshire","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Sunderland","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Tyneside","60","60","28270","27570"
"In post","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","West Surrey","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Westminster","45","45","33460","33100"
"In post","2022","20-29","Counter Fraud","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Wirral","10","10","22980","21260"
"In post","2022","20-29","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
